
=========================== Training ===========================
[2023/03/18 15:01:17] 	 epoch : 001/300 	 Epoch loss:142.909194 	 Average loss:0.002382 	 Accuracy: 0.3664 	 KD loss: 667.386204 	 CLS loss: 47.159747
[2023/03/18 15:01:20] 	 ### Accuracy on 10000 test images: 0.4480 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 15:01:38] 	 epoch : 002/300 	 Epoch loss:80.688573 	 Average loss:0.001345 	 Accuracy: 0.6366 	 KD loss: 376.877254 	 CLS loss: 26.565601
[2023/03/18 15:01:56] 	 epoch : 003/300 	 Epoch loss:45.190305 	 Average loss:0.000753 	 Accuracy: 0.7547 	 KD loss: 206.490381 	 CLS loss: 19.461137
[2023/03/18 15:02:14] 	 epoch : 004/300 	 Epoch loss:30.981212 	 Average loss:0.000516 	 Accuracy: 0.8036 	 KD loss: 138.252048 	 CLS loss: 16.654011
[2023/03/18 15:02:31] 	 epoch : 005/300 	 Epoch loss:24.490932 	 Average loss:0.000408 	 Accuracy: 0.8362 	 KD loss: 107.569172 	 CLS loss: 14.885486
[2023/03/18 15:02:49] 	 epoch : 006/300 	 Epoch loss:20.667249 	 Average loss:0.000344 	 Accuracy: 0.8536 	 KD loss: 89.584264 	 CLS loss: 13.751979
[2023/03/18 15:03:06] 	 epoch : 007/300 	 Epoch loss:18.374209 	 Average loss:0.000306 	 Accuracy: 0.8655 	 KD loss: 78.991093 	 CLS loss: 12.879950
[2023/03/18 15:03:24] 	 epoch : 008/300 	 Epoch loss:16.499517 	 Average loss:0.000275 	 Accuracy: 0.8750 	 KD loss: 70.403934 	 CLS loss: 12.093650
[2023/03/18 15:03:41] 	 epoch : 009/300 	 Epoch loss:15.193084 	 Average loss:0.000253 	 Accuracy: 0.8821 	 KD loss: 64.594164 	 CLS loss: 11.371252
[2023/03/18 15:03:57] 	 epoch : 010/300 	 Epoch loss:14.682754 	 Average loss:0.000245 	 Accuracy: 0.8856 	 KD loss: 62.348338 	 CLS loss: 11.065430
[2023/03/18 15:04:00] 	 ### Accuracy on 10000 test images: 0.8417 Best accuracy so far: 0.448  =>  saving model... ###
[2023/03/18 15:04:18] 	 epoch : 011/300 	 Epoch loss:13.734939 	 Average loss:0.000229 	 Accuracy: 0.8910 	 KD loss: 58.242451 	 CLS loss: 10.432241
