
=========================== Training ===========================
[2023/03/21 03:23:39] 	 epoch : 001/300 	 Epoch loss:145.140752 	 Average loss:0.002419 	 Accuracy: 0.3772 	 KD loss: 679.845081 	 CLS loss: 45.858656
[2023/03/21 03:23:41] 	 ### Accuracy on 10000 test images: 0.4018 Best accuracy so far: 0  =>  saving model... ###
[2023/03/21 03:23:56] 	 epoch : 002/300 	 Epoch loss:78.820776 	 Average loss:0.001314 	 Accuracy: 0.6455 	 KD loss: 367.378545 	 CLS loss: 26.725324
[2023/03/21 03:24:09] 	 epoch : 003/300 	 Epoch loss:44.737159 	 Average loss:0.000746 	 Accuracy: 0.7517 	 KD loss: 203.652492 	 CLS loss: 20.033302
[2023/03/21 03:24:26] 	 epoch : 004/300 	 Epoch loss:31.052452 	 Average loss:0.000518 	 Accuracy: 0.8002 	 KD loss: 138.418671 	 CLS loss: 16.843589
[2023/03/21 03:24:45] 	 epoch : 005/300 	 Epoch loss:24.407243 	 Average loss:0.000407 	 Accuracy: 0.8385 	 KD loss: 107.302042 	 CLS loss: 14.734169
[2023/03/21 03:25:03] 	 epoch : 006/300 	 Epoch loss:20.026946 	 Average loss:0.000334 	 Accuracy: 0.8589 	 KD loss: 86.921710 	 CLS loss: 13.213016
[2023/03/21 03:25:22] 	 epoch : 007/300 	 Epoch loss:17.218799 	 Average loss:0.000287 	 Accuracy: 0.8723 	 KD loss: 73.935924 	 CLS loss: 12.158072
[2023/03/21 03:25:41] 	 epoch : 008/300 	 Epoch loss:15.670260 	 Average loss:0.000261 	 Accuracy: 0.8808 	 KD loss: 66.933186 	 CLS loss: 11.418111
[2023/03/21 03:25:59] 	 epoch : 009/300 	 Epoch loss:14.844176 	 Average loss:0.000247 	 Accuracy: 0.8856 	 KD loss: 63.273283 	 CLS loss: 10.947597
[2023/03/21 03:26:17] 	 epoch : 010/300 	 Epoch loss:13.619689 	 Average loss:0.000227 	 Accuracy: 0.8930 	 KD loss: 57.872791 	 CLS loss: 10.225651
[2023/03/21 03:26:19] 	 ### Accuracy on 10000 test images: 0.8816 Best accuracy so far: 0.4018  =>  saving model... ###
[2023/03/21 03:26:35] 	 epoch : 011/300 	 Epoch loss:12.986141 	 Average loss:0.000216 	 Accuracy: 0.8975 	 KD loss: 55.228363 	 CLS loss: 9.702340
[2023/03/21 03:26:52] 	 epoch : 012/300 	 Epoch loss:12.320230 	 Average loss:0.000205 	 Accuracy: 0.8996 	 KD loss: 52.235186 	 CLS loss: 9.365963
[2023/03/21 03:27:09] 	 epoch : 013/300 	 Epoch loss:11.728126 	 Average loss:0.000195 	 Accuracy: 0.9032 	 KD loss: 49.606645 	 CLS loss: 9.033983
[2023/03/21 03:27:27] 	 epoch : 014/300 	 Epoch loss:11.562894 	 Average loss:0.000193 	 Accuracy: 0.9066 	 KD loss: 49.073504 	 CLS loss: 8.740965
[2023/03/21 03:27:44] 	 epoch : 015/300 	 Epoch loss:11.176251 	 Average loss:0.000186 	 Accuracy: 0.9076 	 KD loss: 47.410494 	 CLS loss: 8.470758
[2023/03/21 03:28:02] 	 epoch : 016/300 	 Epoch loss:10.655306 	 Average loss:0.000178 	 Accuracy: 0.9116 	 KD loss: 45.192293 	 CLS loss: 8.084236
[2023/03/21 03:28:19] 	 epoch : 017/300 	 Epoch loss:10.485994 	 Average loss:0.000175 	 Accuracy: 0.9117 	 KD loss: 44.402435 	 CLS loss: 8.027534
[2023/03/21 03:28:37] 	 epoch : 018/300 	 Epoch loss:10.413707 	 Average loss:0.000174 	 Accuracy: 0.9116 	 KD loss: 44.053451 	 CLS loss: 8.015083
[2023/03/21 03:28:55] 	 epoch : 019/300 	 Epoch loss:9.820486 	 Average loss:0.000164 	 Accuracy: 0.9151 	 KD loss: 41.545256 	 CLS loss: 7.557173
[2023/03/21 03:29:13] 	 epoch : 020/300 	 Epoch loss:9.593654 	 Average loss:0.000160 	 Accuracy: 0.9170 	 KD loss: 40.605568 	 CLS loss: 7.362700
[2023/03/21 03:29:15] 	 ### Accuracy on 10000 test images: 0.9029 Best accuracy so far: 0.8816  =>  saving model... ###
[2023/03/21 03:29:27] 	 epoch : 021/300 	 Epoch loss:9.496812 	 Average loss:0.000158 	 Accuracy: 0.9171 	 KD loss: 40.265065 	 CLS loss: 7.218996
