
=========================== Training ===========================
[2023/03/21 00:36:32] 	 epoch : 001/300 	 Epoch loss:298.985329 	 Average loss:0.004983 	 Accuracy: 0.4712 	 KD loss: 456.192769 	 CLS loss: 42.116095
[2023/03/21 00:36:35] 	 ### Accuracy on 10000 test images: 0.4548 Best accuracy so far: 0  =>  saving model... ###
[2023/03/21 00:36:55] 	 epoch : 002/300 	 Epoch loss:155.916857 	 Average loss:0.002599 	 Accuracy: 0.7088 	 KD loss: 237.319203 	 CLS loss: 22.542214
[2023/03/21 00:37:13] 	 epoch : 003/300 	 Epoch loss:91.634592 	 Average loss:0.001527 	 Accuracy: 0.7835 	 KD loss: 134.915878 	 CLS loss: 17.808435
[2023/03/21 00:37:29] 	 epoch : 004/300 	 Epoch loss:63.785910 	 Average loss:0.001063 	 Accuracy: 0.8273 	 KD loss: 91.294844 	 CLS loss: 15.015001
[2023/03/21 00:37:43] 	 epoch : 005/300 	 Epoch loss:49.078325 	 Average loss:0.000818 	 Accuracy: 0.8566 	 KD loss: 68.506149 	 CLS loss: 13.291056
[2023/03/21 00:37:58] 	 epoch : 006/300 	 Epoch loss:41.044743 	 Average loss:0.000684 	 Accuracy: 0.8701 	 KD loss: 56.287809 	 CLS loss: 12.120093
[2023/03/21 00:38:13] 	 epoch : 007/300 	 Epoch loss:36.560421 	 Average loss:0.000609 	 Accuracy: 0.8790 	 KD loss: 49.588741 	 CLS loss: 11.345292
[2023/03/21 00:38:31] 	 epoch : 008/300 	 Epoch loss:33.413438 	 Average loss:0.000557 	 Accuracy: 0.8875 	 KD loss: 45.125580 	 CLS loss: 10.563481
[2023/03/21 00:38:49] 	 epoch : 009/300 	 Epoch loss:31.283536 	 Average loss:0.000521 	 Accuracy: 0.8914 	 KD loss: 41.970550 	 CLS loss: 10.168673
[2023/03/21 00:39:06] 	 epoch : 010/300 	 Epoch loss:29.370887 	 Average loss:0.000490 	 Accuracy: 0.8962 	 KD loss: 39.277281 	 CLS loss: 9.674195
[2023/03/21 00:39:09] 	 ### Accuracy on 10000 test images: 0.8861 Best accuracy so far: 0.4548  =>  saving model... ###
[2023/03/21 00:39:27] 	 epoch : 011/300 	 Epoch loss:27.535161 	 Average loss:0.000459 	 Accuracy: 0.9020 	 KD loss: 36.800604 	 CLS loss: 9.091330
[2023/03/21 00:39:45] 	 epoch : 012/300 	 Epoch loss:26.330948 	 Average loss:0.000439 	 Accuracy: 0.9050 	 KD loss: 35.174691 	 CLS loss: 8.710221
[2023/03/21 00:40:03] 	 epoch : 013/300 	 Epoch loss:25.156418 	 Average loss:0.000419 	 Accuracy: 0.9079 	 KD loss: 33.506360 	 CLS loss: 8.421002
[2023/03/21 00:40:22] 	 epoch : 014/300 	 Epoch loss:24.394511 	 Average loss:0.000407 	 Accuracy: 0.9094 	 KD loss: 32.488293 	 CLS loss: 8.169224
[2023/03/21 00:40:40] 	 epoch : 015/300 	 Epoch loss:23.482652 	 Average loss:0.000391 	 Accuracy: 0.9109 	 KD loss: 31.208848 	 CLS loss: 7.928904
[2023/03/21 00:40:58] 	 epoch : 016/300 	 Epoch loss:22.256574 	 Average loss:0.000371 	 Accuracy: 0.9160 	 KD loss: 29.620818 	 CLS loss: 7.473470
[2023/03/21 00:41:15] 	 epoch : 017/300 	 Epoch loss:21.408394 	 Average loss:0.000357 	 Accuracy: 0.9182 	 KD loss: 28.417595 	 CLS loss: 7.263061
[2023/03/21 00:41:32] 	 epoch : 018/300 	 Epoch loss:20.745802 	 Average loss:0.000346 	 Accuracy: 0.9193 	 KD loss: 27.511376 	 CLS loss: 7.064960
[2023/03/21 00:41:48] 	 epoch : 019/300 	 Epoch loss:20.572088 	 Average loss:0.000343 	 Accuracy: 0.9205 	 KD loss: 27.303869 	 CLS loss: 6.982943
[2023/03/21 00:42:04] 	 epoch : 020/300 	 Epoch loss:20.246565 	 Average loss:0.000337 	 Accuracy: 0.9216 	 KD loss: 26.849625 	 CLS loss: 6.894648
[2023/03/21 00:42:07] 	 ### Accuracy on 10000 test images: 0.8858 Best accuracy so far: 0.8861 ###
[2023/03/21 00:42:22] 	 epoch : 021/300 	 Epoch loss:19.222416 	 Average loss:0.000320 	 Accuracy: 0.9234 	 KD loss: 25.433685 	 CLS loss: 6.603673
[2023/03/21 00:42:40] 	 epoch : 022/300 	 Epoch loss:18.987953 	 Average loss:0.000316 	 Accuracy: 0.9241 	 KD loss: 25.097540 	 CLS loss: 6.549047
[2023/03/21 00:42:56] 	 epoch : 023/300 	 Epoch loss:18.317793 	 Average loss:0.000305 	 Accuracy: 0.9273 	 KD loss: 24.278913 	 CLS loss: 6.250739
[2023/03/21 00:43:13] 	 epoch : 024/300 	 Epoch loss:18.012587 	 Average loss:0.000300 	 Accuracy: 0.9286 	 KD loss: 23.876904 	 CLS loss: 6.144073
[2023/03/21 00:43:29] 	 epoch : 025/300 	 Epoch loss:17.422204 	 Average loss:0.000290 	 Accuracy: 0.9296 	 KD loss: 23.054596 	 CLS loss: 5.982409
[2023/03/21 00:43:46] 	 epoch : 026/300 	 Epoch loss:17.350610 	 Average loss:0.000289 	 Accuracy: 0.9298 	 KD loss: 22.931990 	 CLS loss: 5.985693
[2023/03/21 00:44:03] 	 epoch : 027/300 	 Epoch loss:16.786013 	 Average loss:0.000280 	 Accuracy: 0.9326 	 KD loss: 22.231214 	 CLS loss: 5.745473
[2023/03/21 00:44:21] 	 epoch : 028/300 	 Epoch loss:16.502246 	 Average loss:0.000275 	 Accuracy: 0.9336 	 KD loss: 21.876285 	 CLS loss: 5.627458
[2023/03/21 00:44:39] 	 epoch : 029/300 	 Epoch loss:16.499936 	 Average loss:0.000275 	 Accuracy: 0.9332 	 KD loss: 21.862585 	 CLS loss: 5.637308
[2023/03/21 00:44:55] 	 epoch : 030/300 	 Epoch loss:15.905816 	 Average loss:0.000265 	 Accuracy: 0.9348 	 KD loss: 21.061761 	 CLS loss: 5.447931
[2023/03/21 00:44:58] 	 ### Accuracy on 10000 test images: 0.9079 Best accuracy so far: 0.8861  =>  saving model... ###
[2023/03/21 00:45:15] 	 epoch : 031/300 	 Epoch loss:15.926666 	 Average loss:0.000265 	 Accuracy: 0.9343 	 KD loss: 21.158165 	 CLS loss: 5.386277
[2023/03/21 00:45:33] 	 epoch : 032/300 	 Epoch loss:16.050803 	 Average loss:0.000268 	 Accuracy: 0.9345 	 KD loss: 21.281350 	 CLS loss: 5.469988
[2023/03/21 00:45:50] 	 epoch : 033/300 	 Epoch loss:15.518776 	 Average loss:0.000259 	 Accuracy: 0.9372 	 KD loss: 20.564038 	 CLS loss: 5.300587
