
=========================== Training ===========================
[2023/03/18 23:17:29] 	 epoch : 001/300 	 Epoch loss:116.262907 	 Average loss:0.001938 	 Accuracy: 0.4956 	 KD loss: 457.827751 	 CLS loss: 41.162257
[2023/03/18 23:17:31] 	 ### Accuracy on 10000 test images: 0.6537 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 23:17:46] 	 epoch : 002/300 	 Epoch loss:59.697062 	 Average loss:0.000995 	 Accuracy: 0.7566 	 KD loss: 238.969497 	 CLS loss: 19.838603
[2023/03/18 23:17:59] 	 epoch : 003/300 	 Epoch loss:34.946366 	 Average loss:0.000582 	 Accuracy: 0.8171 	 KD loss: 130.132966 	 CLS loss: 14.866287
[2023/03/18 23:18:15] 	 epoch : 004/300 	 Epoch loss:25.029213 	 Average loss:0.000417 	 Accuracy: 0.8510 	 KD loss: 86.694482 	 CLS loss: 12.817194
[2023/03/18 23:18:33] 	 epoch : 005/300 	 Epoch loss:20.339145 	 Average loss:0.000339 	 Accuracy: 0.8686 	 KD loss: 67.201421 	 CLS loss: 11.498101
[2023/03/18 23:18:52] 	 epoch : 006/300 	 Epoch loss:17.596947 	 Average loss:0.000293 	 Accuracy: 0.8796 	 KD loss: 56.020066 	 CLS loss: 10.654889
[2023/03/18 23:19:10] 	 epoch : 007/300 	 Epoch loss:15.980245 	 Average loss:0.000266 	 Accuracy: 0.8882 	 KD loss: 50.164846 	 CLS loss: 9.912125
[2023/03/18 23:19:28] 	 epoch : 008/300 	 Epoch loss:14.933700 	 Average loss:0.000249 	 Accuracy: 0.8938 	 KD loss: 46.401502 	 CLS loss: 9.422331
[2023/03/18 23:19:46] 	 epoch : 009/300 	 Epoch loss:13.737354 	 Average loss:0.000229 	 Accuracy: 0.8996 	 KD loss: 42.102079 	 CLS loss: 8.861563
[2023/03/18 23:20:04] 	 epoch : 010/300 	 Epoch loss:12.892060 	 Average loss:0.000215 	 Accuracy: 0.9036 	 KD loss: 39.078702 	 CLS loss: 8.460532
[2023/03/18 23:20:06] 	 ### Accuracy on 10000 test images: 0.8854 Best accuracy so far: 0.6537  =>  saving model... ###
[2023/03/18 23:20:23] 	 epoch : 011/300 	 Epoch loss:12.742154 	 Average loss:0.000212 	 Accuracy: 0.9054 	 KD loss: 38.783452 	 CLS loss: 8.309105
[2023/03/18 23:20:40] 	 epoch : 012/300 	 Epoch loss:11.843987 	 Average loss:0.000197 	 Accuracy: 0.9104 	 KD loss: 35.974398 	 CLS loss: 7.748512
[2023/03/18 23:20:58] 	 epoch : 013/300 	 Epoch loss:11.317178 	 Average loss:0.000189 	 Accuracy: 0.9139 	 KD loss: 34.132203 	 CLS loss: 7.484562
[2023/03/18 23:21:15] 	 epoch : 014/300 	 Epoch loss:10.650887 	 Average loss:0.000178 	 Accuracy: 0.9189 	 KD loss: 32.241318 	 CLS loss: 7.004372
[2023/03/18 23:21:32] 	 epoch : 015/300 	 Epoch loss:10.354388 	 Average loss:0.000173 	 Accuracy: 0.9208 	 KD loss: 31.258049 	 CLS loss: 6.837964
[2023/03/18 23:21:49] 	 epoch : 016/300 	 Epoch loss:10.116654 	 Average loss:0.000169 	 Accuracy: 0.9205 	 KD loss: 30.353948 	 CLS loss: 6.743107
[2023/03/18 23:22:06] 	 epoch : 017/300 	 Epoch loss:9.874293 	 Average loss:0.000165 	 Accuracy: 0.9233 	 KD loss: 29.826743 	 CLS loss: 6.514907
[2023/03/18 23:22:24] 	 epoch : 018/300 	 Epoch loss:9.911082 	 Average loss:0.000165 	 Accuracy: 0.9237 	 KD loss: 30.062246 	 CLS loss: 6.497721
[2023/03/18 23:22:41] 	 epoch : 019/300 	 Epoch loss:9.517912 	 Average loss:0.000159 	 Accuracy: 0.9267 	 KD loss: 28.784477 	 CLS loss: 6.268361
[2023/03/18 23:22:57] 	 epoch : 020/300 	 Epoch loss:9.002038 	 Average loss:0.000150 	 Accuracy: 0.9300 	 KD loss: 27.305461 	 CLS loss: 5.901576
[2023/03/18 23:23:00] 	 ### Accuracy on 10000 test images: 0.9070 Best accuracy so far: 0.8854  =>  saving model... ###
[2023/03/18 23:23:13] 	 epoch : 021/300 	 Epoch loss:8.933854 	 Average loss:0.000149 	 Accuracy: 0.9298 	 KD loss: 27.182672 	 CLS loss: 5.828865
[2023/03/18 23:23:30] 	 epoch : 022/300 	 Epoch loss:8.611904 	 Average loss:0.000144 	 Accuracy: 0.9328 	 KD loss: 26.050297 	 CLS loss: 5.669740
