
=========================== Training ===========================
[2023/03/21 00:36:30] 	 epoch : 001/300 	 Epoch loss:116.308651 	 Average loss:0.001938 	 Accuracy: 0.5213 	 KD loss: 459.476152 	 CLS loss: 40.689030
[2023/03/21 00:36:33] 	 ### Accuracy on 10000 test images: 0.5177 Best accuracy so far: 0  =>  saving model... ###
[2023/03/21 00:36:46] 	 epoch : 002/300 	 Epoch loss:61.097650 	 Average loss:0.001018 	 Accuracy: 0.7411 	 KD loss: 242.405142 	 CLS loss: 21.027701
[2023/03/21 00:36:59] 	 epoch : 003/300 	 Epoch loss:37.685855 	 Average loss:0.000628 	 Accuracy: 0.8011 	 KD loss: 139.926427 	 CLS loss: 16.167614
[2023/03/21 00:37:15] 	 epoch : 004/300 	 Epoch loss:27.229900 	 Average loss:0.000454 	 Accuracy: 0.8392 	 KD loss: 95.324262 	 CLS loss: 13.608412
[2023/03/21 00:37:34] 	 epoch : 005/300 	 Epoch loss:21.765758 	 Average loss:0.000363 	 Accuracy: 0.8648 	 KD loss: 72.503077 	 CLS loss: 12.108571
[2023/03/21 00:37:53] 	 epoch : 006/300 	 Epoch loss:18.782211 	 Average loss:0.000313 	 Accuracy: 0.8749 	 KD loss: 60.440598 	 CLS loss: 11.156818
[2023/03/21 00:38:11] 	 epoch : 007/300 	 Epoch loss:16.762309 	 Average loss:0.000279 	 Accuracy: 0.8849 	 KD loss: 52.711778 	 CLS loss: 10.366588
[2023/03/21 00:38:30] 	 epoch : 008/300 	 Epoch loss:15.422003 	 Average loss:0.000257 	 Accuracy: 0.8919 	 KD loss: 48.114975 	 CLS loss: 9.665013
[2023/03/21 00:38:48] 	 epoch : 009/300 	 Epoch loss:14.595713 	 Average loss:0.000243 	 Accuracy: 0.8943 	 KD loss: 44.883958 	 CLS loss: 9.364869
[2023/03/21 00:39:06] 	 epoch : 010/300 	 Epoch loss:13.860354 	 Average loss:0.000231 	 Accuracy: 0.8983 	 KD loss: 42.255994 	 CLS loss: 9.015258
[2023/03/21 00:39:09] 	 ### Accuracy on 10000 test images: 0.8813 Best accuracy so far: 0.5177  =>  saving model... ###
[2023/03/21 00:39:26] 	 epoch : 011/300 	 Epoch loss:12.872426 	 Average loss:0.000215 	 Accuracy: 0.9060 	 KD loss: 39.299378 	 CLS loss: 8.354251
[2023/03/21 00:39:44] 	 epoch : 012/300 	 Epoch loss:12.168444 	 Average loss:0.000203 	 Accuracy: 0.9096 	 KD loss: 36.897561 	 CLS loss: 7.981552
[2023/03/21 00:40:02] 	 epoch : 013/300 	 Epoch loss:11.654032 	 Average loss:0.000194 	 Accuracy: 0.9130 	 KD loss: 35.318252 	 CLS loss: 7.650636
[2023/03/21 00:40:21] 	 epoch : 014/300 	 Epoch loss:11.359600 	 Average loss:0.000189 	 Accuracy: 0.9153 	 KD loss: 34.483736 	 CLS loss: 7.438088
[2023/03/21 00:40:38] 	 epoch : 015/300 	 Epoch loss:10.906185 	 Average loss:0.000182 	 Accuracy: 0.9180 	 KD loss: 32.896083 	 CLS loss: 7.211614
[2023/03/21 00:40:55] 	 epoch : 016/300 	 Epoch loss:10.435915 	 Average loss:0.000174 	 Accuracy: 0.9213 	 KD loss: 31.614709 	 CLS loss: 6.854954
[2023/03/21 00:41:11] 	 epoch : 017/300 	 Epoch loss:10.016354 	 Average loss:0.000167 	 Accuracy: 0.9233 	 KD loss: 30.252023 	 CLS loss: 6.609915
[2023/03/21 00:41:28] 	 epoch : 018/300 	 Epoch loss:9.696601 	 Average loss:0.000162 	 Accuracy: 0.9242 	 KD loss: 29.245403 	 CLS loss: 6.412534
[2023/03/21 00:41:45] 	 epoch : 019/300 	 Epoch loss:9.529473 	 Average loss:0.000159 	 Accuracy: 0.9272 	 KD loss: 29.001451 	 CLS loss: 6.215303
[2023/03/21 00:42:00] 	 epoch : 020/300 	 Epoch loss:9.392646 	 Average loss:0.000157 	 Accuracy: 0.9277 	 KD loss: 28.411981 	 CLS loss: 6.183750
[2023/03/21 00:42:03] 	 ### Accuracy on 10000 test images: 0.8907 Best accuracy so far: 0.8813  =>  saving model... ###
[2023/03/21 00:42:19] 	 epoch : 021/300 	 Epoch loss:9.097953 	 Average loss:0.000152 	 Accuracy: 0.9289 	 KD loss: 27.459071 	 CLS loss: 6.010231
[2023/03/21 00:42:36] 	 epoch : 022/300 	 Epoch loss:8.990311 	 Average loss:0.000150 	 Accuracy: 0.9297 	 KD loss: 27.241838 	 CLS loss: 5.903238
[2023/03/21 00:42:52] 	 epoch : 023/300 	 Epoch loss:8.609862 	 Average loss:0.000143 	 Accuracy: 0.9333 	 KD loss: 26.228387 	 CLS loss: 5.606974
[2023/03/21 00:43:09] 	 epoch : 024/300 	 Epoch loss:8.445383 	 Average loss:0.000141 	 Accuracy: 0.9341 	 KD loss: 25.779055 	 CLS loss: 5.482620
[2023/03/21 00:43:26] 	 epoch : 025/300 	 Epoch loss:8.157573 	 Average loss:0.000136 	 Accuracy: 0.9365 	 KD loss: 24.957130 	 CLS loss: 5.276910
[2023/03/21 00:43:44] 	 epoch : 026/300 	 Epoch loss:8.249375 	 Average loss:0.000137 	 Accuracy: 0.9356 	 KD loss: 25.129656 	 CLS loss: 5.372406
[2023/03/21 00:44:02] 	 epoch : 027/300 	 Epoch loss:7.904971 	 Average loss:0.000132 	 Accuracy: 0.9389 	 KD loss: 24.393218 	 CLS loss: 5.043878
[2023/03/21 00:44:20] 	 epoch : 028/300 	 Epoch loss:7.768616 	 Average loss:0.000129 	 Accuracy: 0.9404 	 KD loss: 23.911836 	 CLS loss: 4.977080
[2023/03/21 00:44:38] 	 epoch : 029/300 	 Epoch loss:7.669676 	 Average loss:0.000128 	 Accuracy: 0.9408 	 KD loss: 23.615383 	 CLS loss: 4.910999
[2023/03/21 00:44:55] 	 epoch : 030/300 	 Epoch loss:7.301523 	 Average loss:0.000122 	 Accuracy: 0.9436 	 KD loss: 22.530015 	 CLS loss: 4.659199
[2023/03/21 00:44:57] 	 ### Accuracy on 10000 test images: 0.9135 Best accuracy so far: 0.8907  =>  saving model... ###
[2023/03/21 00:45:14] 	 epoch : 031/300 	 Epoch loss:7.356334 	 Average loss:0.000123 	 Accuracy: 0.9442 	 KD loss: 22.888726 	 CLS loss: 4.630981
[2023/03/21 00:45:32] 	 epoch : 032/300 	 Epoch loss:7.385287 	 Average loss:0.000123 	 Accuracy: 0.9430 	 KD loss: 22.816421 	 CLS loss: 4.703338
[2023/03/21 00:45:49] 	 epoch : 033/300 	 Epoch loss:7.273903 	 Average loss:0.000121 	 Accuracy: 0.9448 	 KD loss: 22.638752 	 CLS loss: 4.576921
[2023/03/21 00:46:07] 	 epoch : 034/300 	 Epoch loss:6.983383 	 Average loss:0.000116 	 Accuracy: 0.9465 	 KD loss: 21.743835 	 CLS loss: 4.391026
[2023/03/21 00:46:24] 	 epoch : 035/300 	 Epoch loss:6.733012 	 Average loss:0.000112 	 Accuracy: 0.9494 	 KD loss: 21.142884 	 CLS loss: 4.174058
[2023/03/21 00:46:42] 	 epoch : 036/300 	 Epoch loss:6.884042 	 Average loss:0.000115 	 Accuracy: 0.9476 	 KD loss: 21.657079 	 CLS loss: 4.254376
[2023/03/21 00:47:00] 	 epoch : 037/300 	 Epoch loss:6.790446 	 Average loss:0.000113 	 Accuracy: 0.9482 	 KD loss: 21.357532 	 CLS loss: 4.198233
[2023/03/21 00:47:18] 	 epoch : 038/300 	 Epoch loss:6.516686 	 Average loss:0.000109 	 Accuracy: 0.9511 	 KD loss: 20.602873 	 CLS loss: 3.993519
[2023/03/21 00:47:36] 	 epoch : 039/300 	 Epoch loss:6.407496 	 Average loss:0.000107 	 Accuracy: 0.9509 	 KD loss: 20.267113 	 CLS loss: 3.923455
[2023/03/21 00:47:54] 	 epoch : 040/300 	 Epoch loss:6.254807 	 Average loss:0.000104 	 Accuracy: 0.9542 	 KD loss: 20.056612 	 CLS loss: 3.739141
[2023/03/21 00:47:57] 	 ### Accuracy on 10000 test images: 0.9082 Best accuracy so far: 0.9135 ###
[2023/03/21 00:48:14] 	 epoch : 041/300 	 Epoch loss:6.213155 	 Average loss:0.000104 	 Accuracy: 0.9542 	 KD loss: 19.830140 	 CLS loss: 3.745211
[2023/03/21 00:48:33] 	 epoch : 042/300 	 Epoch loss:6.081967 	 Average loss:0.000101 	 Accuracy: 0.9557 	 KD loss: 19.439448 	 CLS loss: 3.656796
[2023/03/21 00:48:51] 	 epoch : 043/300 	 Epoch loss:6.211266 	 Average loss:0.000104 	 Accuracy: 0.9536 	 KD loss: 19.866568 	 CLS loss: 3.729920
[2023/03/21 00:49:09] 	 epoch : 044/300 	 Epoch loss:6.052942 	 Average loss:0.000101 	 Accuracy: 0.9560 	 KD loss: 19.404527 	 CLS loss: 3.620060
[2023/03/21 00:49:26] 	 epoch : 045/300 	 Epoch loss:6.014664 	 Average loss:0.000100 	 Accuracy: 0.9555 	 KD loss: 19.296021 	 CLS loss: 3.592433
[2023/03/21 00:49:43] 	 epoch : 046/300 	 Epoch loss:5.855721 	 Average loss:0.000098 	 Accuracy: 0.9578 	 KD loss: 18.954438 	 CLS loss: 3.441388
[2023/03/21 00:50:00] 	 epoch : 047/300 	 Epoch loss:5.774212 	 Average loss:0.000096 	 Accuracy: 0.9577 	 KD loss: 18.659099 	 CLS loss: 3.403987
[2023/03/21 00:50:17] 	 epoch : 048/300 	 Epoch loss:5.757773 	 Average loss:0.000096 	 Accuracy: 0.9592 	 KD loss: 18.830976 	 CLS loss: 3.319296
[2023/03/21 00:50:34] 	 epoch : 049/300 	 Epoch loss:5.702401 	 Average loss:0.000095 	 Accuracy: 0.9592 	 KD loss: 18.580462 	 CLS loss: 3.310515
[2023/03/21 00:50:47] 	 epoch : 050/300 	 Epoch loss:5.571083 	 Average loss:0.000093 	 Accuracy: 0.9609 	 KD loss: 18.267184 	 CLS loss: 3.196078
[2023/03/21 00:50:50] 	 ### Accuracy on 10000 test images: 0.9092 Best accuracy so far: 0.9135 ###
[2023/03/21 00:51:05] 	 epoch : 051/300 	 Epoch loss:5.527163 	 Average loss:0.000092 	 Accuracy: 0.9607 	 KD loss: 18.052686 	 CLS loss: 3.194376
[2023/03/21 00:51:20] 	 epoch : 052/300 	 Epoch loss:5.477305 	 Average loss:0.000091 	 Accuracy: 0.9625 	 KD loss: 18.012053 	 CLS loss: 3.124824
