
=========================== Training ===========================
[2023/03/20 02:11:47] 	 epoch : 001/300 	 Epoch loss:99.595012 	 Average loss:0.001660 	 Accuracy: 0.5357 	 KD loss: 165.378808 	 CLS loss: 41.804358
[2023/03/20 02:11:50] 	 ### Accuracy on 10000 test images: 0.6659 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 02:12:03] 	 epoch : 002/300 	 Epoch loss:46.587188 	 Average loss:0.000776 	 Accuracy: 0.7672 	 KD loss: 77.987883 	 CLS loss: 19.240043
[2023/03/20 02:12:20] 	 epoch : 003/300 	 Epoch loss:29.329085 	 Average loss:0.000489 	 Accuracy: 0.8327 	 KD loss: 46.077609 	 CLS loss: 13.622551
[2023/03/20 02:12:37] 	 epoch : 004/300 	 Epoch loss:22.425024 	 Average loss:0.000374 	 Accuracy: 0.8612 	 KD loss: 33.336285 	 CLS loss: 11.363137
[2023/03/20 02:12:54] 	 epoch : 005/300 	 Epoch loss:18.815358 	 Average loss:0.000314 	 Accuracy: 0.8782 	 KD loss: 26.797701 	 CLS loss: 10.120347
[2023/03/20 02:13:11] 	 epoch : 006/300 	 Epoch loss:16.705422 	 Average loss:0.000278 	 Accuracy: 0.8880 	 KD loss: 23.191639 	 CLS loss: 9.285958
[2023/03/20 02:13:28] 	 epoch : 007/300 	 Epoch loss:15.082014 	 Average loss:0.000251 	 Accuracy: 0.8961 	 KD loss: 20.447121 	 CLS loss: 8.628957
[2023/03/20 02:13:45] 	 epoch : 008/300 	 Epoch loss:14.162879 	 Average loss:0.000236 	 Accuracy: 0.9003 	 KD loss: 18.911285 	 CLS loss: 8.247956
[2023/03/20 02:14:03] 	 epoch : 009/300 	 Epoch loss:13.086186 	 Average loss:0.000218 	 Accuracy: 0.9074 	 KD loss: 17.286496 	 CLS loss: 7.714485
[2023/03/20 02:14:20] 	 epoch : 010/300 	 Epoch loss:12.446964 	 Average loss:0.000207 	 Accuracy: 0.9107 	 KD loss: 16.191029 	 CLS loss: 7.463190
[2023/03/20 02:14:22] 	 ### Accuracy on 10000 test images: 0.8637 Best accuracy so far: 0.6659  =>  saving model... ###
[2023/03/20 02:14:36] 	 epoch : 011/300 	 Epoch loss:11.677809 	 Average loss:0.000195 	 Accuracy: 0.9156 	 KD loss: 15.139733 	 CLS loss: 7.027394
[2023/03/20 02:14:55] 	 epoch : 012/300 	 Epoch loss:11.122825 	 Average loss:0.000185 	 Accuracy: 0.9182 	 KD loss: 14.240101 	 CLS loss: 6.783481
[2023/03/20 02:15:13] 	 epoch : 013/300 	 Epoch loss:10.704619 	 Average loss:0.000178 	 Accuracy: 0.9205 	 KD loss: 13.650991 	 CLS loss: 6.555278
[2023/03/20 02:15:31] 	 epoch : 014/300 	 Epoch loss:10.319295 	 Average loss:0.000172 	 Accuracy: 0.9242 	 KD loss: 13.156062 	 CLS loss: 6.321088
[2023/03/20 02:15:49] 	 epoch : 015/300 	 Epoch loss:9.640918 	 Average loss:0.000161 	 Accuracy: 0.9279 	 KD loss: 12.194268 	 CLS loss: 5.954013
[2023/03/20 02:16:07] 	 epoch : 016/300 	 Epoch loss:9.820192 	 Average loss:0.000164 	 Accuracy: 0.9266 	 KD loss: 12.398052 	 CLS loss: 6.076214
[2023/03/20 02:16:25] 	 epoch : 017/300 	 Epoch loss:9.432364 	 Average loss:0.000157 	 Accuracy: 0.9283 	 KD loss: 11.856957 	 CLS loss: 5.861976
[2023/03/20 02:16:42] 	 epoch : 018/300 	 Epoch loss:9.178316 	 Average loss:0.000153 	 Accuracy: 0.9305 	 KD loss: 11.510328 	 CLS loss: 5.717731
[2023/03/20 02:16:58] 	 epoch : 019/300 	 Epoch loss:8.934701 	 Average loss:0.000149 	 Accuracy: 0.9314 	 KD loss: 11.193627 	 CLS loss: 5.571562
[2023/03/20 02:17:15] 	 epoch : 020/300 	 Epoch loss:8.375766 	 Average loss:0.000140 	 Accuracy: 0.9368 	 KD loss: 10.478444 	 CLS loss: 5.230485
[2023/03/20 02:17:17] 	 ### Accuracy on 10000 test images: 0.9100 Best accuracy so far: 0.8637  =>  saving model... ###
[2023/03/20 02:17:32] 	 epoch : 021/300 	 Epoch loss:8.167100 	 Average loss:0.000136 	 Accuracy: 0.9377 	 KD loss: 10.233203 	 CLS loss: 5.092273
[2023/03/20 02:17:49] 	 epoch : 022/300 	 Epoch loss:7.861810 	 Average loss:0.000131 	 Accuracy: 0.9387 	 KD loss: 9.801662 	 CLS loss: 4.926432
[2023/03/20 02:18:06] 	 epoch : 023/300 	 Epoch loss:7.871939 	 Average loss:0.000131 	 Accuracy: 0.9402 	 KD loss: 9.824265 	 CLS loss: 4.927791
[2023/03/20 02:18:23] 	 epoch : 024/300 	 Epoch loss:7.709263 	 Average loss:0.000128 	 Accuracy: 0.9414 	 KD loss: 9.627911 	 CLS loss: 4.822623
[2023/03/20 02:18:40] 	 epoch : 025/300 	 Epoch loss:7.594734 	 Average loss:0.000127 	 Accuracy: 0.9422 	 KD loss: 9.465636 	 CLS loss: 4.760599
[2023/03/20 02:18:57] 	 epoch : 026/300 	 Epoch loss:7.375049 	 Average loss:0.000123 	 Accuracy: 0.9435 	 KD loss: 9.262386 	 CLS loss: 4.587618
[2023/03/20 02:19:14] 	 epoch : 027/300 	 Epoch loss:7.236443 	 Average loss:0.000121 	 Accuracy: 0.9455 	 KD loss: 9.063640 	 CLS loss: 4.513734
[2023/03/20 02:19:30] 	 epoch : 028/300 	 Epoch loss:6.887272 	 Average loss:0.000115 	 Accuracy: 0.9482 	 KD loss: 8.625702 	 CLS loss: 4.296239
[2023/03/20 02:19:47] 	 epoch : 029/300 	 Epoch loss:6.744919 	 Average loss:0.000112 	 Accuracy: 0.9486 	 KD loss: 8.475552 	 CLS loss: 4.193372
[2023/03/20 02:20:04] 	 epoch : 030/300 	 Epoch loss:6.481456 	 Average loss:0.000108 	 Accuracy: 0.9506 	 KD loss: 8.113738 	 CLS loss: 4.044951
[2023/03/20 02:20:06] 	 ### Accuracy on 10000 test images: 0.9155 Best accuracy so far: 0.91  =>  saving model... ###
[2023/03/20 02:20:22] 	 epoch : 031/300 	 Epoch loss:6.436246 	 Average loss:0.000107 	 Accuracy: 0.9509 	 KD loss: 8.185676 	 CLS loss: 3.952470
[2023/03/20 02:20:41] 	 epoch : 032/300 	 Epoch loss:6.230349 	 Average loss:0.000104 	 Accuracy: 0.9520 	 KD loss: 7.838407 	 CLS loss: 3.868733
[2023/03/20 02:20:59] 	 epoch : 033/300 	 Epoch loss:6.141720 	 Average loss:0.000102 	 Accuracy: 0.9530 	 KD loss: 7.751937 	 CLS loss: 3.801181
[2023/03/20 02:21:17] 	 epoch : 034/300 	 Epoch loss:5.972759 	 Average loss:0.000100 	 Accuracy: 0.9553 	 KD loss: 7.629917 	 CLS loss: 3.650990
