
=========================== Training ===========================
[2023/03/18 12:17:13] 	 epoch : 001/300 	 Epoch loss:143.737950 	 Average loss:0.002396 	 Accuracy: 0.3388 	 KD loss: 670.724566 	 CLS loss: 47.965176
[2023/03/18 12:17:16] 	 ### Accuracy on 10000 test images: 0.3699 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 12:17:35] 	 epoch : 002/300 	 Epoch loss:79.313062 	 Average loss:0.001322 	 Accuracy: 0.5998 	 KD loss: 368.143556 	 CLS loss: 28.421749
[2023/03/18 12:17:53] 	 epoch : 003/300 	 Epoch loss:45.437950 	 Average loss:0.000757 	 Accuracy: 0.7396 	 KD loss: 206.597326 	 CLS loss: 20.592421
[2023/03/18 12:18:11] 	 epoch : 004/300 	 Epoch loss:31.712433 	 Average loss:0.000529 	 Accuracy: 0.7876 	 KD loss: 141.263370 	 CLS loss: 17.298791
[2023/03/18 12:18:26] 	 epoch : 005/300 	 Epoch loss:25.261368 	 Average loss:0.000421 	 Accuracy: 0.8257 	 KD loss: 111.069423 	 CLS loss: 15.237416
[2023/03/18 12:18:41] 	 epoch : 006/300 	 Epoch loss:21.096137 	 Average loss:0.000352 	 Accuracy: 0.8514 	 KD loss: 91.987728 	 CLS loss: 13.492954
[2023/03/18 12:18:56] 	 epoch : 007/300 	 Epoch loss:18.127420 	 Average loss:0.000302 	 Accuracy: 0.8658 	 KD loss: 78.101154 	 CLS loss: 12.535946
[2023/03/18 12:19:13] 	 epoch : 008/300 	 Epoch loss:16.123114 	 Average loss:0.000269 	 Accuracy: 0.8771 	 KD loss: 69.036618 	 CLS loss: 11.578950
[2023/03/18 12:19:30] 	 epoch : 009/300 	 Epoch loss:14.639485 	 Average loss:0.000244 	 Accuracy: 0.8864 	 KD loss: 62.310143 	 CLS loss: 10.887281
[2023/03/18 12:19:47] 	 epoch : 010/300 	 Epoch loss:13.839874 	 Average loss:0.000231 	 Accuracy: 0.8890 	 KD loss: 58.752839 	 CLS loss: 10.446532
[2023/03/18 12:19:49] 	 ### Accuracy on 10000 test images: 0.8720 Best accuracy so far: 0.3699  =>  saving model... ###
[2023/03/18 12:20:07] 	 epoch : 011/300 	 Epoch loss:13.076007 	 Average loss:0.000218 	 Accuracy: 0.8952 	 KD loss: 55.592030 	 CLS loss: 9.788004
[2023/03/18 12:20:24] 	 epoch : 012/300 	 Epoch loss:12.472253 	 Average loss:0.000208 	 Accuracy: 0.8992 	 KD loss: 52.904699 	 CLS loss: 9.456564
[2023/03/18 12:20:42] 	 epoch : 013/300 	 Epoch loss:11.998865 	 Average loss:0.000200 	 Accuracy: 0.9030 	 KD loss: 50.949147 	 CLS loss: 9.045179
[2023/03/18 12:21:00] 	 epoch : 014/300 	 Epoch loss:11.505545 	 Average loss:0.000192 	 Accuracy: 0.9054 	 KD loss: 48.781120 	 CLS loss: 8.746603
[2023/03/18 12:21:18] 	 epoch : 015/300 	 Epoch loss:11.193183 	 Average loss:0.000187 	 Accuracy: 0.9089 	 KD loss: 47.548615 	 CLS loss: 8.417300
[2023/03/18 12:21:36] 	 epoch : 016/300 	 Epoch loss:10.944344 	 Average loss:0.000182 	 Accuracy: 0.9073 	 KD loss: 46.371917 	 CLS loss: 8.349801
[2023/03/18 12:21:55] 	 epoch : 017/300 	 Epoch loss:10.537458 	 Average loss:0.000176 	 Accuracy: 0.9112 	 KD loss: 44.687222 	 CLS loss: 8.000068
[2023/03/18 12:22:13] 	 epoch : 018/300 	 Epoch loss:10.414075 	 Average loss:0.000174 	 Accuracy: 0.9129 	 KD loss: 44.253034 	 CLS loss: 7.817342
[2023/03/18 12:22:30] 	 epoch : 019/300 	 Epoch loss:9.991780 	 Average loss:0.000167 	 Accuracy: 0.9157 	 KD loss: 42.392755 	 CLS loss: 7.566143
[2023/03/18 12:22:46] 	 epoch : 020/300 	 Epoch loss:9.487956 	 Average loss:0.000158 	 Accuracy: 0.9184 	 KD loss: 40.196075 	 CLS loss: 7.243702
[2023/03/18 12:22:49] 	 ### Accuracy on 10000 test images: 0.9019 Best accuracy so far: 0.872  =>  saving model... ###
[2023/03/18 12:23:06] 	 epoch : 021/300 	 Epoch loss:9.598491 	 Average loss:0.000160 	 Accuracy: 0.9185 	 KD loss: 40.722598 	 CLS loss: 7.269854
[2023/03/18 12:23:23] 	 epoch : 022/300 	 Epoch loss:9.259124 	 Average loss:0.000154 	 Accuracy: 0.9212 	 KD loss: 39.283260 	 CLS loss: 7.012362
[2023/03/18 12:23:40] 	 epoch : 023/300 	 Epoch loss:9.144002 	 Average loss:0.000152 	 Accuracy: 0.9216 	 KD loss: 38.753992 	 CLS loss: 6.966017
[2023/03/18 12:23:57] 	 epoch : 024/300 	 Epoch loss:9.043196 	 Average loss:0.000151 	 Accuracy: 0.9213 	 KD loss: 38.330615 	 CLS loss: 6.885365
[2023/03/18 12:24:14] 	 epoch : 025/300 	 Epoch loss:8.948083 	 Average loss:0.000149 	 Accuracy: 0.9239 	 KD loss: 37.999157 	 CLS loss: 6.741256
[2023/03/18 12:24:31] 	 epoch : 026/300 	 Epoch loss:8.915820 	 Average loss:0.000149 	 Accuracy: 0.9218 	 KD loss: 37.799754 	 CLS loss: 6.779347
[2023/03/18 12:24:48] 	 epoch : 027/300 	 Epoch loss:9.276042 	 Average loss:0.000155 	 Accuracy: 0.9227 	 KD loss: 39.597980 	 CLS loss: 6.782229
[2023/03/18 12:25:04] 	 epoch : 028/300 	 Epoch loss:8.465499 	 Average loss:0.000141 	 Accuracy: 0.9262 	 KD loss: 35.932769 	 CLS loss: 6.394724
[2023/03/18 12:25:21] 	 epoch : 029/300 	 Epoch loss:8.101141 	 Average loss:0.000135 	 Accuracy: 0.9280 	 KD loss: 34.288661 	 CLS loss: 6.217042
[2023/03/18 12:25:36] 	 epoch : 030/300 	 Epoch loss:7.958013 	 Average loss:0.000133 	 Accuracy: 0.9293 	 KD loss: 33.711759 	 CLS loss: 6.078304
[2023/03/18 12:25:39] 	 ### Accuracy on 10000 test images: 0.9041 Best accuracy so far: 0.9019  =>  saving model... ###
[2023/03/18 12:25:56] 	 epoch : 031/300 	 Epoch loss:7.903081 	 Average loss:0.000132 	 Accuracy: 0.9289 	 KD loss: 33.531658 	 CLS loss: 5.983745
[2023/03/18 12:26:14] 	 epoch : 032/300 	 Epoch loss:7.848166 	 Average loss:0.000131 	 Accuracy: 0.9295 	 KD loss: 33.230503 	 CLS loss: 6.010328
[2023/03/18 12:26:31] 	 epoch : 033/300 	 Epoch loss:7.830992 	 Average loss:0.000131 	 Accuracy: 0.9311 	 KD loss: 33.232739 	 CLS loss: 5.922219
[2023/03/18 12:26:49] 	 epoch : 034/300 	 Epoch loss:7.513740 	 Average loss:0.000125 	 Accuracy: 0.9314 	 KD loss: 31.806992 	 CLS loss: 5.761709
[2023/03/18 12:27:06] 	 epoch : 035/300 	 Epoch loss:7.551464 	 Average loss:0.000126 	 Accuracy: 0.9327 	 KD loss: 32.070546 	 CLS loss: 5.686773
[2023/03/18 12:27:23] 	 epoch : 036/300 	 Epoch loss:7.606000 	 Average loss:0.000127 	 Accuracy: 0.9322 	 KD loss: 32.270555 	 CLS loss: 5.759446
[2023/03/18 12:27:40] 	 epoch : 037/300 	 Epoch loss:7.511123 	 Average loss:0.000125 	 Accuracy: 0.9327 	 KD loss: 31.928471 	 CLS loss: 5.627145
[2023/03/18 12:27:57] 	 epoch : 038/300 	 Epoch loss:7.576394 	 Average loss:0.000126 	 Accuracy: 0.9330 	 KD loss: 32.212534 	 CLS loss: 5.669435
[2023/03/18 12:28:15] 	 epoch : 039/300 	 Epoch loss:7.255025 	 Average loss:0.000121 	 Accuracy: 0.9341 	 KD loss: 30.841041 	 CLS loss: 5.434082
[2023/03/18 12:28:31] 	 epoch : 040/300 	 Epoch loss:7.114463 	 Average loss:0.000119 	 Accuracy: 0.9355 	 KD loss: 30.250506 	 CLS loss: 5.321807
[2023/03/18 12:28:33] 	 ### Accuracy on 10000 test images: 0.9149 Best accuracy so far: 0.9041  =>  saving model... ###
[2023/03/18 12:28:51] 	 epoch : 041/300 	 Epoch loss:7.061004 	 Average loss:0.000118 	 Accuracy: 0.9365 	 KD loss: 30.017080 	 CLS loss: 5.287937
[2023/03/18 12:29:08] 	 epoch : 042/300 	 Epoch loss:6.920791 	 Average loss:0.000115 	 Accuracy: 0.9374 	 KD loss: 29.428370 	 CLS loss: 5.175586
[2023/03/18 12:29:26] 	 epoch : 043/300 	 Epoch loss:7.205634 	 Average loss:0.000120 	 Accuracy: 0.9349 	 KD loss: 30.656524 	 CLS loss: 5.371644
[2023/03/18 12:29:44] 	 epoch : 044/300 	 Epoch loss:7.000905 	 Average loss:0.000117 	 Accuracy: 0.9369 	 KD loss: 29.781863 	 CLS loss: 5.222662
[2023/03/18 12:30:02] 	 epoch : 045/300 	 Epoch loss:7.010692 	 Average loss:0.000117 	 Accuracy: 0.9371 	 KD loss: 29.830313 	 CLS loss: 5.223147
[2023/03/18 12:30:19] 	 epoch : 046/300 	 Epoch loss:6.784986 	 Average loss:0.000113 	 Accuracy: 0.9385 	 KD loss: 28.888099 	 CLS loss: 5.036831
[2023/03/18 12:30:37] 	 epoch : 047/300 	 Epoch loss:6.592135 	 Average loss:0.000110 	 Accuracy: 0.9391 	 KD loss: 28.017106 	 CLS loss: 4.943568
[2023/03/18 12:30:55] 	 epoch : 048/300 	 Epoch loss:6.798682 	 Average loss:0.000113 	 Accuracy: 0.9394 	 KD loss: 29.000076 	 CLS loss: 4.993332
[2023/03/18 12:31:12] 	 epoch : 049/300 	 Epoch loss:6.504094 	 Average loss:0.000108 	 Accuracy: 0.9400 	 KD loss: 27.629554 	 CLS loss: 4.890913
[2023/03/18 12:31:28] 	 epoch : 050/300 	 Epoch loss:6.699402 	 Average loss:0.000112 	 Accuracy: 0.9413 	 KD loss: 28.583631 	 CLS loss: 4.913377
[2023/03/18 12:31:30] 	 ### Accuracy on 10000 test images: 0.9134 Best accuracy so far: 0.9149 ###
[2023/03/18 12:31:47] 	 epoch : 051/300 	 Epoch loss:6.612408 	 Average loss:0.000110 	 Accuracy: 0.9404 	 KD loss: 28.172412 	 CLS loss: 4.889630
[2023/03/18 12:32:04] 	 epoch : 052/300 	 Epoch loss:6.407974 	 Average loss:0.000107 	 Accuracy: 0.9416 	 KD loss: 27.327495 	 CLS loss: 4.712373
[2023/03/18 12:32:21] 	 epoch : 053/300 	 Epoch loss:6.285001 	 Average loss:0.000105 	 Accuracy: 0.9422 	 KD loss: 26.728157 	 CLS loss: 4.696850
[2023/03/18 12:32:39] 	 epoch : 054/300 	 Epoch loss:6.346765 	 Average loss:0.000106 	 Accuracy: 0.9424 	 KD loss: 27.086263 	 CLS loss: 4.647563
[2023/03/18 12:32:55] 	 epoch : 055/300 	 Epoch loss:6.348832 	 Average loss:0.000106 	 Accuracy: 0.9435 	 KD loss: 27.092478 	 CLS loss: 4.651684
[2023/03/18 12:33:13] 	 epoch : 056/300 	 Epoch loss:6.159044 	 Average loss:0.000103 	 Accuracy: 0.9435 	 KD loss: 26.286485 	 CLS loss: 4.508732
[2023/03/18 12:33:30] 	 epoch : 057/300 	 Epoch loss:6.005189 	 Average loss:0.000100 	 Accuracy: 0.9445 	 KD loss: 25.561775 	 CLS loss: 4.464169
[2023/03/18 12:33:47] 	 epoch : 058/300 	 Epoch loss:6.191114 	 Average loss:0.000103 	 Accuracy: 0.9450 	 KD loss: 26.467575 	 CLS loss: 4.487996
[2023/03/18 12:34:05] 	 epoch : 059/300 	 Epoch loss:6.119215 	 Average loss:0.000102 	 Accuracy: 0.9431 	 KD loss: 26.060828 	 CLS loss: 4.535246
[2023/03/18 12:34:21] 	 epoch : 060/300 	 Epoch loss:6.039903 	 Average loss:0.000101 	 Accuracy: 0.9463 	 KD loss: 25.823645 	 CLS loss: 4.375871
[2023/03/18 12:34:24] 	 ### Accuracy on 10000 test images: 0.9184 Best accuracy so far: 0.9149  =>  saving model... ###
[2023/03/18 12:34:41] 	 epoch : 061/300 	 Epoch loss:6.198402 	 Average loss:0.000103 	 Accuracy: 0.9455 	 KD loss: 26.630627 	 CLS loss: 4.361382
[2023/03/18 12:34:58] 	 epoch : 062/300 	 Epoch loss:6.011183 	 Average loss:0.000100 	 Accuracy: 0.9462 	 KD loss: 25.705574 	 CLS loss: 4.350339
[2023/03/18 12:35:16] 	 epoch : 063/300 	 Epoch loss:5.933404 	 Average loss:0.000099 	 Accuracy: 0.9462 	 KD loss: 25.332294 	 CLS loss: 4.334728
[2023/03/18 12:35:34] 	 epoch : 064/300 	 Epoch loss:6.091230 	 Average loss:0.000102 	 Accuracy: 0.9469 	 KD loss: 26.147947 	 CLS loss: 4.308202
[2023/03/18 12:35:52] 	 epoch : 065/300 	 Epoch loss:5.895447 	 Average loss:0.000098 	 Accuracy: 0.9470 	 KD loss: 25.229151 	 CLS loss: 4.248085
[2023/03/18 12:36:09] 	 epoch : 066/300 	 Epoch loss:5.768930 	 Average loss:0.000096 	 Accuracy: 0.9483 	 KD loss: 24.704986 	 CLS loss: 4.139665
[2023/03/18 12:36:27] 	 epoch : 067/300 	 Epoch loss:5.758703 	 Average loss:0.000096 	 Accuracy: 0.9476 	 KD loss: 24.555401 	 CLS loss: 4.238111
[2023/03/18 12:36:44] 	 epoch : 068/300 	 Epoch loss:5.832700 	 Average loss:0.000097 	 Accuracy: 0.9487 	 KD loss: 25.051408 	 CLS loss: 4.112094
[2023/03/18 12:37:01] 	 epoch : 069/300 	 Epoch loss:5.735178 	 Average loss:0.000096 	 Accuracy: 0.9489 	 KD loss: 24.571055 	 CLS loss: 4.104833
[2023/03/18 12:37:16] 	 epoch : 070/300 	 Epoch loss:5.683215 	 Average loss:0.000095 	 Accuracy: 0.9493 	 KD loss: 24.345157 	 CLS loss: 4.070918
[2023/03/18 12:37:18] 	 ### Accuracy on 10000 test images: 0.9157 Best accuracy so far: 0.9184 ###
[2023/03/18 12:37:35] 	 epoch : 071/300 	 Epoch loss:5.572785 	 Average loss:0.000093 	 Accuracy: 0.9504 	 KD loss: 23.851625 	 CLS loss: 4.012301
[2023/03/18 12:37:53] 	 epoch : 072/300 	 Epoch loss:5.672453 	 Average loss:0.000095 	 Accuracy: 0.9498 	 KD loss: 24.363761 	 CLS loss: 3.998501
[2023/03/18 12:38:09] 	 epoch : 073/300 	 Epoch loss:5.700119 	 Average loss:0.000095 	 Accuracy: 0.9484 	 KD loss: 24.446934 	 CLS loss: 4.053658
