
=========================== Training ===========================
[2023/03/18 00:07:25] 	 epoch : 001/300 	 Epoch loss:268.025272 	 Average loss:0.004467 	 Accuracy: 0.3496 	 KD loss: 622.989360 	 CLS loss: 47.073805
[2023/03/18 00:07:28] 	 ### Accuracy on 10000 test images: 0.4018 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 00:07:46] 	 epoch : 002/300 	 Epoch loss:145.407366 	 Average loss:0.002423 	 Accuracy: 0.6416 	 KD loss: 336.900248 	 CLS loss: 26.618158
[2023/03/18 00:08:04] 	 epoch : 003/300 	 Epoch loss:81.676336 	 Average loss:0.001361 	 Accuracy: 0.7556 	 KD loss: 184.750337 	 CLS loss: 19.440501
[2023/03/18 00:08:21] 	 epoch : 004/300 	 Epoch loss:56.564359 	 Average loss:0.000943 	 Accuracy: 0.7983 	 KD loss: 124.756946 	 CLS loss: 16.653949
[2023/03/18 00:08:38] 	 epoch : 005/300 	 Epoch loss:44.137256 	 Average loss:0.000736 	 Accuracy: 0.8392 	 KD loss: 95.993419 	 CLS loss: 14.349717
[2023/03/18 00:08:54] 	 epoch : 006/300 	 Epoch loss:36.341358 	 Average loss:0.000606 	 Accuracy: 0.8611 	 KD loss: 77.975592 	 CLS loss: 12.877802
[2023/03/18 00:09:10] 	 epoch : 007/300 	 Epoch loss:31.200523 	 Average loss:0.000520 	 Accuracy: 0.8748 	 KD loss: 66.121069 	 CLS loss: 11.880237
[2023/03/18 00:09:27] 	 epoch : 008/300 	 Epoch loss:28.285428 	 Average loss:0.000471 	 Accuracy: 0.8832 	 KD loss: 59.543002 	 CLS loss: 11.170567
[2023/03/18 00:09:43] 	 epoch : 009/300 	 Epoch loss:25.761584 	 Average loss:0.000429 	 Accuracy: 0.8895 	 KD loss: 54.031108 	 CLS loss: 10.372851
[2023/03/18 00:09:59] 	 epoch : 010/300 	 Epoch loss:24.055208 	 Average loss:0.000401 	 Accuracy: 0.8950 	 KD loss: 50.269739 	 CLS loss: 9.868280
[2023/03/18 00:10:02] 	 ### Accuracy on 10000 test images: 0.8888 Best accuracy so far: 0.4018  =>  saving model... ###
[2023/03/18 00:10:18] 	 epoch : 011/300 	 Epoch loss:22.679447 	 Average loss:0.000378 	 Accuracy: 0.9003 	 KD loss: 47.413594 	 CLS loss: 9.285021
[2023/03/18 00:10:35] 	 epoch : 012/300 	 Epoch loss:21.658036 	 Average loss:0.000361 	 Accuracy: 0.9032 	 KD loss: 45.210657 	 CLS loss: 8.934433
[2023/03/18 00:10:52] 	 epoch : 013/300 	 Epoch loss:20.980830 	 Average loss:0.000350 	 Accuracy: 0.9051 	 KD loss: 43.786694 	 CLS loss: 8.665380
[2023/03/18 00:11:10] 	 epoch : 014/300 	 Epoch loss:20.325246 	 Average loss:0.000339 	 Accuracy: 0.9066 	 KD loss: 42.322125 	 CLS loss: 8.490989
[2023/03/18 00:11:27] 	 epoch : 015/300 	 Epoch loss:19.518504 	 Average loss:0.000325 	 Accuracy: 0.9115 	 KD loss: 40.779603 	 CLS loss: 8.016656
[2023/03/18 00:11:43] 	 epoch : 016/300 	 Epoch loss:18.963966 	 Average loss:0.000316 	 Accuracy: 0.9123 	 KD loss: 39.449194 	 CLS loss: 7.960720
[2023/03/18 00:12:00] 	 epoch : 017/300 	 Epoch loss:18.828513 	 Average loss:0.000314 	 Accuracy: 0.9139 	 KD loss: 39.326402 	 CLS loss: 7.744880
[2023/03/18 00:12:16] 	 epoch : 018/300 	 Epoch loss:17.888625 	 Average loss:0.000298 	 Accuracy: 0.9157 	 KD loss: 37.285704 	 CLS loss: 7.435857
[2023/03/18 00:12:32] 	 epoch : 019/300 	 Epoch loss:17.391348 	 Average loss:0.000290 	 Accuracy: 0.9192 	 KD loss: 36.281756 	 CLS loss: 7.196614
[2023/03/18 00:12:48] 	 epoch : 020/300 	 Epoch loss:16.582547 	 Average loss:0.000276 	 Accuracy: 0.9205 	 KD loss: 34.502885 	 CLS loss: 6.953482
[2023/03/18 00:12:50] 	 ### Accuracy on 10000 test images: 0.8907 Best accuracy so far: 0.8888  =>  saving model... ###
