
=========================== Training ===========================
[2023/03/18 17:45:42] 	 epoch : 001/300 	 Epoch loss:142.098588 	 Average loss:0.002368 	 Accuracy: 0.3598 	 KD loss: 663.502411 	 CLS loss: 46.990522
[2023/03/18 17:45:45] 	 ### Accuracy on 10000 test images: 0.3728 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 17:46:02] 	 epoch : 002/300 	 Epoch loss:80.807630 	 Average loss:0.001347 	 Accuracy: 0.6008 	 KD loss: 375.556880 	 CLS loss: 28.481263
[2023/03/18 17:46:20] 	 epoch : 003/300 	 Epoch loss:48.626533 	 Average loss:0.000810 	 Accuracy: 0.7498 	 KD loss: 222.624592 	 CLS loss: 20.508066
[2023/03/18 17:46:37] 	 epoch : 004/300 	 Epoch loss:33.145443 	 Average loss:0.000552 	 Accuracy: 0.8034 	 KD loss: 148.749114 	 CLS loss: 16.978101
[2023/03/18 17:46:54] 	 epoch : 005/300 	 Epoch loss:25.177017 	 Average loss:0.000420 	 Accuracy: 0.8344 	 KD loss: 110.856654 	 CLS loss: 15.028429
[2023/03/18 17:47:11] 	 epoch : 006/300 	 Epoch loss:21.264677 	 Average loss:0.000354 	 Accuracy: 0.8496 	 KD loss: 92.237281 	 CLS loss: 14.086102
[2023/03/18 17:47:29] 	 epoch : 007/300 	 Epoch loss:18.673049 	 Average loss:0.000311 	 Accuracy: 0.8618 	 KD loss: 80.193735 	 CLS loss: 13.171507
[2023/03/18 17:47:46] 	 epoch : 008/300 	 Epoch loss:16.727797 	 Average loss:0.000279 	 Accuracy: 0.8716 	 KD loss: 71.394652 	 CLS loss: 12.244332
[2023/03/18 17:48:04] 	 epoch : 009/300 	 Epoch loss:15.524022 	 Average loss:0.000259 	 Accuracy: 0.8800 	 KD loss: 66.122182 	 CLS loss: 11.497929
[2023/03/18 17:48:21] 	 epoch : 010/300 	 Epoch loss:14.610972 	 Average loss:0.000244 	 Accuracy: 0.8858 	 KD loss: 62.056033 	 CLS loss: 10.998823
[2023/03/18 17:48:24] 	 ### Accuracy on 10000 test images: 0.8656 Best accuracy so far: 0.3728  =>  saving model... ###
[2023/03/18 17:48:42] 	 epoch : 011/300 	 Epoch loss:13.844447 	 Average loss:0.000231 	 Accuracy: 0.8894 	 KD loss: 58.774717 	 CLS loss: 10.447516
[2023/03/18 17:48:59] 	 epoch : 012/300 	 Epoch loss:13.315348 	 Average loss:0.000222 	 Accuracy: 0.8945 	 KD loss: 56.613393 	 CLS loss: 9.963348
[2023/03/18 17:49:16] 	 epoch : 013/300 	 Epoch loss:12.669077 	 Average loss:0.000211 	 Accuracy: 0.8960 	 KD loss: 53.682402 	 CLS loss: 9.662979
[2023/03/18 17:49:33] 	 epoch : 014/300 	 Epoch loss:12.427938 	 Average loss:0.000207 	 Accuracy: 0.8972 	 KD loss: 52.689336 	 CLS loss: 9.450350
[2023/03/18 17:49:49] 	 epoch : 015/300 	 Epoch loss:12.070145 	 Average loss:0.000201 	 Accuracy: 0.9013 	 KD loss: 51.265457 	 CLS loss: 9.085266
[2023/03/18 17:50:05] 	 epoch : 016/300 	 Epoch loss:11.300012 	 Average loss:0.000188 	 Accuracy: 0.9066 	 KD loss: 47.938987 	 CLS loss: 8.561070
[2023/03/18 17:50:22] 	 epoch : 017/300 	 Epoch loss:10.889214 	 Average loss:0.000181 	 Accuracy: 0.9071 	 KD loss: 46.072804 	 CLS loss: 8.373264
[2023/03/18 17:50:38] 	 epoch : 018/300 	 Epoch loss:10.609614 	 Average loss:0.000177 	 Accuracy: 0.9105 	 KD loss: 44.880262 	 CLS loss: 8.167808
[2023/03/18 17:50:55] 	 epoch : 019/300 	 Epoch loss:10.374086 	 Average loss:0.000173 	 Accuracy: 0.9117 	 KD loss: 43.873796 	 CLS loss: 7.996635
[2023/03/18 17:51:12] 	 epoch : 020/300 	 Epoch loss:10.015878 	 Average loss:0.000167 	 Accuracy: 0.9141 	 KD loss: 42.387169 	 CLS loss: 7.692219
[2023/03/18 17:51:15] 	 ### Accuracy on 10000 test images: 0.9007 Best accuracy so far: 0.8656  =>  saving model... ###
[2023/03/18 17:51:30] 	 epoch : 021/300 	 Epoch loss:9.894360 	 Average loss:0.000165 	 Accuracy: 0.9159 	 KD loss: 41.995570 	 CLS loss: 7.476230
[2023/03/18 17:51:49] 	 epoch : 022/300 	 Epoch loss:9.592434 	 Average loss:0.000160 	 Accuracy: 0.9172 	 KD loss: 40.584675 	 CLS loss: 7.377492
