
=========================== Training ===========================
[2023/03/18 15:01:17] 	 epoch : 001/300 	 Epoch loss:98.542615 	 Average loss:0.001642 	 Accuracy: 0.5581 	 KD loss: 164.285684 	 CLS loss: 41.035423
[2023/03/18 15:01:20] 	 ### Accuracy on 10000 test images: 0.6732 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 15:01:39] 	 epoch : 002/300 	 Epoch loss:46.764824 	 Average loss:0.000779 	 Accuracy: 0.7643 	 KD loss: 78.457554 	 CLS loss: 19.227251
[2023/03/18 15:01:58] 	 epoch : 003/300 	 Epoch loss:29.102387 	 Average loss:0.000485 	 Accuracy: 0.8307 	 KD loss: 45.617834 	 CLS loss: 13.569067
[2023/03/18 15:02:17] 	 epoch : 004/300 	 Epoch loss:22.174595 	 Average loss:0.000370 	 Accuracy: 0.8634 	 KD loss: 32.815883 	 CLS loss: 11.310302
[2023/03/18 15:02:35] 	 epoch : 005/300 	 Epoch loss:18.967941 	 Average loss:0.000316 	 Accuracy: 0.8761 	 KD loss: 26.893540 	 CLS loss: 10.263156
[2023/03/18 15:02:50] 	 epoch : 006/300 	 Epoch loss:17.004553 	 Average loss:0.000283 	 Accuracy: 0.8854 	 KD loss: 23.525031 	 CLS loss: 9.493175
[2023/03/18 15:03:05] 	 epoch : 007/300 	 Epoch loss:15.463936 	 Average loss:0.000258 	 Accuracy: 0.8936 	 KD loss: 21.015654 	 CLS loss: 8.822093
[2023/03/18 15:03:20] 	 epoch : 008/300 	 Epoch loss:14.214778 	 Average loss:0.000237 	 Accuracy: 0.9011 	 KD loss: 19.021890 	 CLS loss: 8.257528
[2023/03/18 15:03:37] 	 epoch : 009/300 	 Epoch loss:13.588790 	 Average loss:0.000226 	 Accuracy: 0.9042 	 KD loss: 18.002688 	 CLS loss: 7.984643
[2023/03/18 15:03:54] 	 epoch : 010/300 	 Epoch loss:12.936539 	 Average loss:0.000216 	 Accuracy: 0.9080 	 KD loss: 16.918857 	 CLS loss: 7.711244
[2023/03/18 15:03:56] 	 ### Accuracy on 10000 test images: 0.8915 Best accuracy so far: 0.6732  =>  saving model... ###
[2023/03/18 15:04:14] 	 epoch : 011/300 	 Epoch loss:12.175376 	 Average loss:0.000203 	 Accuracy: 0.9131 	 KD loss: 15.883404 	 CLS loss: 7.277518
[2023/03/18 15:04:31] 	 epoch : 012/300 	 Epoch loss:11.605702 	 Average loss:0.000193 	 Accuracy: 0.9164 	 KD loss: 14.979901 	 CLS loss: 7.017176
[2023/03/18 15:04:48] 	 epoch : 013/300 	 Epoch loss:10.989590 	 Average loss:0.000183 	 Accuracy: 0.9191 	 KD loss: 14.074639 	 CLS loss: 6.699668
[2023/03/18 15:05:06] 	 epoch : 014/300 	 Epoch loss:10.747255 	 Average loss:0.000179 	 Accuracy: 0.9204 	 KD loss: 13.803874 	 CLS loss: 6.532131
[2023/03/18 15:05:23] 	 epoch : 015/300 	 Epoch loss:10.287976 	 Average loss:0.000171 	 Accuracy: 0.9234 	 KD loss: 13.104117 	 CLS loss: 6.307911
[2023/03/18 15:05:40] 	 epoch : 016/300 	 Epoch loss:9.910459 	 Average loss:0.000165 	 Accuracy: 0.9261 	 KD loss: 12.587098 	 CLS loss: 6.094524
[2023/03/18 15:05:57] 	 epoch : 017/300 	 Epoch loss:9.562643 	 Average loss:0.000159 	 Accuracy: 0.9270 	 KD loss: 12.040572 	 CLS loss: 5.933017
[2023/03/18 15:06:14] 	 epoch : 018/300 	 Epoch loss:9.190982 	 Average loss:0.000153 	 Accuracy: 0.9305 	 KD loss: 11.600789 	 CLS loss: 5.688332
[2023/03/18 15:06:32] 	 epoch : 019/300 	 Epoch loss:9.082458 	 Average loss:0.000151 	 Accuracy: 0.9314 	 KD loss: 11.434046 	 CLS loss: 5.636049
[2023/03/18 15:06:49] 	 epoch : 020/300 	 Epoch loss:8.869246 	 Average loss:0.000148 	 Accuracy: 0.9335 	 KD loss: 11.213188 	 CLS loss: 5.479963
[2023/03/18 15:06:52] 	 ### Accuracy on 10000 test images: 0.9030 Best accuracy so far: 0.8915  =>  saving model... ###
