
=========================== Training ===========================
[2023/03/20 02:11:51] 	 epoch : 001/300 	 Epoch loss:304.601371 	 Average loss:0.005077 	 Accuracy: 0.4296 	 KD loss: 463.245417 	 CLS loss: 44.423517
[2023/03/20 02:11:55] 	 ### Accuracy on 10000 test images: 0.4882 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 02:12:13] 	 epoch : 002/300 	 Epoch loss:157.134803 	 Average loss:0.002619 	 Accuracy: 0.7229 	 KD loss: 239.315738 	 CLS loss: 22.575590
[2023/03/20 02:12:31] 	 epoch : 003/300 	 Epoch loss:87.681655 	 Average loss:0.001461 	 Accuracy: 0.7952 	 KD loss: 129.207898 	 CLS loss: 16.928187
[2023/03/20 02:12:49] 	 epoch : 004/300 	 Epoch loss:59.470949 	 Average loss:0.000991 	 Accuracy: 0.8380 	 KD loss: 84.822631 	 CLS loss: 14.295615
[2023/03/20 02:13:07] 	 epoch : 005/300 	 Epoch loss:45.617250 	 Average loss:0.000760 	 Accuracy: 0.8622 	 KD loss: 63.397714 	 CLS loss: 12.631031
[2023/03/20 02:13:25] 	 epoch : 006/300 	 Epoch loss:38.481425 	 Average loss:0.000641 	 Accuracy: 0.8754 	 KD loss: 52.531512 	 CLS loss: 11.604194
[2023/03/20 02:13:43] 	 epoch : 007/300 	 Epoch loss:34.727996 	 Average loss:0.000579 	 Accuracy: 0.8830 	 KD loss: 47.026980 	 CLS loss: 10.853010
[2023/03/20 02:14:01] 	 epoch : 008/300 	 Epoch loss:31.519706 	 Average loss:0.000525 	 Accuracy: 0.8907 	 KD loss: 42.384130 	 CLS loss: 10.148711
[2023/03/20 02:14:19] 	 epoch : 009/300 	 Epoch loss:29.233286 	 Average loss:0.000487 	 Accuracy: 0.8951 	 KD loss: 39.049103 	 CLS loss: 9.673039
[2023/03/20 02:14:35] 	 epoch : 010/300 	 Epoch loss:27.667561 	 Average loss:0.000461 	 Accuracy: 0.8996 	 KD loss: 36.880039 	 CLS loss: 9.232561
[2023/03/20 02:14:37] 	 ### Accuracy on 10000 test images: 0.8769 Best accuracy so far: 0.4882  =>  saving model... ###
[2023/03/20 02:14:55] 	 epoch : 011/300 	 Epoch loss:26.005087 	 Average loss:0.000433 	 Accuracy: 0.9050 	 KD loss: 34.606026 	 CLS loss: 8.735784
[2023/03/20 02:15:14] 	 epoch : 012/300 	 Epoch loss:25.044435 	 Average loss:0.000417 	 Accuracy: 0.9061 	 KD loss: 33.264929 	 CLS loss: 8.475795
[2023/03/20 02:15:33] 	 epoch : 013/300 	 Epoch loss:23.937417 	 Average loss:0.000399 	 Accuracy: 0.9099 	 KD loss: 31.747551 	 CLS loss: 8.148142
[2023/03/20 02:15:51] 	 epoch : 014/300 	 Epoch loss:22.948610 	 Average loss:0.000382 	 Accuracy: 0.9132 	 KD loss: 30.450558 	 CLS loss: 7.797124
[2023/03/20 02:16:09] 	 epoch : 015/300 	 Epoch loss:22.111863 	 Average loss:0.000369 	 Accuracy: 0.9145 	 KD loss: 29.284963 	 CLS loss: 7.568140
[2023/03/20 02:16:24] 	 epoch : 016/300 	 Epoch loss:21.616632 	 Average loss:0.000360 	 Accuracy: 0.9158 	 KD loss: 28.619745 	 CLS loss: 7.407973
[2023/03/20 02:16:38] 	 epoch : 017/300 	 Epoch loss:20.896218 	 Average loss:0.000348 	 Accuracy: 0.9186 	 KD loss: 27.645755 	 CLS loss: 7.181272
[2023/03/20 02:16:54] 	 epoch : 018/300 	 Epoch loss:20.402423 	 Average loss:0.000340 	 Accuracy: 0.9195 	 KD loss: 26.983899 	 CLS loss: 7.020137
[2023/03/20 02:17:10] 	 epoch : 019/300 	 Epoch loss:19.885030 	 Average loss:0.000331 	 Accuracy: 0.9212 	 KD loss: 26.296853 	 CLS loss: 6.844863
[2023/03/20 02:17:27] 	 epoch : 020/300 	 Epoch loss:19.246917 	 Average loss:0.000321 	 Accuracy: 0.9234 	 KD loss: 25.438960 	 CLS loss: 6.639235
[2023/03/20 02:17:29] 	 ### Accuracy on 10000 test images: 0.9029 Best accuracy so far: 0.8769  =>  saving model... ###
[2023/03/20 02:17:48] 	 epoch : 021/300 	 Epoch loss:18.656155 	 Average loss:0.000311 	 Accuracy: 0.9252 	 KD loss: 24.662384 	 CLS loss: 6.431207
[2023/03/20 02:18:06] 	 epoch : 022/300 	 Epoch loss:18.186985 	 Average loss:0.000303 	 Accuracy: 0.9260 	 KD loss: 24.000823 	 CLS loss: 6.310818
[2023/03/20 02:18:24] 	 epoch : 023/300 	 Epoch loss:18.017998 	 Average loss:0.000300 	 Accuracy: 0.9270 	 KD loss: 23.811235 	 CLS loss: 6.218761
[2023/03/20 02:18:42] 	 epoch : 024/300 	 Epoch loss:17.325712 	 Average loss:0.000289 	 Accuracy: 0.9288 	 KD loss: 22.892258 	 CLS loss: 5.983928
