
=========================== Training ===========================
[2023/03/19 23:24:13] 	 epoch : 001/300 	 Epoch loss:264.614720 	 Average loss:0.004410 	 Accuracy: 0.3735 	 KD loss: 615.344286 	 CLS loss: 46.192500
[2023/03/19 23:24:16] 	 ### Accuracy on 10000 test images: 0.4176 Best accuracy so far: 0  =>  saving model... ###
[2023/03/19 23:24:35] 	 epoch : 002/300 	 Epoch loss:151.966621 	 Average loss:0.002533 	 Accuracy: 0.6381 	 KD loss: 353.331661 	 CLS loss: 26.584885
[2023/03/19 23:24:54] 	 epoch : 003/300 	 Epoch loss:87.206084 	 Average loss:0.001453 	 Accuracy: 0.7620 	 KD loss: 198.667629 	 CLS loss: 19.347577
[2023/03/19 23:25:11] 	 epoch : 004/300 	 Epoch loss:56.927162 	 Average loss:0.000949 	 Accuracy: 0.8134 	 KD loss: 126.227380 	 CLS loss: 16.090521
[2023/03/19 23:25:29] 	 epoch : 005/300 	 Epoch loss:43.814671 	 Average loss:0.000730 	 Accuracy: 0.8445 	 KD loss: 95.341637 	 CLS loss: 14.195038
[2023/03/19 23:25:46] 	 epoch : 006/300 	 Epoch loss:36.904917 	 Average loss:0.000615 	 Accuracy: 0.8597 	 KD loss: 78.980314 	 CLS loss: 13.281978
[2023/03/19 23:26:02] 	 epoch : 007/300 	 Epoch loss:31.953386 	 Average loss:0.000533 	 Accuracy: 0.8726 	 KD loss: 67.655420 	 CLS loss: 12.228043
[2023/03/19 23:26:19] 	 epoch : 008/300 	 Epoch loss:28.698318 	 Average loss:0.000478 	 Accuracy: 0.8809 	 KD loss: 60.282119 	 CLS loss: 11.463675
[2023/03/19 23:26:35] 	 epoch : 009/300 	 Epoch loss:26.359398 	 Average loss:0.000439 	 Accuracy: 0.8873 	 KD loss: 55.075372 	 CLS loss: 10.823121
[2023/03/19 23:26:52] 	 epoch : 010/300 	 Epoch loss:25.019337 	 Average loss:0.000417 	 Accuracy: 0.8916 	 KD loss: 52.210263 	 CLS loss: 10.338078
[2023/03/19 23:26:55] 	 ### Accuracy on 10000 test images: 0.8787 Best accuracy so far: 0.4176  =>  saving model... ###
[2023/03/19 23:27:10] 	 epoch : 011/300 	 Epoch loss:23.670667 	 Average loss:0.000395 	 Accuracy: 0.8972 	 KD loss: 49.357003 	 CLS loss: 9.819663
