
=========================== Training ===========================
[2023/03/18 02:38:46] 	 epoch : 001/300 	 Epoch loss:119.639394 	 Average loss:0.001994 	 Accuracy: 0.5111 	 KD loss: 472.244119 	 CLS loss: 41.984279
[2023/03/18 02:38:48] 	 ### Accuracy on 10000 test images: 0.6472 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 02:39:05] 	 epoch : 002/300 	 Epoch loss:62.734292 	 Average loss:0.001046 	 Accuracy: 0.7468 	 KD loss: 251.723226 	 CLS loss: 20.649410
[2023/03/18 02:39:22] 	 epoch : 003/300 	 Epoch loss:35.719916 	 Average loss:0.000595 	 Accuracy: 0.8101 	 KD loss: 133.049739 	 CLS loss: 15.183279
[2023/03/18 02:39:39] 	 epoch : 004/300 	 Epoch loss:25.489653 	 Average loss:0.000425 	 Accuracy: 0.8475 	 KD loss: 88.165825 	 CLS loss: 13.094146
[2023/03/18 02:39:56] 	 epoch : 005/300 	 Epoch loss:20.888999 	 Average loss:0.000348 	 Accuracy: 0.8656 	 KD loss: 68.930744 	 CLS loss: 11.838083
[2023/03/18 02:40:14] 	 epoch : 006/300 	 Epoch loss:18.296112 	 Average loss:0.000305 	 Accuracy: 0.8767 	 KD loss: 58.487547 	 CLS loss: 10.997670
[2023/03/18 02:40:32] 	 epoch : 007/300 	 Epoch loss:16.575048 	 Average loss:0.000276 	 Accuracy: 0.8837 	 KD loss: 52.194461 	 CLS loss: 10.226926
[2023/03/18 02:40:48] 	 epoch : 008/300 	 Epoch loss:15.118847 	 Average loss:0.000252 	 Accuracy: 0.8925 	 KD loss: 47.021244 	 CLS loss: 9.524329
[2023/03/18 02:41:05] 	 epoch : 009/300 	 Epoch loss:14.088358 	 Average loss:0.000235 	 Accuracy: 0.8984 	 KD loss: 43.324289 	 CLS loss: 9.039167
[2023/03/18 02:41:21] 	 epoch : 010/300 	 Epoch loss:13.339602 	 Average loss:0.000222 	 Accuracy: 0.9012 	 KD loss: 40.647608 	 CLS loss: 8.683467
[2023/03/18 02:41:23] 	 ### Accuracy on 10000 test images: 0.8794 Best accuracy so far: 0.6472  =>  saving model... ###
[2023/03/18 02:41:40] 	 epoch : 011/300 	 Epoch loss:12.334095 	 Average loss:0.000206 	 Accuracy: 0.9080 	 KD loss: 37.601187 	 CLS loss: 8.023096
[2023/03/18 02:41:57] 	 epoch : 012/300 	 Epoch loss:11.857894 	 Average loss:0.000198 	 Accuracy: 0.9100 	 KD loss: 35.844718 	 CLS loss: 7.814917
[2023/03/18 02:42:14] 	 epoch : 013/300 	 Epoch loss:11.329062 	 Average loss:0.000189 	 Accuracy: 0.9130 	 KD loss: 34.320444 	 CLS loss: 7.441622
[2023/03/18 02:42:31] 	 epoch : 014/300 	 Epoch loss:11.062980 	 Average loss:0.000184 	 Accuracy: 0.9163 	 KD loss: 33.433825 	 CLS loss: 7.293691
[2023/03/18 02:42:48] 	 epoch : 015/300 	 Epoch loss:10.514168 	 Average loss:0.000175 	 Accuracy: 0.9188 	 KD loss: 31.771066 	 CLS loss: 6.933257
[2023/03/18 02:43:05] 	 epoch : 016/300 	 Epoch loss:10.060468 	 Average loss:0.000168 	 Accuracy: 0.9210 	 KD loss: 30.369185 	 CLS loss: 6.644385
[2023/03/18 02:43:22] 	 epoch : 017/300 	 Epoch loss:9.936378 	 Average loss:0.000166 	 Accuracy: 0.9222 	 KD loss: 29.963793 	 CLS loss: 6.572699
[2023/03/18 02:43:39] 	 epoch : 018/300 	 Epoch loss:9.719381 	 Average loss:0.000162 	 Accuracy: 0.9243 	 KD loss: 29.302441 	 CLS loss: 6.431488
[2023/03/18 02:43:56] 	 epoch : 019/300 	 Epoch loss:9.481176 	 Average loss:0.000158 	 Accuracy: 0.9253 	 KD loss: 28.660631 	 CLS loss: 6.248415
[2023/03/18 02:44:12] 	 epoch : 020/300 	 Epoch loss:9.407814 	 Average loss:0.000157 	 Accuracy: 0.9260 	 KD loss: 28.453376 	 CLS loss: 6.195230
[2023/03/18 02:44:14] 	 ### Accuracy on 10000 test images: 0.8803 Best accuracy so far: 0.8794  =>  saving model... ###
[2023/03/18 02:44:30] 	 epoch : 021/300 	 Epoch loss:8.884870 	 Average loss:0.000148 	 Accuracy: 0.9298 	 KD loss: 26.898384 	 CLS loss: 5.841988
[2023/03/18 02:44:47] 	 epoch : 022/300 	 Epoch loss:8.484657 	 Average loss:0.000141 	 Accuracy: 0.9327 	 KD loss: 25.714148 	 CLS loss: 5.569712
[2023/03/18 02:45:04] 	 epoch : 023/300 	 Epoch loss:8.320503 	 Average loss:0.000139 	 Accuracy: 0.9337 	 KD loss: 25.138607 	 CLS loss: 5.487968
[2023/03/18 02:45:20] 	 epoch : 024/300 	 Epoch loss:8.132262 	 Average loss:0.000136 	 Accuracy: 0.9351 	 KD loss: 24.809653 	 CLS loss: 5.283886
[2023/03/18 02:45:36] 	 epoch : 025/300 	 Epoch loss:8.161692 	 Average loss:0.000136 	 Accuracy: 0.9360 	 KD loss: 24.951507 	 CLS loss: 5.285651
[2023/03/18 02:45:53] 	 epoch : 026/300 	 Epoch loss:7.906764 	 Average loss:0.000132 	 Accuracy: 0.9392 	 KD loss: 24.371283 	 CLS loss: 5.054178
[2023/03/18 02:46:09] 	 epoch : 027/300 	 Epoch loss:7.745974 	 Average loss:0.000129 	 Accuracy: 0.9388 	 KD loss: 23.873916 	 CLS loss: 4.951985
[2023/03/18 02:46:26] 	 epoch : 028/300 	 Epoch loss:7.480541 	 Average loss:0.000125 	 Accuracy: 0.9400 	 KD loss: 23.062006 	 CLS loss: 4.780232
[2023/03/18 02:46:42] 	 epoch : 029/300 	 Epoch loss:7.515396 	 Average loss:0.000125 	 Accuracy: 0.9405 	 KD loss: 23.139268 	 CLS loss: 4.812570
[2023/03/18 02:46:59] 	 epoch : 030/300 	 Epoch loss:7.519785 	 Average loss:0.000125 	 Accuracy: 0.9411 	 KD loss: 23.269526 	 CLS loss: 4.776466
[2023/03/18 02:47:02] 	 ### Accuracy on 10000 test images: 0.8958 Best accuracy so far: 0.8803  =>  saving model... ###
[2023/03/18 02:47:19] 	 epoch : 031/300 	 Epoch loss:7.304446 	 Average loss:0.000122 	 Accuracy: 0.9427 	 KD loss: 22.669996 	 CLS loss: 4.617411
