
=========================== Training ===========================
[2023/03/18 05:11:03] 	 epoch : 001/300 	 Epoch loss:99.486922 	 Average loss:0.001658 	 Accuracy: 0.5205 	 KD loss: 164.861887 	 CLS loss: 41.927706
[2023/03/18 05:11:05] 	 ### Accuracy on 10000 test images: 0.6620 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 05:11:20] 	 epoch : 002/300 	 Epoch loss:47.975230 	 Average loss:0.000800 	 Accuracy: 0.7591 	 KD loss: 79.904742 	 CLS loss: 20.016665
[2023/03/18 05:11:36] 	 epoch : 003/300 	 Epoch loss:31.140785 	 Average loss:0.000519 	 Accuracy: 0.8202 	 KD loss: 48.748334 	 CLS loss: 14.551815
[2023/03/18 05:11:53] 	 epoch : 004/300 	 Epoch loss:24.303806 	 Average loss:0.000405 	 Accuracy: 0.8500 	 KD loss: 36.144274 	 CLS loss: 12.307620
[2023/03/18 05:12:09] 	 epoch : 005/300 	 Epoch loss:20.896961 	 Average loss:0.000348 	 Accuracy: 0.8640 	 KD loss: 29.919555 	 CLS loss: 11.161424
[2023/03/18 05:12:26] 	 epoch : 006/300 	 Epoch loss:18.694693 	 Average loss:0.000312 	 Accuracy: 0.8748 	 KD loss: 26.106906 	 CLS loss: 10.314913
[2023/03/18 05:12:41] 	 epoch : 007/300 	 Epoch loss:16.609258 	 Average loss:0.000277 	 Accuracy: 0.8869 	 KD loss: 22.726400 	 CLS loss: 9.398373
[2023/03/18 05:12:58] 	 epoch : 008/300 	 Epoch loss:15.325782 	 Average loss:0.000255 	 Accuracy: 0.8922 	 KD loss: 20.612605 	 CLS loss: 8.850924
[2023/03/18 05:13:16] 	 epoch : 009/300 	 Epoch loss:14.307919 	 Average loss:0.000238 	 Accuracy: 0.8996 	 KD loss: 19.026334 	 CLS loss: 8.371731
[2023/03/18 05:13:34] 	 epoch : 010/300 	 Epoch loss:13.412532 	 Average loss:0.000224 	 Accuracy: 0.9056 	 KD loss: 17.686015 	 CLS loss: 7.922658
[2023/03/18 05:13:36] 	 ### Accuracy on 10000 test images: 0.8402 Best accuracy so far: 0.662  =>  saving model... ###
[2023/03/18 05:13:52] 	 epoch : 011/300 	 Epoch loss:12.954402 	 Average loss:0.000216 	 Accuracy: 0.9061 	 KD loss: 16.909041 	 CLS loss: 7.738481
[2023/03/18 05:14:10] 	 epoch : 012/300 	 Epoch loss:12.222908 	 Average loss:0.000204 	 Accuracy: 0.9114 	 KD loss: 15.829004 	 CLS loss: 7.364133
[2023/03/18 05:14:27] 	 epoch : 013/300 	 Epoch loss:11.649434 	 Average loss:0.000194 	 Accuracy: 0.9155 	 KD loss: 15.028298 	 CLS loss: 7.047644
[2023/03/18 05:14:45] 	 epoch : 014/300 	 Epoch loss:11.173291 	 Average loss:0.000186 	 Accuracy: 0.9179 	 KD loss: 14.356131 	 CLS loss: 6.788548
[2023/03/18 05:15:03] 	 epoch : 015/300 	 Epoch loss:10.670930 	 Average loss:0.000178 	 Accuracy: 0.9207 	 KD loss: 13.648246 	 CLS loss: 6.514540
[2023/03/18 05:15:21] 	 epoch : 016/300 	 Epoch loss:10.228749 	 Average loss:0.000170 	 Accuracy: 0.9246 	 KD loss: 13.061072 	 CLS loss: 6.255400
[2023/03/18 05:15:38] 	 epoch : 017/300 	 Epoch loss:9.766197 	 Average loss:0.000163 	 Accuracy: 0.9266 	 KD loss: 12.460770 	 CLS loss: 5.977361
[2023/03/18 05:15:55] 	 epoch : 018/300 	 Epoch loss:9.528089 	 Average loss:0.000159 	 Accuracy: 0.9278 	 KD loss: 12.098628 	 CLS loss: 5.860797
[2023/03/18 05:16:11] 	 epoch : 019/300 	 Epoch loss:9.194392 	 Average loss:0.000153 	 Accuracy: 0.9310 	 KD loss: 11.606524 	 CLS loss: 5.689728
[2023/03/18 05:16:27] 	 epoch : 020/300 	 Epoch loss:8.961869 	 Average loss:0.000149 	 Accuracy: 0.9323 	 KD loss: 11.328303 	 CLS loss: 5.538184
[2023/03/18 05:16:29] 	 ### Accuracy on 10000 test images: 0.8540 Best accuracy so far: 0.8402  =>  saving model... ###
[2023/03/18 05:16:45] 	 epoch : 021/300 	 Epoch loss:8.787548 	 Average loss:0.000146 	 Accuracy: 0.9333 	 KD loss: 11.142912 	 CLS loss: 5.412978
[2023/03/18 05:17:01] 	 epoch : 022/300 	 Epoch loss:8.485960 	 Average loss:0.000141 	 Accuracy: 0.9361 	 KD loss: 10.743164 	 CLS loss: 5.235868
[2023/03/18 05:17:17] 	 epoch : 023/300 	 Epoch loss:8.415192 	 Average loss:0.000140 	 Accuracy: 0.9362 	 KD loss: 10.661125 	 CLS loss: 5.188427
[2023/03/18 05:17:32] 	 epoch : 024/300 	 Epoch loss:7.806968 	 Average loss:0.000130 	 Accuracy: 0.9398 	 KD loss: 9.848667 	 CLS loss: 4.834376
[2023/03/18 05:17:48] 	 epoch : 025/300 	 Epoch loss:7.781672 	 Average loss:0.000130 	 Accuracy: 0.9420 	 KD loss: 9.865017 	 CLS loss: 4.794581
[2023/03/18 05:18:06] 	 epoch : 026/300 	 Epoch loss:7.610605 	 Average loss:0.000127 	 Accuracy: 0.9426 	 KD loss: 9.668739 	 CLS loss: 4.678887
[2023/03/18 05:18:24] 	 epoch : 027/300 	 Epoch loss:7.704279 	 Average loss:0.000128 	 Accuracy: 0.9421 	 KD loss: 9.832999 	 CLS loss: 4.713849
[2023/03/18 05:18:41] 	 epoch : 028/300 	 Epoch loss:7.474825 	 Average loss:0.000125 	 Accuracy: 0.9436 	 KD loss: 9.520526 	 CLS loss: 4.583268
[2023/03/18 05:18:58] 	 epoch : 029/300 	 Epoch loss:7.068502 	 Average loss:0.000118 	 Accuracy: 0.9477 	 KD loss: 9.049562 	 CLS loss: 4.310846
[2023/03/18 05:19:15] 	 epoch : 030/300 	 Epoch loss:6.866699 	 Average loss:0.000114 	 Accuracy: 0.9488 	 KD loss: 8.743619 	 CLS loss: 4.211564
[2023/03/18 05:19:18] 	 ### Accuracy on 10000 test images: 0.9011 Best accuracy so far: 0.854  =>  saving model... ###
[2023/03/18 05:19:33] 	 epoch : 031/300 	 Epoch loss:6.787449 	 Average loss:0.000113 	 Accuracy: 0.9494 	 KD loss: 8.694869 	 CLS loss: 4.136877
[2023/03/18 05:19:49] 	 epoch : 032/300 	 Epoch loss:6.724295 	 Average loss:0.000112 	 Accuracy: 0.9506 	 KD loss: 8.629649 	 CLS loss: 4.090544
[2023/03/18 05:20:06] 	 epoch : 033/300 	 Epoch loss:6.841464 	 Average loss:0.000114 	 Accuracy: 0.9478 	 KD loss: 8.792298 	 CLS loss: 4.155681
[2023/03/18 05:20:22] 	 epoch : 034/300 	 Epoch loss:6.284602 	 Average loss:0.000105 	 Accuracy: 0.9540 	 KD loss: 8.142478 	 CLS loss: 3.784514
[2023/03/18 05:20:39] 	 epoch : 035/300 	 Epoch loss:6.213345 	 Average loss:0.000104 	 Accuracy: 0.9546 	 KD loss: 8.069138 	 CLS loss: 3.732112
[2023/03/18 05:20:56] 	 epoch : 036/300 	 Epoch loss:6.188967 	 Average loss:0.000103 	 Accuracy: 0.9539 	 KD loss: 8.064645 	 CLS loss: 3.703887
[2023/03/18 05:21:14] 	 epoch : 037/300 	 Epoch loss:5.596522 	 Average loss:0.000093 	 Accuracy: 0.9595 	 KD loss: 7.336645 	 CLS loss: 3.327329
[2023/03/18 05:21:32] 	 epoch : 038/300 	 Epoch loss:5.570941 	 Average loss:0.000093 	 Accuracy: 0.9597 	 KD loss: 7.319434 	 CLS loss: 3.303959
[2023/03/18 05:21:50] 	 epoch : 039/300 	 Epoch loss:5.639060 	 Average loss:0.000094 	 Accuracy: 0.9597 	 KD loss: 7.427903 	 CLS loss: 3.334874
[2023/03/18 05:22:07] 	 epoch : 040/300 	 Epoch loss:5.581183 	 Average loss:0.000093 	 Accuracy: 0.9602 	 KD loss: 7.359337 	 CLS loss: 3.296811
[2023/03/18 05:22:10] 	 ### Accuracy on 10000 test images: 0.9082 Best accuracy so far: 0.9011  =>  saving model... ###
[2023/03/18 05:22:24] 	 epoch : 041/300 	 Epoch loss:5.392043 	 Average loss:0.000090 	 Accuracy: 0.9625 	 KD loss: 7.208650 	 CLS loss: 3.135729
[2023/03/18 05:22:41] 	 epoch : 042/300 	 Epoch loss:5.300537 	 Average loss:0.000088 	 Accuracy: 0.9622 	 KD loss: 7.074481 	 CLS loss: 3.088430
[2023/03/18 05:22:58] 	 epoch : 043/300 	 Epoch loss:5.236242 	 Average loss:0.000087 	 Accuracy: 0.9632 	 KD loss: 7.037984 	 CLS loss: 3.026310
[2023/03/18 05:23:14] 	 epoch : 044/300 	 Epoch loss:5.152956 	 Average loss:0.000086 	 Accuracy: 0.9631 	 KD loss: 6.916539 	 CLS loss: 2.982926
[2023/03/18 05:23:31] 	 epoch : 045/300 	 Epoch loss:4.958455 	 Average loss:0.000083 	 Accuracy: 0.9650 	 KD loss: 6.684936 	 CLS loss: 2.855601
[2023/03/18 05:23:48] 	 epoch : 046/300 	 Epoch loss:4.850762 	 Average loss:0.000081 	 Accuracy: 0.9670 	 KD loss: 6.556804 	 CLS loss: 2.785050
[2023/03/18 05:24:05] 	 epoch : 047/300 	 Epoch loss:4.825025 	 Average loss:0.000080 	 Accuracy: 0.9672 	 KD loss: 6.561589 	 CLS loss: 2.750487
[2023/03/18 05:24:22] 	 epoch : 048/300 	 Epoch loss:4.809657 	 Average loss:0.000080 	 Accuracy: 0.9677 	 KD loss: 6.595166 	 CLS loss: 2.714488
[2023/03/18 05:24:39] 	 epoch : 049/300 	 Epoch loss:4.828502 	 Average loss:0.000080 	 Accuracy: 0.9675 	 KD loss: 6.598272 	 CLS loss: 2.736491
[2023/03/18 05:24:56] 	 epoch : 050/300 	 Epoch loss:4.704989 	 Average loss:0.000078 	 Accuracy: 0.9687 	 KD loss: 6.462686 	 CLS loss: 2.649893
[2023/03/18 05:24:58] 	 ### Accuracy on 10000 test images: 0.9146 Best accuracy so far: 0.9082  =>  saving model... ###
[2023/03/18 05:25:13] 	 epoch : 051/300 	 Epoch loss:4.546399 	 Average loss:0.000076 	 Accuracy: 0.9709 	 KD loss: 6.289305 	 CLS loss: 2.538346
[2023/03/18 05:25:31] 	 epoch : 052/300 	 Epoch loss:4.602817 	 Average loss:0.000077 	 Accuracy: 0.9696 	 KD loss: 6.363665 	 CLS loss: 2.571689
[2023/03/18 05:25:48] 	 epoch : 053/300 	 Epoch loss:4.417275 	 Average loss:0.000074 	 Accuracy: 0.9716 	 KD loss: 6.133107 	 CLS loss: 2.455040
