
=========================== Training ===========================
[2023/03/19 04:53:18] 	 epoch : 001/300 	 Epoch loss:313.509039 	 Average loss:0.005225 	 Accuracy: 0.3797 	 KD loss: 475.804277 	 CLS loss: 46.710767
[2023/03/19 04:53:21] 	 ### Accuracy on 10000 test images: 0.2459 Best accuracy so far: 0  =>  saving model... ###
[2023/03/19 04:53:40] 	 epoch : 002/300 	 Epoch loss:174.105226 	 Average loss:0.002902 	 Accuracy: 0.6497 	 KD loss: 264.318938 	 CLS loss: 25.856429
[2023/03/19 04:53:59] 	 epoch : 003/300 	 Epoch loss:98.902285 	 Average loss:0.001648 	 Accuracy: 0.7819 	 KD loss: 147.031120 	 CLS loss: 17.806016
[2023/03/19 04:54:17] 	 epoch : 004/300 	 Epoch loss:65.937048 	 Average loss:0.001099 	 Accuracy: 0.8297 	 KD loss: 95.057539 	 CLS loss: 14.837535
[2023/03/19 04:54:36] 	 epoch : 005/300 	 Epoch loss:49.976210 	 Average loss:0.000833 	 Accuracy: 0.8572 	 KD loss: 70.196717 	 CLS loss: 13.096963
[2023/03/19 04:54:52] 	 epoch : 006/300 	 Epoch loss:41.121244 	 Average loss:0.000685 	 Accuracy: 0.8716 	 KD loss: 56.615609 	 CLS loss: 11.919794
[2023/03/19 04:55:08] 	 epoch : 007/300 	 Epoch loss:37.222481 	 Average loss:0.000620 	 Accuracy: 0.8794 	 KD loss: 50.740991 	 CLS loss: 11.296473
[2023/03/19 04:55:24] 	 epoch : 008/300 	 Epoch loss:33.081657 	 Average loss:0.000551 	 Accuracy: 0.8904 	 KD loss: 44.851312 	 CLS loss: 10.284781
[2023/03/19 04:55:41] 	 epoch : 009/300 	 Epoch loss:30.532370 	 Average loss:0.000509 	 Accuracy: 0.8952 	 KD loss: 41.104602 	 CLS loss: 9.782679
[2023/03/19 04:55:56] 	 epoch : 010/300 	 Epoch loss:28.748110 	 Average loss:0.000479 	 Accuracy: 0.8987 	 KD loss: 38.587418 	 CLS loss: 9.326096
[2023/03/19 04:55:58] 	 ### Accuracy on 10000 test images: 0.8849 Best accuracy so far: 0.2459  =>  saving model... ###
[2023/03/19 04:56:15] 	 epoch : 011/300 	 Epoch loss:27.386340 	 Average loss:0.000456 	 Accuracy: 0.9039 	 KD loss: 36.755017 	 CLS loss: 8.888882
[2023/03/19 04:56:32] 	 epoch : 012/300 	 Epoch loss:25.549369 	 Average loss:0.000426 	 Accuracy: 0.9080 	 KD loss: 34.237539 	 CLS loss: 8.344741
[2023/03/19 04:56:49] 	 epoch : 013/300 	 Epoch loss:24.711964 	 Average loss:0.000412 	 Accuracy: 0.9094 	 KD loss: 33.002955 	 CLS loss: 8.183651
[2023/03/19 04:57:06] 	 epoch : 014/300 	 Epoch loss:24.025134 	 Average loss:0.000400 	 Accuracy: 0.9109 	 KD loss: 32.045379 	 CLS loss: 7.996511
[2023/03/19 04:57:23] 	 epoch : 015/300 	 Epoch loss:22.791767 	 Average loss:0.000380 	 Accuracy: 0.9149 	 KD loss: 30.365225 	 CLS loss: 7.621052
[2023/03/19 04:57:40] 	 epoch : 016/300 	 Epoch loss:21.948504 	 Average loss:0.000366 	 Accuracy: 0.9171 	 KD loss: 29.249773 	 CLS loss: 7.331067
[2023/03/19 04:57:58] 	 epoch : 017/300 	 Epoch loss:21.696504 	 Average loss:0.000362 	 Accuracy: 0.9178 	 KD loss: 28.931970 	 CLS loss: 7.228868
[2023/03/19 04:58:16] 	 epoch : 018/300 	 Epoch loss:20.649318 	 Average loss:0.000344 	 Accuracy: 0.9203 	 KD loss: 27.458321 	 CLS loss: 6.957207
[2023/03/19 04:58:34] 	 epoch : 019/300 	 Epoch loss:20.504721 	 Average loss:0.000342 	 Accuracy: 0.9214 	 KD loss: 27.322145 	 CLS loss: 6.852388
[2023/03/19 04:58:52] 	 epoch : 020/300 	 Epoch loss:20.181847 	 Average loss:0.000336 	 Accuracy: 0.9217 	 KD loss: 26.892269 	 CLS loss: 6.744141
[2023/03/19 04:58:54] 	 ### Accuracy on 10000 test images: 0.8968 Best accuracy so far: 0.8849  =>  saving model... ###
[2023/03/19 04:59:12] 	 epoch : 021/300 	 Epoch loss:19.179649 	 Average loss:0.000320 	 Accuracy: 0.9258 	 KD loss: 25.570881 	 CLS loss: 6.395199
[2023/03/19 04:59:28] 	 epoch : 022/300 	 Epoch loss:18.859815 	 Average loss:0.000314 	 Accuracy: 0.9262 	 KD loss: 25.121232 	 CLS loss: 6.311791
