
=========================== Training ===========================
[2023/03/20 13:22:05] 	 epoch : 001/300 	 Epoch loss:121.131942 	 Average loss:0.002019 	 Accuracy: 0.5124 	 KD loss: 476.443071 	 CLS loss: 43.072209
[2023/03/20 13:22:07] 	 ### Accuracy on 10000 test images: 0.6678 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 13:22:21] 	 epoch : 002/300 	 Epoch loss:64.369064 	 Average loss:0.001073 	 Accuracy: 0.7549 	 KD loss: 261.224375 	 CLS loss: 20.206980
[2023/03/20 13:22:35] 	 epoch : 003/300 	 Epoch loss:37.449308 	 Average loss:0.000624 	 Accuracy: 0.8035 	 KD loss: 140.670341 	 CLS loss: 15.525399
[2023/03/20 13:22:51] 	 epoch : 004/300 	 Epoch loss:26.531961 	 Average loss:0.000442 	 Accuracy: 0.8435 	 KD loss: 92.857944 	 CLS loss: 13.267286
[2023/03/20 13:23:09] 	 epoch : 005/300 	 Epoch loss:21.187476 	 Average loss:0.000353 	 Accuracy: 0.8663 	 KD loss: 70.625271 	 CLS loss: 11.770702
[2023/03/20 13:23:28] 	 epoch : 006/300 	 Epoch loss:18.024824 	 Average loss:0.000300 	 Accuracy: 0.8796 	 KD loss: 58.152848 	 CLS loss: 10.657089
[2023/03/20 13:23:46] 	 epoch : 007/300 	 Epoch loss:16.119031 	 Average loss:0.000269 	 Accuracy: 0.8886 	 KD loss: 50.833753 	 CLS loss: 9.920467
[2023/03/20 13:24:05] 	 epoch : 008/300 	 Epoch loss:14.672478 	 Average loss:0.000245 	 Accuracy: 0.8959 	 KD loss: 45.921845 	 CLS loss: 9.146848
[2023/03/20 13:24:24] 	 epoch : 009/300 	 Epoch loss:13.891620 	 Average loss:0.000232 	 Accuracy: 0.9005 	 KD loss: 42.941478 	 CLS loss: 8.838874
[2023/03/20 13:24:42] 	 epoch : 010/300 	 Epoch loss:12.918873 	 Average loss:0.000215 	 Accuracy: 0.9059 	 KD loss: 39.410703 	 CLS loss: 8.394553
[2023/03/20 13:24:44] 	 ### Accuracy on 10000 test images: 0.8796 Best accuracy so far: 0.6678  =>  saving model... ###
[2023/03/20 13:25:01] 	 epoch : 011/300 	 Epoch loss:12.233517 	 Average loss:0.000204 	 Accuracy: 0.9108 	 KD loss: 37.437629 	 CLS loss: 7.909986
[2023/03/20 13:25:19] 	 epoch : 012/300 	 Epoch loss:11.713636 	 Average loss:0.000195 	 Accuracy: 0.9125 	 KD loss: 35.670340 	 CLS loss: 7.632613
