
=========================== Training ===========================
[2023/03/18 20:32:12] 	 epoch : 001/300 	 Epoch loss:266.682957 	 Average loss:0.004445 	 Accuracy: 0.3935 	 KD loss: 621.391566 	 CLS loss: 45.315813
[2023/03/18 20:32:16] 	 ### Accuracy on 10000 test images: 0.4500 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 20:32:33] 	 epoch : 002/300 	 Epoch loss:144.316101 	 Average loss:0.002405 	 Accuracy: 0.6578 	 KD loss: 335.706138 	 CLS loss: 25.084107
[2023/03/18 20:32:46] 	 epoch : 003/300 	 Epoch loss:80.037930 	 Average loss:0.001334 	 Accuracy: 0.7755 	 KD loss: 181.826694 	 CLS loss: 18.268129
[2023/03/18 20:33:03] 	 epoch : 004/300 	 Epoch loss:54.152935 	 Average loss:0.000903 	 Accuracy: 0.8199 	 KD loss: 119.591841 	 CLS loss: 15.790493
[2023/03/18 20:33:23] 	 epoch : 005/300 	 Epoch loss:41.891999 	 Average loss:0.000698 	 Accuracy: 0.8503 	 KD loss: 90.811179 	 CLS loss: 13.918817
[2023/03/18 20:33:43] 	 epoch : 006/300 	 Epoch loss:34.384170 	 Average loss:0.000573 	 Accuracy: 0.8686 	 KD loss: 73.447581 	 CLS loss: 12.512844
[2023/03/18 20:34:03] 	 epoch : 007/300 	 Epoch loss:30.258972 	 Average loss:0.000504 	 Accuracy: 0.8785 	 KD loss: 63.949485 	 CLS loss: 11.697943
[2023/03/18 20:34:22] 	 epoch : 008/300 	 Epoch loss:27.618900 	 Average loss:0.000460 	 Accuracy: 0.8861 	 KD loss: 58.093571 	 CLS loss: 10.953678
[2023/03/18 20:34:40] 	 epoch : 009/300 	 Epoch loss:25.587677 	 Average loss:0.000426 	 Accuracy: 0.8915 	 KD loss: 53.611334 	 CLS loss: 10.357856
[2023/03/18 20:34:58] 	 epoch : 010/300 	 Epoch loss:24.117270 	 Average loss:0.000402 	 Accuracy: 0.8971 	 KD loss: 50.393958 	 CLS loss: 9.899216
[2023/03/18 20:35:01] 	 ### Accuracy on 10000 test images: 0.8700 Best accuracy so far: 0.45  =>  saving model... ###
[2023/03/18 20:35:16] 	 epoch : 011/300 	 Epoch loss:23.376943 	 Average loss:0.000390 	 Accuracy: 0.8995 	 KD loss: 48.957559 	 CLS loss: 9.484796
[2023/03/18 20:35:34] 	 epoch : 012/300 	 Epoch loss:21.944552 	 Average loss:0.000366 	 Accuracy: 0.9023 	 KD loss: 45.750254 	 CLS loss: 9.111125
[2023/03/18 20:35:53] 	 epoch : 013/300 	 Epoch loss:21.050604 	 Average loss:0.000351 	 Accuracy: 0.9071 	 KD loss: 43.954534 	 CLS loss: 8.671976
[2023/03/18 20:36:12] 	 epoch : 014/300 	 Epoch loss:20.226073 	 Average loss:0.000337 	 Accuracy: 0.9095 	 KD loss: 42.221286 	 CLS loss: 8.343895
