
=========================== Training ===========================
[2023/03/20 21:49:46] 	 epoch : 001/300 	 Epoch loss:97.914443 	 Average loss:0.001632 	 Accuracy: 0.5467 	 KD loss: 163.218050 	 CLS loss: 40.784026
[2023/03/20 21:49:49] 	 ### Accuracy on 10000 test images: 0.6481 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 21:50:08] 	 epoch : 002/300 	 Epoch loss:47.342561 	 Average loss:0.000789 	 Accuracy: 0.7605 	 KD loss: 79.198185 	 CLS loss: 19.579108
[2023/03/20 21:50:26] 	 epoch : 003/300 	 Epoch loss:29.960871 	 Average loss:0.000499 	 Accuracy: 0.8295 	 KD loss: 47.212382 	 CLS loss: 13.844898
[2023/03/20 21:50:42] 	 epoch : 004/300 	 Epoch loss:22.763617 	 Average loss:0.000379 	 Accuracy: 0.8613 	 KD loss: 33.884622 	 CLS loss: 11.512210
[2023/03/20 21:50:57] 	 epoch : 005/300 	 Epoch loss:19.272676 	 Average loss:0.000321 	 Accuracy: 0.8752 	 KD loss: 27.513696 	 CLS loss: 10.333997
[2023/03/20 21:51:12] 	 epoch : 006/300 	 Epoch loss:17.064591 	 Average loss:0.000284 	 Accuracy: 0.8856 	 KD loss: 23.776571 	 CLS loss: 9.442453
[2023/03/20 21:51:28] 	 epoch : 007/300 	 Epoch loss:15.396476 	 Average loss:0.000257 	 Accuracy: 0.8939 	 KD loss: 20.948636 	 CLS loss: 8.771277
[2023/03/20 21:51:44] 	 epoch : 008/300 	 Epoch loss:14.410173 	 Average loss:0.000240 	 Accuracy: 0.8988 	 KD loss: 19.275754 	 CLS loss: 8.374838
[2023/03/20 21:52:02] 	 epoch : 009/300 	 Epoch loss:13.431046 	 Average loss:0.000224 	 Accuracy: 0.9039 	 KD loss: 17.758871 	 CLS loss: 7.909371
[2023/03/20 21:52:19] 	 epoch : 010/300 	 Epoch loss:12.490908 	 Average loss:0.000208 	 Accuracy: 0.9105 	 KD loss: 16.412273 	 CLS loss: 7.407498
[2023/03/20 21:52:22] 	 ### Accuracy on 10000 test images: 0.8671 Best accuracy so far: 0.6481  =>  saving model... ###
[2023/03/20 21:52:39] 	 epoch : 011/300 	 Epoch loss:11.882453 	 Average loss:0.000198 	 Accuracy: 0.9144 	 KD loss: 15.391347 	 CLS loss: 7.157393
[2023/03/20 21:52:56] 	 epoch : 012/300 	 Epoch loss:11.559402 	 Average loss:0.000193 	 Accuracy: 0.9162 	 KD loss: 14.960997 	 CLS loss: 6.968753
[2023/03/20 21:53:14] 	 epoch : 013/300 	 Epoch loss:10.804890 	 Average loss:0.000180 	 Accuracy: 0.9207 	 KD loss: 13.861922 	 CLS loss: 6.575151
[2023/03/20 21:53:31] 	 epoch : 014/300 	 Epoch loss:10.207280 	 Average loss:0.000170 	 Accuracy: 0.9241 	 KD loss: 13.064060 	 CLS loss: 6.227070
[2023/03/20 21:53:48] 	 epoch : 015/300 	 Epoch loss:10.053086 	 Average loss:0.000168 	 Accuracy: 0.9262 	 KD loss: 12.732564 	 CLS loss: 6.200076
[2023/03/20 21:54:05] 	 epoch : 016/300 	 Epoch loss:9.612746 	 Average loss:0.000160 	 Accuracy: 0.9279 	 KD loss: 12.214404 	 CLS loss: 5.908731
[2023/03/20 21:54:22] 	 epoch : 017/300 	 Epoch loss:9.336518 	 Average loss:0.000156 	 Accuracy: 0.9297 	 KD loss: 11.792403 	 CLS loss: 5.774446
[2023/03/20 21:54:39] 	 epoch : 018/300 	 Epoch loss:8.941900 	 Average loss:0.000149 	 Accuracy: 0.9323 	 KD loss: 11.250949 	 CLS loss: 5.551901
[2023/03/20 21:54:56] 	 epoch : 019/300 	 Epoch loss:8.745960 	 Average loss:0.000146 	 Accuracy: 0.9338 	 KD loss: 11.064509 	 CLS loss: 5.400196
[2023/03/20 21:55:13] 	 epoch : 020/300 	 Epoch loss:8.535832 	 Average loss:0.000142 	 Accuracy: 0.9356 	 KD loss: 10.747294 	 CLS loss: 5.296143
[2023/03/20 21:55:16] 	 ### Accuracy on 10000 test images: 0.9059 Best accuracy so far: 0.8671  =>  saving model... ###
[2023/03/20 21:55:30] 	 epoch : 021/300 	 Epoch loss:8.172604 	 Average loss:0.000136 	 Accuracy: 0.9379 	 KD loss: 10.305165 	 CLS loss: 5.063172
[2023/03/20 21:55:47] 	 epoch : 022/300 	 Epoch loss:8.056753 	 Average loss:0.000134 	 Accuracy: 0.9390 	 KD loss: 10.208385 	 CLS loss: 4.966749
[2023/03/20 21:56:05] 	 epoch : 023/300 	 Epoch loss:7.735335 	 Average loss:0.000129 	 Accuracy: 0.9411 	 KD loss: 9.718117 	 CLS loss: 4.810110
[2023/03/20 21:56:22] 	 epoch : 024/300 	 Epoch loss:7.754239 	 Average loss:0.000129 	 Accuracy: 0.9408 	 KD loss: 9.748026 	 CLS loss: 4.818786
[2023/03/20 21:56:39] 	 epoch : 025/300 	 Epoch loss:7.446478 	 Average loss:0.000124 	 Accuracy: 0.9428 	 KD loss: 9.399977 	 CLS loss: 4.608110
[2023/03/20 21:56:56] 	 epoch : 026/300 	 Epoch loss:7.329678 	 Average loss:0.000122 	 Accuracy: 0.9442 	 KD loss: 9.288299 	 CLS loss: 4.517947
[2023/03/20 21:57:13] 	 epoch : 027/300 	 Epoch loss:7.070463 	 Average loss:0.000118 	 Accuracy: 0.9477 	 KD loss: 8.997027 	 CLS loss: 4.339565
[2023/03/20 21:57:30] 	 epoch : 028/300 	 Epoch loss:6.810655 	 Average loss:0.000114 	 Accuracy: 0.9485 	 KD loss: 8.582895 	 CLS loss: 4.221871
[2023/03/20 21:57:47] 	 epoch : 029/300 	 Epoch loss:6.636704 	 Average loss:0.000111 	 Accuracy: 0.9503 	 KD loss: 8.431984 	 CLS loss: 4.079888
[2023/03/20 21:58:05] 	 epoch : 030/300 	 Epoch loss:6.541971 	 Average loss:0.000109 	 Accuracy: 0.9506 	 KD loss: 8.362439 	 CLS loss: 3.996245
[2023/03/20 21:58:07] 	 ### Accuracy on 10000 test images: 0.9084 Best accuracy so far: 0.9059  =>  saving model... ###
[2023/03/20 21:58:22] 	 epoch : 031/300 	 Epoch loss:6.294487 	 Average loss:0.000105 	 Accuracy: 0.9525 	 KD loss: 8.004587 	 CLS loss: 3.865815
[2023/03/20 21:58:40] 	 epoch : 032/300 	 Epoch loss:6.259364 	 Average loss:0.000104 	 Accuracy: 0.9525 	 KD loss: 8.030036 	 CLS loss: 3.809186
[2023/03/20 21:58:57] 	 epoch : 033/300 	 Epoch loss:6.229167 	 Average loss:0.000104 	 Accuracy: 0.9537 	 KD loss: 7.971057 	 CLS loss: 3.800930
[2023/03/20 21:59:15] 	 epoch : 034/300 	 Epoch loss:6.173186 	 Average loss:0.000103 	 Accuracy: 0.9542 	 KD loss: 7.935646 	 CLS loss: 3.748659
[2023/03/20 21:59:32] 	 epoch : 035/300 	 Epoch loss:6.113614 	 Average loss:0.000102 	 Accuracy: 0.9546 	 KD loss: 7.873477 	 CLS loss: 3.705279
[2023/03/20 21:59:49] 	 epoch : 036/300 	 Epoch loss:5.681798 	 Average loss:0.000095 	 Accuracy: 0.9581 	 KD loss: 7.361330 	 CLS loss: 3.421582
[2023/03/20 22:00:06] 	 epoch : 037/300 	 Epoch loss:5.549630 	 Average loss:0.000092 	 Accuracy: 0.9592 	 KD loss: 7.197878 	 CLS loss: 3.338098
[2023/03/20 22:00:24] 	 epoch : 038/300 	 Epoch loss:5.300036 	 Average loss:0.000088 	 Accuracy: 0.9614 	 KD loss: 6.912688 	 CLS loss: 3.168701
[2023/03/20 22:00:41] 	 epoch : 039/300 	 Epoch loss:5.522501 	 Average loss:0.000092 	 Accuracy: 0.9603 	 KD loss: 7.265869 	 CLS loss: 3.270191
[2023/03/20 22:00:58] 	 epoch : 040/300 	 Epoch loss:5.369761 	 Average loss:0.000089 	 Accuracy: 0.9617 	 KD loss: 7.091321 	 CLS loss: 3.166540
[2023/03/20 22:01:00] 	 ### Accuracy on 10000 test images: 0.8981 Best accuracy so far: 0.9084 ###
[2023/03/20 22:01:15] 	 epoch : 041/300 	 Epoch loss:5.198001 	 Average loss:0.000087 	 Accuracy: 0.9635 	 KD loss: 6.864554 	 CLS loss: 3.065224
[2023/03/20 22:01:32] 	 epoch : 042/300 	 Epoch loss:4.967141 	 Average loss:0.000083 	 Accuracy: 0.9645 	 KD loss: 6.551017 	 CLS loss: 2.933417
[2023/03/20 22:01:49] 	 epoch : 043/300 	 Epoch loss:4.902066 	 Average loss:0.000082 	 Accuracy: 0.9652 	 KD loss: 6.545515 	 CLS loss: 2.854825
[2023/03/20 22:02:06] 	 epoch : 044/300 	 Epoch loss:4.843810 	 Average loss:0.000081 	 Accuracy: 0.9657 	 KD loss: 6.454318 	 CLS loss: 2.827603
[2023/03/20 22:02:23] 	 epoch : 045/300 	 Epoch loss:4.874813 	 Average loss:0.000081 	 Accuracy: 0.9661 	 KD loss: 6.550647 	 CLS loss: 2.818193
[2023/03/20 22:02:40] 	 epoch : 046/300 	 Epoch loss:4.720826 	 Average loss:0.000079 	 Accuracy: 0.9667 	 KD loss: 6.401879 	 CLS loss: 2.700093
[2023/03/20 22:02:57] 	 epoch : 047/300 	 Epoch loss:4.672473 	 Average loss:0.000078 	 Accuracy: 0.9686 	 KD loss: 6.347607 	 CLS loss: 2.666788
[2023/03/20 22:03:14] 	 epoch : 048/300 	 Epoch loss:4.699161 	 Average loss:0.000078 	 Accuracy: 0.9673 	 KD loss: 6.346305 	 CLS loss: 2.700798
[2023/03/20 22:03:32] 	 epoch : 049/300 	 Epoch loss:4.660614 	 Average loss:0.000078 	 Accuracy: 0.9678 	 KD loss: 6.345430 	 CLS loss: 2.653052
[2023/03/20 22:03:50] 	 epoch : 050/300 	 Epoch loss:4.639141 	 Average loss:0.000077 	 Accuracy: 0.9682 	 KD loss: 6.339815 	 CLS loss: 2.629018
[2023/03/20 22:03:53] 	 ### Accuracy on 10000 test images: 0.9146 Best accuracy so far: 0.9084  =>  saving model... ###
[2023/03/20 22:04:07] 	 epoch : 051/300 	 Epoch loss:4.409893 	 Average loss:0.000073 	 Accuracy: 0.9712 	 KD loss: 6.112325 	 CLS loss: 2.456203
[2023/03/20 22:04:24] 	 epoch : 052/300 	 Epoch loss:4.312108 	 Average loss:0.000072 	 Accuracy: 0.9712 	 KD loss: 5.923634 	 CLS loss: 2.428318
[2023/03/20 22:04:41] 	 epoch : 053/300 	 Epoch loss:4.209353 	 Average loss:0.000070 	 Accuracy: 0.9726 	 KD loss: 5.840492 	 CLS loss: 2.341445
[2023/03/20 22:04:58] 	 epoch : 054/300 	 Epoch loss:4.077208 	 Average loss:0.000068 	 Accuracy: 0.9736 	 KD loss: 5.724390 	 CLS loss: 2.234315
[2023/03/20 22:05:15] 	 epoch : 055/300 	 Epoch loss:4.060166 	 Average loss:0.000068 	 Accuracy: 0.9739 	 KD loss: 5.677650 	 CLS loss: 2.236383
[2023/03/20 22:05:32] 	 epoch : 056/300 	 Epoch loss:3.946684 	 Average loss:0.000066 	 Accuracy: 0.9755 	 KD loss: 5.545650 	 CLS loss: 2.160530
[2023/03/20 22:05:49] 	 epoch : 057/300 	 Epoch loss:4.191659 	 Average loss:0.000070 	 Accuracy: 0.9727 	 KD loss: 5.865540 	 CLS loss: 2.306804
[2023/03/20 22:06:06] 	 epoch : 058/300 	 Epoch loss:4.089748 	 Average loss:0.000068 	 Accuracy: 0.9741 	 KD loss: 5.777886 	 CLS loss: 2.223242
[2023/03/20 22:06:23] 	 epoch : 059/300 	 Epoch loss:4.096254 	 Average loss:0.000068 	 Accuracy: 0.9739 	 KD loss: 5.757803 	 CLS loss: 2.241416
[2023/03/20 22:06:40] 	 epoch : 060/300 	 Epoch loss:3.954853 	 Average loss:0.000066 	 Accuracy: 0.9751 	 KD loss: 5.625493 	 CLS loss: 2.130819
[2023/03/20 22:06:43] 	 ### Accuracy on 10000 test images: 0.9155 Best accuracy so far: 0.9146  =>  saving model... ###
[2023/03/20 22:06:58] 	 epoch : 061/300 	 Epoch loss:3.862605 	 Average loss:0.000064 	 Accuracy: 0.9768 	 KD loss: 5.520989 	 CLS loss: 2.067762
[2023/03/20 22:07:16] 	 epoch : 062/300 	 Epoch loss:3.662767 	 Average loss:0.000061 	 Accuracy: 0.9781 	 KD loss: 5.276407 	 CLS loss: 1.940255
[2023/03/20 22:07:33] 	 epoch : 063/300 	 Epoch loss:3.878662 	 Average loss:0.000065 	 Accuracy: 0.9764 	 KD loss: 5.580636 	 CLS loss: 2.058009
[2023/03/20 22:07:50] 	 epoch : 064/300 	 Epoch loss:3.730537 	 Average loss:0.000062 	 Accuracy: 0.9777 	 KD loss: 5.369978 	 CLS loss: 1.978182
[2023/03/20 22:08:06] 	 epoch : 065/300 	 Epoch loss:3.645291 	 Average loss:0.000061 	 Accuracy: 0.9793 	 KD loss: 5.299369 	 CLS loss: 1.906929
[2023/03/20 22:08:23] 	 epoch : 066/300 	 Epoch loss:3.650743 	 Average loss:0.000061 	 Accuracy: 0.9786 	 KD loss: 5.295717 	 CLS loss: 1.915570
[2023/03/20 22:08:40] 	 epoch : 067/300 	 Epoch loss:3.573278 	 Average loss:0.000060 	 Accuracy: 0.9797 	 KD loss: 5.240929 	 CLS loss: 1.846133
[2023/03/20 22:08:56] 	 epoch : 068/300 	 Epoch loss:3.610903 	 Average loss:0.000060 	 Accuracy: 0.9783 	 KD loss: 5.225151 	 CLS loss: 1.901053
[2023/03/20 22:09:12] 	 epoch : 069/300 	 Epoch loss:3.363454 	 Average loss:0.000056 	 Accuracy: 0.9819 	 KD loss: 4.955295 	 CLS loss: 1.726670
