
=========================== Training ===========================
[2023/03/21 06:11:13] 	 epoch : 001/300 	 Epoch loss:97.505960 	 Average loss:0.001625 	 Accuracy: 0.5356 	 KD loss: 162.222425 	 CLS loss: 40.771236
[2023/03/21 06:11:15] 	 ### Accuracy on 10000 test images: 0.6471 Best accuracy so far: 0  =>  saving model... ###
[2023/03/21 06:11:24] 	 epoch : 002/300 	 Epoch loss:46.502921 	 Average loss:0.000775 	 Accuracy: 0.7632 	 KD loss: 77.496821 	 CLS loss: 19.380239
[2023/03/21 06:11:41] 	 epoch : 003/300 	 Epoch loss:29.456734 	 Average loss:0.000491 	 Accuracy: 0.8308 	 KD loss: 46.050114 	 CLS loss: 13.795860
[2023/03/21 06:11:59] 	 epoch : 004/300 	 Epoch loss:22.802707 	 Average loss:0.000380 	 Accuracy: 0.8585 	 KD loss: 33.654917 	 CLS loss: 11.675924
[2023/03/21 06:12:17] 	 epoch : 005/300 	 Epoch loss:19.489139 	 Average loss:0.000325 	 Accuracy: 0.8728 	 KD loss: 27.723922 	 CLS loss: 10.499462
[2023/03/21 06:12:35] 	 epoch : 006/300 	 Epoch loss:17.549052 	 Average loss:0.000292 	 Accuracy: 0.8821 	 KD loss: 24.274129 	 CLS loss: 9.799250
[2023/03/21 06:12:53] 	 epoch : 007/300 	 Epoch loss:15.910468 	 Average loss:0.000265 	 Accuracy: 0.8915 	 KD loss: 21.636388 	 CLS loss: 9.069891
[2023/03/21 06:13:10] 	 epoch : 008/300 	 Epoch loss:14.940244 	 Average loss:0.000249 	 Accuracy: 0.8953 	 KD loss: 19.932252 	 CLS loss: 8.709178
[2023/03/21 06:13:28] 	 epoch : 009/300 	 Epoch loss:14.069991 	 Average loss:0.000234 	 Accuracy: 0.9004 	 KD loss: 18.613263 	 CLS loss: 8.280857
[2023/03/21 06:13:45] 	 epoch : 010/300 	 Epoch loss:13.009054 	 Average loss:0.000217 	 Accuracy: 0.9071 	 KD loss: 17.099650 	 CLS loss: 7.711492
[2023/03/21 06:13:48] 	 ### Accuracy on 10000 test images: 0.8677 Best accuracy so far: 0.6471  =>  saving model... ###
[2023/03/21 06:14:02] 	 epoch : 011/300 	 Epoch loss:12.551316 	 Average loss:0.000209 	 Accuracy: 0.9089 	 KD loss: 16.330779 	 CLS loss: 7.523756
[2023/03/21 06:14:20] 	 epoch : 012/300 	 Epoch loss:11.906889 	 Average loss:0.000198 	 Accuracy: 0.9128 	 KD loss: 15.425752 	 CLS loss: 7.170734
[2023/03/21 06:14:38] 	 epoch : 013/300 	 Epoch loss:11.657577 	 Average loss:0.000194 	 Accuracy: 0.9136 	 KD loss: 14.975791 	 CLS loss: 7.084076
[2023/03/21 06:14:56] 	 epoch : 014/300 	 Epoch loss:11.158128 	 Average loss:0.000186 	 Accuracy: 0.9169 	 KD loss: 14.343595 	 CLS loss: 6.775862
[2023/03/21 06:15:14] 	 epoch : 015/300 	 Epoch loss:10.663906 	 Average loss:0.000178 	 Accuracy: 0.9207 	 KD loss: 13.631821 	 CLS loss: 6.513972
