
=========================== Training ===========================
[2023/03/21 06:11:20] 	 epoch : 001/300 	 Epoch loss:97.505960 	 Average loss:0.001625 	 Accuracy: 0.5356 	 KD loss: 162.222425 	 CLS loss: 40.771236
[2023/03/21 06:11:23] 	 ### Accuracy on 10000 test images: 0.6471 Best accuracy so far: 0  =>  saving model... ###
[2023/03/21 06:11:41] 	 epoch : 002/300 	 Epoch loss:46.502921 	 Average loss:0.000775 	 Accuracy: 0.7632 	 KD loss: 77.496821 	 CLS loss: 19.380239
[2023/03/21 06:12:00] 	 epoch : 003/300 	 Epoch loss:29.456734 	 Average loss:0.000491 	 Accuracy: 0.8308 	 KD loss: 46.050114 	 CLS loss: 13.795860
[2023/03/21 06:12:18] 	 epoch : 004/300 	 Epoch loss:22.802707 	 Average loss:0.000380 	 Accuracy: 0.8585 	 KD loss: 33.654917 	 CLS loss: 11.675924
[2023/03/21 06:12:37] 	 epoch : 005/300 	 Epoch loss:19.489139 	 Average loss:0.000325 	 Accuracy: 0.8728 	 KD loss: 27.723922 	 CLS loss: 10.499462
[2023/03/21 06:12:54] 	 epoch : 006/300 	 Epoch loss:17.549052 	 Average loss:0.000292 	 Accuracy: 0.8821 	 KD loss: 24.274129 	 CLS loss: 9.799250
[2023/03/21 06:13:12] 	 epoch : 007/300 	 Epoch loss:15.910468 	 Average loss:0.000265 	 Accuracy: 0.8915 	 KD loss: 21.636388 	 CLS loss: 9.069891
[2023/03/21 06:13:29] 	 epoch : 008/300 	 Epoch loss:14.940244 	 Average loss:0.000249 	 Accuracy: 0.8953 	 KD loss: 19.932252 	 CLS loss: 8.709178
[2023/03/21 06:13:45] 	 epoch : 009/300 	 Epoch loss:14.069991 	 Average loss:0.000234 	 Accuracy: 0.9004 	 KD loss: 18.613263 	 CLS loss: 8.280857
[2023/03/21 06:13:57] 	 epoch : 010/300 	 Epoch loss:13.009054 	 Average loss:0.000217 	 Accuracy: 0.9071 	 KD loss: 17.099650 	 CLS loss: 7.711492
[2023/03/21 06:13:59] 	 ### Accuracy on 10000 test images: 0.8677 Best accuracy so far: 0.6471  =>  saving model... ###
[2023/03/21 06:14:16] 	 epoch : 011/300 	 Epoch loss:12.551316 	 Average loss:0.000209 	 Accuracy: 0.9089 	 KD loss: 16.330779 	 CLS loss: 7.523756
[2023/03/21 06:14:33] 	 epoch : 012/300 	 Epoch loss:11.906889 	 Average loss:0.000198 	 Accuracy: 0.9128 	 KD loss: 15.425752 	 CLS loss: 7.170734
[2023/03/21 06:14:50] 	 epoch : 013/300 	 Epoch loss:11.657577 	 Average loss:0.000194 	 Accuracy: 0.9136 	 KD loss: 14.975791 	 CLS loss: 7.084076
[2023/03/21 06:15:07] 	 epoch : 014/300 	 Epoch loss:11.158128 	 Average loss:0.000186 	 Accuracy: 0.9169 	 KD loss: 14.343595 	 CLS loss: 6.775862
[2023/03/21 06:15:25] 	 epoch : 015/300 	 Epoch loss:10.663906 	 Average loss:0.000178 	 Accuracy: 0.9207 	 KD loss: 13.631821 	 CLS loss: 6.513972
[2023/03/21 06:15:42] 	 epoch : 016/300 	 Epoch loss:10.181692 	 Average loss:0.000170 	 Accuracy: 0.9238 	 KD loss: 12.916831 	 CLS loss: 6.268699
[2023/03/21 06:16:00] 	 epoch : 017/300 	 Epoch loss:9.777436 	 Average loss:0.000163 	 Accuracy: 0.9279 	 KD loss: 12.407539 	 CLS loss: 6.018025
[2023/03/21 06:16:17] 	 epoch : 018/300 	 Epoch loss:9.796162 	 Average loss:0.000163 	 Accuracy: 0.9268 	 KD loss: 12.482840 	 CLS loss: 6.003782
[2023/03/21 06:16:35] 	 epoch : 019/300 	 Epoch loss:9.145316 	 Average loss:0.000152 	 Accuracy: 0.9308 	 KD loss: 11.597239 	 CLS loss: 5.633025
[2023/03/21 06:16:50] 	 epoch : 020/300 	 Epoch loss:8.865885 	 Average loss:0.000148 	 Accuracy: 0.9330 	 KD loss: 11.226989 	 CLS loss: 5.468862
[2023/03/21 06:16:53] 	 ### Accuracy on 10000 test images: 0.8713 Best accuracy so far: 0.8677  =>  saving model... ###
[2023/03/21 06:17:11] 	 epoch : 021/300 	 Epoch loss:8.738625 	 Average loss:0.000146 	 Accuracy: 0.9341 	 KD loss: 11.029128 	 CLS loss: 5.408717
[2023/03/21 06:17:29] 	 epoch : 022/300 	 Epoch loss:8.570564 	 Average loss:0.000143 	 Accuracy: 0.9352 	 KD loss: 10.831033 	 CLS loss: 5.297689
[2023/03/21 06:17:48] 	 epoch : 023/300 	 Epoch loss:7.999821 	 Average loss:0.000133 	 Accuracy: 0.9390 	 KD loss: 10.092665 	 CLS loss: 4.953444
[2023/03/21 06:18:06] 	 epoch : 024/300 	 Epoch loss:7.976758 	 Average loss:0.000133 	 Accuracy: 0.9380 	 KD loss: 10.056914 	 CLS loss: 4.942491
[2023/03/21 06:18:23] 	 epoch : 025/300 	 Epoch loss:7.773252 	 Average loss:0.000130 	 Accuracy: 0.9404 	 KD loss: 9.808191 	 CLS loss: 4.812470
[2023/03/21 06:18:40] 	 epoch : 026/300 	 Epoch loss:7.652294 	 Average loss:0.000128 	 Accuracy: 0.9413 	 KD loss: 9.664736 	 CLS loss: 4.732999
[2023/03/21 06:18:57] 	 epoch : 027/300 	 Epoch loss:7.454091 	 Average loss:0.000124 	 Accuracy: 0.9430 	 KD loss: 9.425748 	 CLS loss: 4.604739
[2023/03/21 06:19:14] 	 epoch : 028/300 	 Epoch loss:7.272275 	 Average loss:0.000121 	 Accuracy: 0.9442 	 KD loss: 9.236661 	 CLS loss: 4.472013
[2023/03/21 06:19:32] 	 epoch : 029/300 	 Epoch loss:7.112011 	 Average loss:0.000119 	 Accuracy: 0.9455 	 KD loss: 9.019401 	 CLS loss: 4.380313
[2023/03/21 06:19:47] 	 epoch : 030/300 	 Epoch loss:6.797474 	 Average loss:0.000113 	 Accuracy: 0.9490 	 KD loss: 8.703851 	 CLS loss: 4.144917
[2023/03/21 06:19:49] 	 ### Accuracy on 10000 test images: 0.9035 Best accuracy so far: 0.8713  =>  saving model... ###
[2023/03/21 06:20:06] 	 epoch : 031/300 	 Epoch loss:6.865399 	 Average loss:0.000114 	 Accuracy: 0.9484 	 KD loss: 8.784701 	 CLS loss: 4.189399
[2023/03/21 06:20:23] 	 epoch : 032/300 	 Epoch loss:6.583471 	 Average loss:0.000110 	 Accuracy: 0.9499 	 KD loss: 8.419513 	 CLS loss: 4.019582
[2023/03/21 06:20:39] 	 epoch : 033/300 	 Epoch loss:6.432433 	 Average loss:0.000107 	 Accuracy: 0.9512 	 KD loss: 8.278530 	 CLS loss: 3.901276
[2023/03/21 06:20:55] 	 epoch : 034/300 	 Epoch loss:6.413546 	 Average loss:0.000107 	 Accuracy: 0.9512 	 KD loss: 8.229983 	 CLS loss: 3.901941
[2023/03/21 06:21:12] 	 epoch : 035/300 	 Epoch loss:6.013349 	 Average loss:0.000100 	 Accuracy: 0.9549 	 KD loss: 7.789002 	 CLS loss: 3.622186
[2023/03/21 06:21:29] 	 epoch : 036/300 	 Epoch loss:6.121695 	 Average loss:0.000102 	 Accuracy: 0.9533 	 KD loss: 7.889368 	 CLS loss: 3.707434
[2023/03/21 06:21:48] 	 epoch : 037/300 	 Epoch loss:5.979943 	 Average loss:0.000100 	 Accuracy: 0.9557 	 KD loss: 7.754879 	 CLS loss: 3.597489
[2023/03/21 06:22:06] 	 epoch : 038/300 	 Epoch loss:5.701034 	 Average loss:0.000095 	 Accuracy: 0.9579 	 KD loss: 7.444196 	 CLS loss: 3.404194
[2023/03/21 06:22:25] 	 epoch : 039/300 	 Epoch loss:5.821085 	 Average loss:0.000097 	 Accuracy: 0.9573 	 KD loss: 7.611275 	 CLS loss: 3.470718
[2023/03/21 06:22:42] 	 epoch : 040/300 	 Epoch loss:5.737652 	 Average loss:0.000096 	 Accuracy: 0.9573 	 KD loss: 7.456302 	 CLS loss: 3.443914
[2023/03/21 06:22:45] 	 ### Accuracy on 10000 test images: 0.9096 Best accuracy so far: 0.9035  =>  saving model... ###
[2023/03/21 06:23:04] 	 epoch : 041/300 	 Epoch loss:5.436189 	 Average loss:0.000091 	 Accuracy: 0.9601 	 KD loss: 7.148690 	 CLS loss: 3.220891
[2023/03/21 06:23:23] 	 epoch : 042/300 	 Epoch loss:5.435537 	 Average loss:0.000091 	 Accuracy: 0.9608 	 KD loss: 7.162748 	 CLS loss: 3.213047
[2023/03/21 06:23:41] 	 epoch : 043/300 	 Epoch loss:5.263079 	 Average loss:0.000088 	 Accuracy: 0.9631 	 KD loss: 6.981224 	 CLS loss: 3.088237
[2023/03/21 06:23:59] 	 epoch : 044/300 	 Epoch loss:5.233343 	 Average loss:0.000087 	 Accuracy: 0.9624 	 KD loss: 6.961397 	 CLS loss: 3.060980
[2023/03/21 06:24:17] 	 epoch : 045/300 	 Epoch loss:5.005779 	 Average loss:0.000083 	 Accuracy: 0.9650 	 KD loss: 6.703716 	 CLS loss: 2.905366
[2023/03/21 06:24:35] 	 epoch : 046/300 	 Epoch loss:4.732440 	 Average loss:0.000079 	 Accuracy: 0.9671 	 KD loss: 6.342685 	 CLS loss: 2.744208
[2023/03/21 06:24:52] 	 epoch : 047/300 	 Epoch loss:4.804539 	 Average loss:0.000080 	 Accuracy: 0.9672 	 KD loss: 6.544270 	 CLS loss: 2.733539
[2023/03/21 06:25:07] 	 epoch : 048/300 	 Epoch loss:4.749673 	 Average loss:0.000079 	 Accuracy: 0.9678 	 KD loss: 6.460275 	 CLS loss: 2.706954
[2023/03/21 06:25:21] 	 epoch : 049/300 	 Epoch loss:4.632261 	 Average loss:0.000077 	 Accuracy: 0.9685 	 KD loss: 6.305021 	 CLS loss: 2.637816
[2023/03/21 06:25:36] 	 epoch : 050/300 	 Epoch loss:4.789099 	 Average loss:0.000080 	 Accuracy: 0.9670 	 KD loss: 6.500381 	 CLS loss: 2.736183
[2023/03/21 06:25:39] 	 ### Accuracy on 10000 test images: 0.9080 Best accuracy so far: 0.9096 ###
[2023/03/21 06:25:55] 	 epoch : 051/300 	 Epoch loss:4.652584 	 Average loss:0.000078 	 Accuracy: 0.9687 	 KD loss: 6.399289 	 CLS loss: 2.616086
[2023/03/21 06:26:12] 	 epoch : 052/300 	 Epoch loss:4.695584 	 Average loss:0.000078 	 Accuracy: 0.9683 	 KD loss: 6.427897 	 CLS loss: 2.655531
[2023/03/21 06:26:30] 	 epoch : 053/300 	 Epoch loss:4.426487 	 Average loss:0.000074 	 Accuracy: 0.9708 	 KD loss: 6.127756 	 CLS loss: 2.469230
[2023/03/21 06:26:49] 	 epoch : 054/300 	 Epoch loss:4.484028 	 Average loss:0.000075 	 Accuracy: 0.9711 	 KD loss: 6.188197 	 CLS loss: 2.510937
[2023/03/21 06:27:07] 	 epoch : 055/300 	 Epoch loss:4.338477 	 Average loss:0.000072 	 Accuracy: 0.9721 	 KD loss: 6.036134 	 CLS loss: 2.405029
[2023/03/21 06:27:26] 	 epoch : 056/300 	 Epoch loss:4.226272 	 Average loss:0.000070 	 Accuracy: 0.9727 	 KD loss: 5.885351 	 CLS loss: 2.340165
[2023/03/21 06:27:45] 	 epoch : 057/300 	 Epoch loss:4.174369 	 Average loss:0.000070 	 Accuracy: 0.9736 	 KD loss: 5.835964 	 CLS loss: 2.299979
[2023/03/21 06:28:03] 	 epoch : 058/300 	 Epoch loss:4.320596 	 Average loss:0.000072 	 Accuracy: 0.9720 	 KD loss: 6.023345 	 CLS loss: 2.389073
