
=========================== Training ===========================
[2023/03/18 12:17:13] 	 epoch : 001/300 	 Epoch loss:121.025336 	 Average loss:0.002017 	 Accuracy: 0.4694 	 KD loss: 476.086595 	 CLS loss: 43.013357
[2023/03/18 12:17:16] 	 ### Accuracy on 10000 test images: 0.5771 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 12:17:35] 	 epoch : 002/300 	 Epoch loss:63.216245 	 Average loss:0.001054 	 Accuracy: 0.7378 	 KD loss: 252.296065 	 CLS loss: 21.261718
[2023/03/18 12:17:54] 	 epoch : 003/300 	 Epoch loss:37.105740 	 Average loss:0.000618 	 Accuracy: 0.7949 	 KD loss: 137.181247 	 CLS loss: 16.115816
[2023/03/18 12:18:13] 	 epoch : 004/300 	 Epoch loss:26.485008 	 Average loss:0.000441 	 Accuracy: 0.8420 	 KD loss: 92.560731 	 CLS loss: 13.288101
[2023/03/18 12:18:31] 	 epoch : 005/300 	 Epoch loss:20.952289 	 Average loss:0.000349 	 Accuracy: 0.8655 	 KD loss: 69.767353 	 CLS loss: 11.664697
[2023/03/18 12:18:49] 	 epoch : 006/300 	 Epoch loss:17.801846 	 Average loss:0.000297 	 Accuracy: 0.8791 	 KD loss: 57.296011 	 CLS loss: 10.571072
[2023/03/18 12:19:07] 	 epoch : 007/300 	 Epoch loss:15.980142 	 Average loss:0.000266 	 Accuracy: 0.8879 	 KD loss: 50.299386 	 CLS loss: 9.867108
[2023/03/18 12:19:23] 	 epoch : 008/300 	 Epoch loss:14.532946 	 Average loss:0.000242 	 Accuracy: 0.8970 	 KD loss: 45.178272 	 CLS loss: 9.162152
[2023/03/18 12:19:40] 	 epoch : 009/300 	 Epoch loss:13.641351 	 Average loss:0.000227 	 Accuracy: 0.9004 	 KD loss: 41.832908 	 CLS loss: 8.791281
[2023/03/18 12:19:51] 	 epoch : 010/300 	 Epoch loss:12.714761 	 Average loss:0.000212 	 Accuracy: 0.9062 	 KD loss: 38.771825 	 CLS loss: 8.267325
[2023/03/18 12:19:53] 	 ### Accuracy on 10000 test images: 0.8795 Best accuracy so far: 0.5771  =>  saving model... ###
[2023/03/18 12:20:10] 	 epoch : 011/300 	 Epoch loss:12.127723 	 Average loss:0.000202 	 Accuracy: 0.9105 	 KD loss: 36.820049 	 CLS loss: 7.939521
[2023/03/18 12:20:27] 	 epoch : 012/300 	 Epoch loss:11.644422 	 Average loss:0.000194 	 Accuracy: 0.9132 	 KD loss: 35.372791 	 CLS loss: 7.616439
[2023/03/18 12:20:44] 	 epoch : 013/300 	 Epoch loss:11.222138 	 Average loss:0.000187 	 Accuracy: 0.9152 	 KD loss: 34.039084 	 CLS loss: 7.357202
[2023/03/18 12:21:01] 	 epoch : 014/300 	 Epoch loss:10.728517 	 Average loss:0.000179 	 Accuracy: 0.9172 	 KD loss: 32.321602 	 CLS loss: 7.106994
[2023/03/18 12:21:19] 	 epoch : 015/300 	 Epoch loss:10.365013 	 Average loss:0.000173 	 Accuracy: 0.9215 	 KD loss: 31.374938 	 CLS loss: 6.816710
[2023/03/18 12:21:37] 	 epoch : 016/300 	 Epoch loss:9.938016 	 Average loss:0.000166 	 Accuracy: 0.9231 	 KD loss: 30.037604 	 CLS loss: 6.550825
[2023/03/18 12:21:55] 	 epoch : 017/300 	 Epoch loss:9.921614 	 Average loss:0.000165 	 Accuracy: 0.9230 	 KD loss: 30.027747 	 CLS loss: 6.526774
[2023/03/18 12:22:14] 	 epoch : 018/300 	 Epoch loss:9.357592 	 Average loss:0.000156 	 Accuracy: 0.9277 	 KD loss: 28.435700 	 CLS loss: 6.117420
[2023/03/18 12:22:32] 	 epoch : 019/300 	 Epoch loss:9.517164 	 Average loss:0.000159 	 Accuracy: 0.9272 	 KD loss: 28.968934 	 CLS loss: 6.205629
[2023/03/18 12:22:48] 	 epoch : 020/300 	 Epoch loss:8.856871 	 Average loss:0.000148 	 Accuracy: 0.9317 	 KD loss: 26.940820 	 CLS loss: 5.781178
[2023/03/18 12:22:51] 	 ### Accuracy on 10000 test images: 0.8888 Best accuracy so far: 0.8795  =>  saving model... ###
[2023/03/18 12:23:09] 	 epoch : 021/300 	 Epoch loss:8.715493 	 Average loss:0.000145 	 Accuracy: 0.9327 	 KD loss: 26.493594 	 CLS loss: 5.694623
[2023/03/18 12:23:26] 	 epoch : 022/300 	 Epoch loss:8.551553 	 Average loss:0.000143 	 Accuracy: 0.9341 	 KD loss: 25.997734 	 CLS loss: 5.586677
[2023/03/18 12:23:44] 	 epoch : 023/300 	 Epoch loss:8.251413 	 Average loss:0.000138 	 Accuracy: 0.9362 	 KD loss: 25.152423 	 CLS loss: 5.368214
[2023/03/18 12:24:02] 	 epoch : 024/300 	 Epoch loss:8.410081 	 Average loss:0.000140 	 Accuracy: 0.9335 	 KD loss: 25.613885 	 CLS loss: 5.478840
[2023/03/18 12:24:20] 	 epoch : 025/300 	 Epoch loss:8.050823 	 Average loss:0.000134 	 Accuracy: 0.9373 	 KD loss: 24.648376 	 CLS loss: 5.201913
[2023/03/18 12:24:37] 	 epoch : 026/300 	 Epoch loss:7.667152 	 Average loss:0.000128 	 Accuracy: 0.9394 	 KD loss: 23.521411 	 CLS loss: 4.938117
[2023/03/18 12:24:55] 	 epoch : 027/300 	 Epoch loss:7.900511 	 Average loss:0.000132 	 Accuracy: 0.9385 	 KD loss: 24.323602 	 CLS loss: 5.059650
[2023/03/18 12:25:11] 	 epoch : 028/300 	 Epoch loss:7.441621 	 Average loss:0.000124 	 Accuracy: 0.9426 	 KD loss: 23.014583 	 CLS loss: 4.731173
[2023/03/18 12:25:28] 	 epoch : 029/300 	 Epoch loss:7.364668 	 Average loss:0.000123 	 Accuracy: 0.9426 	 KD loss: 22.814463 	 CLS loss: 4.669625
[2023/03/18 12:25:41] 	 epoch : 030/300 	 Epoch loss:7.181880 	 Average loss:0.000120 	 Accuracy: 0.9435 	 KD loss: 22.131164 	 CLS loss: 4.592745
[2023/03/18 12:25:44] 	 ### Accuracy on 10000 test images: 0.9107 Best accuracy so far: 0.8888  =>  saving model... ###
[2023/03/18 12:26:01] 	 epoch : 031/300 	 Epoch loss:7.039682 	 Average loss:0.000117 	 Accuracy: 0.9459 	 KD loss: 21.913520 	 CLS loss: 4.428296
[2023/03/18 12:26:18] 	 epoch : 032/300 	 Epoch loss:7.095949 	 Average loss:0.000118 	 Accuracy: 0.9447 	 KD loss: 22.106164 	 CLS loss: 4.457860
[2023/03/18 12:26:35] 	 epoch : 033/300 	 Epoch loss:6.806506 	 Average loss:0.000113 	 Accuracy: 0.9476 	 KD loss: 21.255071 	 CLS loss: 4.259153
[2023/03/18 12:26:53] 	 epoch : 034/300 	 Epoch loss:6.631471 	 Average loss:0.000111 	 Accuracy: 0.9491 	 KD loss: 20.905639 	 CLS loss: 4.083904
[2023/03/18 12:27:11] 	 epoch : 035/300 	 Epoch loss:6.676081 	 Average loss:0.000111 	 Accuracy: 0.9481 	 KD loss: 20.984690 	 CLS loss: 4.131904
[2023/03/18 12:27:28] 	 epoch : 036/300 	 Epoch loss:6.623832 	 Average loss:0.000110 	 Accuracy: 0.9489 	 KD loss: 20.807110 	 CLS loss: 4.104016
[2023/03/18 12:27:46] 	 epoch : 037/300 	 Epoch loss:6.473502 	 Average loss:0.000108 	 Accuracy: 0.9512 	 KD loss: 20.550105 	 CLS loss: 3.939134
[2023/03/18 12:28:03] 	 epoch : 038/300 	 Epoch loss:6.459503 	 Average loss:0.000108 	 Accuracy: 0.9511 	 KD loss: 20.463747 	 CLS loss: 3.944589
[2023/03/18 12:28:20] 	 epoch : 039/300 	 Epoch loss:6.452457 	 Average loss:0.000108 	 Accuracy: 0.9505 	 KD loss: 20.425885 	 CLS loss: 3.945466
[2023/03/18 12:28:33] 	 epoch : 040/300 	 Epoch loss:6.044529 	 Average loss:0.000101 	 Accuracy: 0.9538 	 KD loss: 19.247267 	 CLS loss: 3.658459
[2023/03/18 12:28:36] 	 ### Accuracy on 10000 test images: 0.8974 Best accuracy so far: 0.9107 ###
[2023/03/18 12:28:53] 	 epoch : 041/300 	 Epoch loss:6.099645 	 Average loss:0.000102 	 Accuracy: 0.9537 	 KD loss: 19.551915 	 CLS loss: 3.648769
[2023/03/18 12:29:10] 	 epoch : 042/300 	 Epoch loss:6.160592 	 Average loss:0.000103 	 Accuracy: 0.9545 	 KD loss: 19.863698 	 CLS loss: 3.646421
[2023/03/18 12:29:27] 	 epoch : 043/300 	 Epoch loss:6.098074 	 Average loss:0.000102 	 Accuracy: 0.9543 	 KD loss: 19.560129 	 CLS loss: 3.643414
[2023/03/18 12:29:45] 	 epoch : 044/300 	 Epoch loss:5.743813 	 Average loss:0.000096 	 Accuracy: 0.9588 	 KD loss: 18.647722 	 CLS loss: 3.357115
[2023/03/18 12:30:03] 	 epoch : 045/300 	 Epoch loss:5.779061 	 Average loss:0.000096 	 Accuracy: 0.9577 	 KD loss: 18.711617 	 CLS loss: 3.394562
[2023/03/18 12:30:20] 	 epoch : 046/300 	 Epoch loss:5.516553 	 Average loss:0.000092 	 Accuracy: 0.9603 	 KD loss: 18.020017 	 CLS loss: 3.187582
[2023/03/18 12:30:38] 	 epoch : 047/300 	 Epoch loss:5.632579 	 Average loss:0.000094 	 Accuracy: 0.9593 	 KD loss: 18.340604 	 CLS loss: 3.274097
