
=========================== Training ===========================
[2023/03/19 07:42:44] 	 epoch : 001/300 	 Epoch loss:139.360337 	 Average loss:0.002323 	 Accuracy: 0.3698 	 KD loss: 650.379567 	 CLS loss: 46.422117
[2023/03/19 07:42:46] 	 ### Accuracy on 10000 test images: 0.3808 Best accuracy so far: 0  =>  saving model... ###
[2023/03/19 07:43:04] 	 epoch : 002/300 	 Epoch loss:79.928891 	 Average loss:0.001332 	 Accuracy: 0.5736 	 KD loss: 370.606934 	 CLS loss: 29.037514
[2023/03/19 07:43:20] 	 epoch : 003/300 	 Epoch loss:48.428661 	 Average loss:0.000807 	 Accuracy: 0.7409 	 KD loss: 221.198001 	 CLS loss: 20.945304
[2023/03/19 07:43:38] 	 epoch : 004/300 	 Epoch loss:32.827994 	 Average loss:0.000547 	 Accuracy: 0.8019 	 KD loss: 147.166787 	 CLS loss: 16.973179
[2023/03/19 07:43:55] 	 epoch : 005/300 	 Epoch loss:25.137366 	 Average loss:0.000419 	 Accuracy: 0.8380 	 KD loss: 110.936014 	 CLS loss: 14.750815
[2023/03/19 07:44:12] 	 epoch : 006/300 	 Epoch loss:20.924380 	 Average loss:0.000349 	 Accuracy: 0.8571 	 KD loss: 90.817177 	 CLS loss: 13.804723
[2023/03/19 07:44:29] 	 epoch : 007/300 	 Epoch loss:18.312635 	 Average loss:0.000305 	 Accuracy: 0.8665 	 KD loss: 78.576173 	 CLS loss: 12.987003
[2023/03/19 07:44:46] 	 epoch : 008/300 	 Epoch loss:16.377447 	 Average loss:0.000273 	 Accuracy: 0.8783 	 KD loss: 69.903079 	 CLS loss: 11.984152
[2023/03/19 07:45:04] 	 epoch : 009/300 	 Epoch loss:15.350461 	 Average loss:0.000256 	 Accuracy: 0.8829 	 KD loss: 65.286751 	 CLS loss: 11.465552
[2023/03/19 07:45:21] 	 epoch : 010/300 	 Epoch loss:14.328393 	 Average loss:0.000239 	 Accuracy: 0.8905 	 KD loss: 61.051238 	 CLS loss: 10.590723
[2023/03/19 07:45:24] 	 ### Accuracy on 10000 test images: 0.8596 Best accuracy so far: 0.3808  =>  saving model... ###
[2023/03/19 07:45:41] 	 epoch : 011/300 	 Epoch loss:13.609228 	 Average loss:0.000227 	 Accuracy: 0.8940 	 KD loss: 57.787329 	 CLS loss: 10.258808
[2023/03/19 07:45:58] 	 epoch : 012/300 	 Epoch loss:12.735786 	 Average loss:0.000212 	 Accuracy: 0.8989 	 KD loss: 53.962799 	 CLS loss: 9.716127
[2023/03/19 07:46:14] 	 epoch : 013/300 	 Epoch loss:12.218177 	 Average loss:0.000204 	 Accuracy: 0.9015 	 KD loss: 51.713231 	 CLS loss: 9.377655
[2023/03/19 07:46:32] 	 epoch : 014/300 	 Epoch loss:11.920990 	 Average loss:0.000199 	 Accuracy: 0.9036 	 KD loss: 50.450334 	 CLS loss: 9.154614
[2023/03/19 07:46:49] 	 epoch : 015/300 	 Epoch loss:11.450440 	 Average loss:0.000191 	 Accuracy: 0.9056 	 KD loss: 48.355551 	 CLS loss: 8.896650
