
=========================== Training ===========================
[2023/03/20 10:35:15] 	 epoch : 001/300 	 Epoch loss:305.234780 	 Average loss:0.005087 	 Accuracy: 0.3987 	 KD loss: 465.487276 	 CLS loss: 43.237337
[2023/03/20 10:35:18] 	 ### Accuracy on 10000 test images: 0.4521 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 10:35:38] 	 epoch : 002/300 	 Epoch loss:166.419239 	 Average loss:0.002774 	 Accuracy: 0.6946 	 KD loss: 253.454215 	 CLS loss: 23.911169
[2023/03/20 10:35:57] 	 epoch : 003/300 	 Epoch loss:95.117092 	 Average loss:0.001585 	 Accuracy: 0.7854 	 KD loss: 140.874747 	 CLS loss: 17.653735
[2023/03/20 10:36:16] 	 epoch : 004/300 	 Epoch loss:63.081049 	 Average loss:0.001051 	 Accuracy: 0.8353 	 KD loss: 90.655996 	 CLS loss: 14.479081
[2023/03/20 10:36:34] 	 epoch : 005/300 	 Epoch loss:47.951749 	 Average loss:0.000799 	 Accuracy: 0.8596 	 KD loss: 66.954762 	 CLS loss: 12.964816
[2023/03/20 10:36:53] 	 epoch : 006/300 	 Epoch loss:40.389760 	 Average loss:0.000673 	 Accuracy: 0.8730 	 KD loss: 55.338221 	 CLS loss: 11.978044
[2023/03/20 10:37:11] 	 epoch : 007/300 	 Epoch loss:36.099265 	 Average loss:0.000602 	 Accuracy: 0.8811 	 KD loss: 49.061884 	 CLS loss: 11.103555
[2023/03/20 10:37:29] 	 epoch : 008/300 	 Epoch loss:33.395500 	 Average loss:0.000557 	 Accuracy: 0.8873 	 KD loss: 45.088099 	 CLS loss: 10.571065
[2023/03/20 10:37:47] 	 epoch : 009/300 	 Epoch loss:30.728053 	 Average loss:0.000512 	 Accuracy: 0.8933 	 KD loss: 41.319431 	 CLS loss: 9.893988
[2023/03/20 10:38:03] 	 epoch : 010/300 	 Epoch loss:28.513387 	 Average loss:0.000475 	 Accuracy: 0.9002 	 KD loss: 38.189767 	 CLS loss: 9.332543
[2023/03/20 10:38:05] 	 ### Accuracy on 10000 test images: 0.8827 Best accuracy so far: 0.4521  =>  saving model... ###
[2023/03/20 10:38:23] 	 epoch : 011/300 	 Epoch loss:27.381405 	 Average loss:0.000456 	 Accuracy: 0.9027 	 KD loss: 36.629151 	 CLS loss: 9.006523
[2023/03/20 10:38:40] 	 epoch : 012/300 	 Epoch loss:25.945952 	 Average loss:0.000432 	 Accuracy: 0.9057 	 KD loss: 34.613280 	 CLS loss: 8.629971
[2023/03/20 10:38:56] 	 epoch : 013/300 	 Epoch loss:24.751567 	 Average loss:0.000413 	 Accuracy: 0.9087 	 KD loss: 32.970925 	 CLS loss: 8.281686
[2023/03/20 10:39:14] 	 epoch : 014/300 	 Epoch loss:23.750702 	 Average loss:0.000396 	 Accuracy: 0.9117 	 KD loss: 31.597479 	 CLS loss: 7.987024
[2023/03/20 10:39:31] 	 epoch : 015/300 	 Epoch loss:23.081943 	 Average loss:0.000385 	 Accuracy: 0.9126 	 KD loss: 30.726556 	 CLS loss: 7.743347
[2023/03/20 10:39:48] 	 epoch : 016/300 	 Epoch loss:21.955979 	 Average loss:0.000366 	 Accuracy: 0.9160 	 KD loss: 29.123654 	 CLS loss: 7.469642
[2023/03/20 10:40:05] 	 epoch : 017/300 	 Epoch loss:21.490265 	 Average loss:0.000358 	 Accuracy: 0.9185 	 KD loss: 28.552616 	 CLS loss: 7.264491
[2023/03/20 10:40:22] 	 epoch : 018/300 	 Epoch loss:21.068119 	 Average loss:0.000351 	 Accuracy: 0.9188 	 KD loss: 27.923353 	 CLS loss: 7.190178
[2023/03/20 10:40:39] 	 epoch : 019/300 	 Epoch loss:20.364860 	 Average loss:0.000339 	 Accuracy: 0.9202 	 KD loss: 26.984497 	 CLS loss: 6.956935
[2023/03/20 10:40:53] 	 epoch : 020/300 	 Epoch loss:19.699673 	 Average loss:0.000328 	 Accuracy: 0.9220 	 KD loss: 26.069446 	 CLS loss: 6.763341
[2023/03/20 10:40:56] 	 ### Accuracy on 10000 test images: 0.8859 Best accuracy so far: 0.8827  =>  saving model... ###
[2023/03/20 10:41:13] 	 epoch : 021/300 	 Epoch loss:19.400591 	 Average loss:0.000323 	 Accuracy: 0.9252 	 KD loss: 25.748768 	 CLS loss: 6.585549
[2023/03/20 10:41:30] 	 epoch : 022/300 	 Epoch loss:18.924229 	 Average loss:0.000315 	 Accuracy: 0.9251 	 KD loss: 25.045882 	 CLS loss: 6.494498
[2023/03/20 10:41:47] 	 epoch : 023/300 	 Epoch loss:18.340995 	 Average loss:0.000306 	 Accuracy: 0.9273 	 KD loss: 24.262164 	 CLS loss: 6.306160
[2023/03/20 10:42:05] 	 epoch : 024/300 	 Epoch loss:17.867441 	 Average loss:0.000298 	 Accuracy: 0.9278 	 KD loss: 23.649984 	 CLS loss: 6.129083
[2023/03/20 10:42:23] 	 epoch : 025/300 	 Epoch loss:17.959568 	 Average loss:0.000299 	 Accuracy: 0.9281 	 KD loss: 23.770881 	 CLS loss: 6.161731
[2023/03/20 10:42:41] 	 epoch : 026/300 	 Epoch loss:17.317852 	 Average loss:0.000289 	 Accuracy: 0.9307 	 KD loss: 22.906583 	 CLS loss: 5.956502
[2023/03/20 10:42:58] 	 epoch : 027/300 	 Epoch loss:16.642128 	 Average loss:0.000277 	 Accuracy: 0.9317 	 KD loss: 22.037403 	 CLS loss: 5.699477
[2023/03/20 10:43:16] 	 epoch : 028/300 	 Epoch loss:16.432368 	 Average loss:0.000274 	 Accuracy: 0.9340 	 KD loss: 21.813698 	 CLS loss: 5.573580
[2023/03/20 10:43:34] 	 epoch : 029/300 	 Epoch loss:16.014996 	 Average loss:0.000267 	 Accuracy: 0.9354 	 KD loss: 21.175347 	 CLS loss: 5.516311
[2023/03/20 10:43:49] 	 epoch : 030/300 	 Epoch loss:16.252694 	 Average loss:0.000271 	 Accuracy: 0.9342 	 KD loss: 21.508125 	 CLS loss: 5.579697
[2023/03/20 10:43:52] 	 ### Accuracy on 10000 test images: 0.9120 Best accuracy so far: 0.8859  =>  saving model... ###
[2023/03/20 10:44:09] 	 epoch : 031/300 	 Epoch loss:15.913328 	 Average loss:0.000265 	 Accuracy: 0.9356 	 KD loss: 21.106447 	 CLS loss: 5.415766
[2023/03/20 10:44:27] 	 epoch : 032/300 	 Epoch loss:15.424098 	 Average loss:0.000257 	 Accuracy: 0.9371 	 KD loss: 20.460418 	 CLS loss: 5.246412
[2023/03/20 10:44:45] 	 epoch : 033/300 	 Epoch loss:15.337809 	 Average loss:0.000256 	 Accuracy: 0.9379 	 KD loss: 20.378806 	 CLS loss: 5.184209
[2023/03/20 10:45:03] 	 epoch : 034/300 	 Epoch loss:14.800891 	 Average loss:0.000247 	 Accuracy: 0.9390 	 KD loss: 19.632841 	 CLS loss: 5.035309
[2023/03/20 10:45:21] 	 epoch : 035/300 	 Epoch loss:14.644341 	 Average loss:0.000244 	 Accuracy: 0.9388 	 KD loss: 19.418510 	 CLS loss: 4.988724
[2023/03/20 10:45:39] 	 epoch : 036/300 	 Epoch loss:14.732260 	 Average loss:0.000246 	 Accuracy: 0.9393 	 KD loss: 19.576039 	 CLS loss: 4.977726
[2023/03/20 10:45:57] 	 epoch : 037/300 	 Epoch loss:14.784553 	 Average loss:0.000246 	 Accuracy: 0.9381 	 KD loss: 19.652190 	 CLS loss: 4.988731
[2023/03/20 10:46:16] 	 epoch : 038/300 	 Epoch loss:14.500541 	 Average loss:0.000242 	 Accuracy: 0.9401 	 KD loss: 19.245760 	 CLS loss: 4.921807
[2023/03/20 10:46:35] 	 epoch : 039/300 	 Epoch loss:14.194633 	 Average loss:0.000237 	 Accuracy: 0.9405 	 KD loss: 18.822660 	 CLS loss: 4.835061
[2023/03/20 10:46:50] 	 epoch : 040/300 	 Epoch loss:13.930207 	 Average loss:0.000232 	 Accuracy: 0.9418 	 KD loss: 18.490803 	 CLS loss: 4.726208
[2023/03/20 10:46:52] 	 ### Accuracy on 10000 test images: 0.9068 Best accuracy so far: 0.912 ###
