
=========================== Training ===========================
[2023/03/20 13:22:07] 	 epoch : 001/300 	 Epoch loss:310.732853 	 Average loss:0.005179 	 Accuracy: 0.4583 	 KD loss: 473.330499 	 CLS loss: 44.557565
[2023/03/20 13:22:11] 	 ### Accuracy on 10000 test images: 0.6067 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 13:22:29] 	 epoch : 002/300 	 Epoch loss:167.805043 	 Average loss:0.002797 	 Accuracy: 0.7339 	 KD loss: 257.854803 	 CLS loss: 21.820254
[2023/03/20 13:22:47] 	 epoch : 003/300 	 Epoch loss:90.967080 	 Average loss:0.001516 	 Accuracy: 0.7890 	 KD loss: 134.640605 	 CLS loss: 16.971187
[2023/03/20 13:23:03] 	 epoch : 004/300 	 Epoch loss:62.591127 	 Average loss:0.001043 	 Accuracy: 0.8284 	 KD loss: 89.458412 	 CLS loss: 14.860127
[2023/03/20 13:23:17] 	 epoch : 005/300 	 Epoch loss:48.499090 	 Average loss:0.000808 	 Accuracy: 0.8589 	 KD loss: 67.808760 	 CLS loss: 13.023054
[2023/03/20 13:23:31] 	 epoch : 006/300 	 Epoch loss:39.954874 	 Average loss:0.000666 	 Accuracy: 0.8754 	 KD loss: 54.831545 	 CLS loss: 11.759908
[2023/03/20 13:23:48] 	 epoch : 007/300 	 Epoch loss:35.317413 	 Average loss:0.000589 	 Accuracy: 0.8833 	 KD loss: 47.930907 	 CLS loss: 10.931445
[2023/03/20 13:24:06] 	 epoch : 008/300 	 Epoch loss:31.961693 	 Average loss:0.000533 	 Accuracy: 0.8924 	 KD loss: 43.208380 	 CLS loss: 10.061105
[2023/03/20 13:24:24] 	 epoch : 009/300 	 Epoch loss:29.761194 	 Average loss:0.000496 	 Accuracy: 0.8967 	 KD loss: 40.059117 	 CLS loss: 9.542871
[2023/03/20 13:24:42] 	 epoch : 010/300 	 Epoch loss:27.666458 	 Average loss:0.000461 	 Accuracy: 0.9012 	 KD loss: 37.012068 	 CLS loss: 9.098692
[2023/03/20 13:24:45] 	 ### Accuracy on 10000 test images: 0.8794 Best accuracy so far: 0.6067  =>  saving model... ###
[2023/03/20 13:25:02] 	 epoch : 011/300 	 Epoch loss:26.369606 	 Average loss:0.000439 	 Accuracy: 0.9068 	 KD loss: 35.302082 	 CLS loss: 8.647259
[2023/03/20 13:25:21] 	 epoch : 012/300 	 Epoch loss:24.998289 	 Average loss:0.000417 	 Accuracy: 0.9081 	 KD loss: 33.369549 	 CLS loss: 8.294265
[2023/03/20 13:25:39] 	 epoch : 013/300 	 Epoch loss:23.865405 	 Average loss:0.000398 	 Accuracy: 0.9119 	 KD loss: 31.803380 	 CLS loss: 7.972292
[2023/03/20 13:25:57] 	 epoch : 014/300 	 Epoch loss:22.934976 	 Average loss:0.000382 	 Accuracy: 0.9135 	 KD loss: 30.555226 	 CLS loss: 7.669732
[2023/03/20 13:26:15] 	 epoch : 015/300 	 Epoch loss:21.528667 	 Average loss:0.000359 	 Accuracy: 0.9171 	 KD loss: 28.587498 	 CLS loss: 7.293612
[2023/03/20 13:26:33] 	 epoch : 016/300 	 Epoch loss:21.326459 	 Average loss:0.000355 	 Accuracy: 0.9183 	 KD loss: 28.336692 	 CLS loss: 7.207405
[2023/03/20 13:26:52] 	 epoch : 017/300 	 Epoch loss:20.382814 	 Average loss:0.000340 	 Accuracy: 0.9206 	 KD loss: 27.068971 	 CLS loss: 6.902384
[2023/03/20 13:27:09] 	 epoch : 018/300 	 Epoch loss:20.156773 	 Average loss:0.000336 	 Accuracy: 0.9217 	 KD loss: 26.770674 	 CLS loss: 6.823946
[2023/03/20 13:27:27] 	 epoch : 019/300 	 Epoch loss:19.618818 	 Average loss:0.000327 	 Accuracy: 0.9243 	 KD loss: 26.091232 	 CLS loss: 6.606797
[2023/03/20 13:27:44] 	 epoch : 020/300 	 Epoch loss:18.818462 	 Average loss:0.000314 	 Accuracy: 0.9258 	 KD loss: 24.952430 	 CLS loss: 6.411672
[2023/03/20 13:27:47] 	 ### Accuracy on 10000 test images: 0.9088 Best accuracy so far: 0.8794  =>  saving model... ###
