
=========================== Training ===========================
[2023/03/20 18:57:42] 	 epoch : 001/300 	 Epoch loss:148.051434 	 Average loss:0.002468 	 Accuracy: 0.3926 	 KD loss: 693.515171 	 CLS loss: 46.741980
[2023/03/20 18:57:46] 	 ### Accuracy on 10000 test images: 0.3930 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 18:58:04] 	 epoch : 002/300 	 Epoch loss:81.505751 	 Average loss:0.001358 	 Accuracy: 0.6276 	 KD loss: 381.379660 	 CLS loss: 26.149090
[2023/03/20 18:58:23] 	 epoch : 003/300 	 Epoch loss:46.339894 	 Average loss:0.000772 	 Accuracy: 0.7483 	 KD loss: 212.401201 	 CLS loss: 19.298263
[2023/03/20 18:58:41] 	 epoch : 004/300 	 Epoch loss:31.797121 	 Average loss:0.000530 	 Accuracy: 0.8000 	 KD loss: 142.504929 	 CLS loss: 16.480671
[2023/03/20 18:58:59] 	 epoch : 005/300 	 Epoch loss:24.530013 	 Average loss:0.000409 	 Accuracy: 0.8427 	 KD loss: 108.716261 	 CLS loss: 13.933802
[2023/03/20 18:59:17] 	 epoch : 006/300 	 Epoch loss:20.118755 	 Average loss:0.000335 	 Accuracy: 0.8609 	 KD loss: 87.717698 	 CLS loss: 12.876073
[2023/03/20 18:59:35] 	 epoch : 007/300 	 Epoch loss:17.173409 	 Average loss:0.000286 	 Accuracy: 0.8745 	 KD loss: 73.942199 	 CLS loss: 11.924846
[2023/03/20 18:59:53] 	 epoch : 008/300 	 Epoch loss:15.847357 	 Average loss:0.000264 	 Accuracy: 0.8819 	 KD loss: 67.876836 	 CLS loss: 11.359949
[2023/03/20 19:00:11] 	 epoch : 009/300 	 Epoch loss:14.607860 	 Average loss:0.000243 	 Accuracy: 0.8875 	 KD loss: 62.325870 	 CLS loss: 10.713426
[2023/03/20 19:00:28] 	 epoch : 010/300 	 Epoch loss:13.562914 	 Average loss:0.000226 	 Accuracy: 0.8933 	 KD loss: 57.561053 	 CLS loss: 10.253514
[2023/03/20 19:00:30] 	 ### Accuracy on 10000 test images: 0.8728 Best accuracy so far: 0.393  =>  saving model... ###
[2023/03/20 19:00:48] 	 epoch : 011/300 	 Epoch loss:12.797074 	 Average loss:0.000213 	 Accuracy: 0.8973 	 KD loss: 54.265262 	 CLS loss: 9.720105
[2023/03/20 19:01:06] 	 epoch : 012/300 	 Epoch loss:12.361710 	 Average loss:0.000206 	 Accuracy: 0.8999 	 KD loss: 52.305730 	 CLS loss: 9.502820
[2023/03/20 19:01:23] 	 epoch : 013/300 	 Epoch loss:11.797767 	 Average loss:0.000197 	 Accuracy: 0.9042 	 KD loss: 50.023734 	 CLS loss: 8.965100
[2023/03/20 19:01:39] 	 epoch : 014/300 	 Epoch loss:11.388025 	 Average loss:0.000190 	 Accuracy: 0.9067 	 KD loss: 48.318965 	 CLS loss: 8.621161
[2023/03/20 19:01:56] 	 epoch : 015/300 	 Epoch loss:11.083613 	 Average loss:0.000185 	 Accuracy: 0.9103 	 KD loss: 46.983504 	 CLS loss: 8.434558
[2023/03/20 19:02:12] 	 epoch : 016/300 	 Epoch loss:10.641088 	 Average loss:0.000177 	 Accuracy: 0.9119 	 KD loss: 45.126527 	 CLS loss: 8.078912
[2023/03/20 19:02:28] 	 epoch : 017/300 	 Epoch loss:10.691076 	 Average loss:0.000178 	 Accuracy: 0.9114 	 KD loss: 45.379807 	 CLS loss: 8.075570
[2023/03/20 19:02:46] 	 epoch : 018/300 	 Epoch loss:10.098948 	 Average loss:0.000168 	 Accuracy: 0.9154 	 KD loss: 42.831136 	 CLS loss: 7.663605
[2023/03/20 19:03:03] 	 epoch : 019/300 	 Epoch loss:10.295386 	 Average loss:0.000172 	 Accuracy: 0.9149 	 KD loss: 43.809660 	 CLS loss: 7.667270
[2023/03/20 19:03:18] 	 epoch : 020/300 	 Epoch loss:9.409847 	 Average loss:0.000157 	 Accuracy: 0.9198 	 KD loss: 39.870840 	 CLS loss: 7.178396
[2023/03/20 19:03:21] 	 ### Accuracy on 10000 test images: 0.9052 Best accuracy so far: 0.8728  =>  saving model... ###
[2023/03/20 19:03:39] 	 epoch : 021/300 	 Epoch loss:9.294339 	 Average loss:0.000155 	 Accuracy: 0.9196 	 KD loss: 39.336967 	 CLS loss: 7.134728
[2023/03/20 19:03:57] 	 epoch : 022/300 	 Epoch loss:9.469853 	 Average loss:0.000158 	 Accuracy: 0.9200 	 KD loss: 40.212756 	 CLS loss: 7.136510
[2023/03/20 19:04:15] 	 epoch : 023/300 	 Epoch loss:8.980502 	 Average loss:0.000150 	 Accuracy: 0.9214 	 KD loss: 38.008828 	 CLS loss: 6.893680
[2023/03/20 19:04:34] 	 epoch : 024/300 	 Epoch loss:8.971721 	 Average loss:0.000150 	 Accuracy: 0.9224 	 KD loss: 38.034673 	 CLS loss: 6.823933
[2023/03/20 19:04:52] 	 epoch : 025/300 	 Epoch loss:8.931044 	 Average loss:0.000149 	 Accuracy: 0.9226 	 KD loss: 37.848578 	 CLS loss: 6.806639
[2023/03/20 19:05:11] 	 epoch : 026/300 	 Epoch loss:8.772170 	 Average loss:0.000146 	 Accuracy: 0.9239 	 KD loss: 37.209395 	 CLS loss: 6.651454
[2023/03/20 19:05:29] 	 epoch : 027/300 	 Epoch loss:8.569726 	 Average loss:0.000143 	 Accuracy: 0.9257 	 KD loss: 36.295346 	 CLS loss: 6.553281
[2023/03/20 19:05:46] 	 epoch : 028/300 	 Epoch loss:8.573079 	 Average loss:0.000143 	 Accuracy: 0.9278 	 KD loss: 36.484833 	 CLS loss: 6.380560
[2023/03/20 19:06:04] 	 epoch : 029/300 	 Epoch loss:7.999416 	 Average loss:0.000133 	 Accuracy: 0.9285 	 KD loss: 33.855583 	 CLS loss: 6.141495
[2023/03/20 19:06:20] 	 epoch : 030/300 	 Epoch loss:7.893123 	 Average loss:0.000132 	 Accuracy: 0.9305 	 KD loss: 33.424414 	 CLS loss: 6.041200
[2023/03/20 19:06:22] 	 ### Accuracy on 10000 test images: 0.9038 Best accuracy so far: 0.9052 ###
[2023/03/20 19:06:39] 	 epoch : 031/300 	 Epoch loss:7.976043 	 Average loss:0.000133 	 Accuracy: 0.9306 	 KD loss: 33.865553 	 CLS loss: 6.014659
[2023/03/20 19:06:56] 	 epoch : 032/300 	 Epoch loss:7.864327 	 Average loss:0.000131 	 Accuracy: 0.9297 	 KD loss: 33.315773 	 CLS loss: 6.005860
[2023/03/20 19:07:13] 	 epoch : 033/300 	 Epoch loss:7.722324 	 Average loss:0.000129 	 Accuracy: 0.9318 	 KD loss: 32.814781 	 CLS loss: 5.796839
[2023/03/20 19:07:30] 	 epoch : 034/300 	 Epoch loss:7.758859 	 Average loss:0.000129 	 Accuracy: 0.9334 	 KD loss: 33.029560 	 CLS loss: 5.764733
[2023/03/20 19:07:47] 	 epoch : 035/300 	 Epoch loss:7.564203 	 Average loss:0.000126 	 Accuracy: 0.9325 	 KD loss: 32.066783 	 CLS loss: 5.754230
[2023/03/20 19:08:04] 	 epoch : 036/300 	 Epoch loss:7.619986 	 Average loss:0.000127 	 Accuracy: 0.9331 	 KD loss: 32.396101 	 CLS loss: 5.703828
[2023/03/20 19:08:21] 	 epoch : 037/300 	 Epoch loss:7.375844 	 Average loss:0.000123 	 Accuracy: 0.9336 	 KD loss: 31.302859 	 CLS loss: 5.576362
[2023/03/20 19:08:39] 	 epoch : 038/300 	 Epoch loss:7.451095 	 Average loss:0.000124 	 Accuracy: 0.9346 	 KD loss: 31.674475 	 CLS loss: 5.581001
[2023/03/20 19:08:56] 	 epoch : 039/300 	 Epoch loss:7.247100 	 Average loss:0.000121 	 Accuracy: 0.9354 	 KD loss: 30.734270 	 CLS loss: 5.501228
[2023/03/20 19:09:11] 	 epoch : 040/300 	 Epoch loss:7.231121 	 Average loss:0.000121 	 Accuracy: 0.9342 	 KD loss: 30.679121 	 CLS loss: 5.476485
[2023/03/20 19:09:14] 	 ### Accuracy on 10000 test images: 0.9121 Best accuracy so far: 0.9052  =>  saving model... ###
[2023/03/20 19:09:31] 	 epoch : 041/300 	 Epoch loss:7.081827 	 Average loss:0.000118 	 Accuracy: 0.9368 	 KD loss: 30.132160 	 CLS loss: 5.276971
[2023/03/20 19:09:49] 	 epoch : 042/300 	 Epoch loss:7.158400 	 Average loss:0.000119 	 Accuracy: 0.9361 	 KD loss: 30.453644 	 CLS loss: 5.338356
[2023/03/20 19:10:07] 	 epoch : 043/300 	 Epoch loss:6.824043 	 Average loss:0.000114 	 Accuracy: 0.9398 	 KD loss: 29.037444 	 CLS loss: 5.082769
[2023/03/20 19:10:25] 	 epoch : 044/300 	 Epoch loss:6.976965 	 Average loss:0.000116 	 Accuracy: 0.9378 	 KD loss: 29.686792 	 CLS loss: 5.198033
[2023/03/20 19:10:43] 	 epoch : 045/300 	 Epoch loss:6.861698 	 Average loss:0.000114 	 Accuracy: 0.9374 	 KD loss: 29.137219 	 CLS loss: 5.171272
[2023/03/20 19:11:01] 	 epoch : 046/300 	 Epoch loss:6.838519 	 Average loss:0.000114 	 Accuracy: 0.9395 	 KD loss: 29.103433 	 CLS loss: 5.089161
[2023/03/20 19:11:18] 	 epoch : 047/300 	 Epoch loss:6.705090 	 Average loss:0.000112 	 Accuracy: 0.9389 	 KD loss: 28.467025 	 CLS loss: 5.058425
[2023/03/20 19:11:35] 	 epoch : 048/300 	 Epoch loss:6.739843 	 Average loss:0.000112 	 Accuracy: 0.9384 	 KD loss: 28.696860 	 CLS loss: 5.002355
[2023/03/20 19:11:53] 	 epoch : 049/300 	 Epoch loss:6.844664 	 Average loss:0.000114 	 Accuracy: 0.9377 	 KD loss: 29.145340 	 CLS loss: 5.077978
[2023/03/20 19:12:08] 	 epoch : 050/300 	 Epoch loss:6.760432 	 Average loss:0.000113 	 Accuracy: 0.9401 	 KD loss: 28.858136 	 CLS loss: 4.944024
[2023/03/20 19:12:10] 	 ### Accuracy on 10000 test images: 0.9060 Best accuracy so far: 0.9121 ###
[2023/03/20 19:12:29] 	 epoch : 051/300 	 Epoch loss:6.524895 	 Average loss:0.000109 	 Accuracy: 0.9428 	 KD loss: 27.824886 	 CLS loss: 4.799590
