
=========================== Training ===========================
[2023/03/19 02:06:02] 	 epoch : 001/300 	 Epoch loss:118.722244 	 Average loss:0.001979 	 Accuracy: 0.4830 	 KD loss: 466.391728 	 CLS loss: 42.406492
[2023/03/19 02:06:04] 	 ### Accuracy on 10000 test images: 0.6227 Best accuracy so far: 0  =>  saving model... ###
[2023/03/19 02:06:17] 	 epoch : 002/300 	 Epoch loss:65.324801 	 Average loss:0.001089 	 Accuracy: 0.7280 	 KD loss: 261.545626 	 CLS loss: 21.692789
[2023/03/19 02:06:30] 	 epoch : 003/300 	 Epoch loss:38.776174 	 Average loss:0.000646 	 Accuracy: 0.7950 	 KD loss: 145.842703 	 CLS loss: 16.012721
[2023/03/19 02:06:47] 	 epoch : 004/300 	 Epoch loss:27.033342 	 Average loss:0.000451 	 Accuracy: 0.8421 	 KD loss: 95.043365 	 CLS loss: 13.374447
[2023/03/19 02:07:06] 	 epoch : 005/300 	 Epoch loss:21.578614 	 Average loss:0.000360 	 Accuracy: 0.8627 	 KD loss: 71.942344 	 CLS loss: 11.983575
[2023/03/19 02:07:26] 	 epoch : 006/300 	 Epoch loss:18.366575 	 Average loss:0.000306 	 Accuracy: 0.8763 	 KD loss: 59.163217 	 CLS loss: 10.889886
[2023/03/19 02:07:44] 	 epoch : 007/300 	 Epoch loss:16.168004 	 Average loss:0.000269 	 Accuracy: 0.8882 	 KD loss: 50.910555 	 CLS loss: 9.976487
[2023/03/19 02:08:03] 	 epoch : 008/300 	 Epoch loss:14.849355 	 Average loss:0.000247 	 Accuracy: 0.8940 	 KD loss: 46.188583 	 CLS loss: 9.352730
[2023/03/19 02:08:22] 	 epoch : 009/300 	 Epoch loss:14.151003 	 Average loss:0.000236 	 Accuracy: 0.8980 	 KD loss: 43.512782 	 CLS loss: 9.080744
[2023/03/19 02:08:39] 	 epoch : 010/300 	 Epoch loss:13.252567 	 Average loss:0.000221 	 Accuracy: 0.9030 	 KD loss: 40.520556 	 CLS loss: 8.580758
[2023/03/19 02:08:41] 	 ### Accuracy on 10000 test images: 0.8334 Best accuracy so far: 0.6227  =>  saving model... ###
[2023/03/19 02:08:59] 	 epoch : 011/300 	 Epoch loss:12.726223 	 Average loss:0.000212 	 Accuracy: 0.9069 	 KD loss: 38.761106 	 CLS loss: 8.290002
[2023/03/19 02:09:17] 	 epoch : 012/300 	 Epoch loss:12.028382 	 Average loss:0.000200 	 Accuracy: 0.9096 	 KD loss: 36.381908 	 CLS loss: 7.920000
[2023/03/19 02:09:36] 	 epoch : 013/300 	 Epoch loss:11.489852 	 Average loss:0.000191 	 Accuracy: 0.9127 	 KD loss: 34.653580 	 CLS loss: 7.598560
[2023/03/19 02:09:54] 	 epoch : 014/300 	 Epoch loss:11.033101 	 Average loss:0.000184 	 Accuracy: 0.9161 	 KD loss: 33.298428 	 CLS loss: 7.289025
[2023/03/19 02:10:13] 	 epoch : 015/300 	 Epoch loss:10.867721 	 Average loss:0.000181 	 Accuracy: 0.9179 	 KD loss: 32.917299 	 CLS loss: 7.140434
[2023/03/19 02:10:30] 	 epoch : 016/300 	 Epoch loss:10.508931 	 Average loss:0.000175 	 Accuracy: 0.9193 	 KD loss: 31.656523 	 CLS loss: 6.962711
[2023/03/19 02:10:47] 	 epoch : 017/300 	 Epoch loss:9.963378 	 Average loss:0.000166 	 Accuracy: 0.9235 	 KD loss: 30.165539 	 CLS loss: 6.550449
[2023/03/19 02:11:04] 	 epoch : 018/300 	 Epoch loss:9.736769 	 Average loss:0.000162 	 Accuracy: 0.9236 	 KD loss: 29.306342 	 CLS loss: 6.459168
[2023/03/19 02:11:21] 	 epoch : 019/300 	 Epoch loss:9.335138 	 Average loss:0.000156 	 Accuracy: 0.9279 	 KD loss: 28.322391 	 CLS loss: 6.117765
[2023/03/19 02:11:37] 	 epoch : 020/300 	 Epoch loss:9.108395 	 Average loss:0.000152 	 Accuracy: 0.9281 	 KD loss: 27.650274 	 CLS loss: 5.963900
[2023/03/19 02:11:40] 	 ### Accuracy on 10000 test images: 0.8979 Best accuracy so far: 0.8334  =>  saving model... ###
[2023/03/19 02:11:55] 	 epoch : 021/300 	 Epoch loss:8.971916 	 Average loss:0.000150 	 Accuracy: 0.9303 	 KD loss: 27.215447 	 CLS loss: 5.881377
[2023/03/19 02:12:13] 	 epoch : 022/300 	 Epoch loss:8.743868 	 Average loss:0.000146 	 Accuracy: 0.9312 	 KD loss: 26.581440 	 CLS loss: 5.712633
[2023/03/19 02:12:30] 	 epoch : 023/300 	 Epoch loss:8.481003 	 Average loss:0.000141 	 Accuracy: 0.9329 	 KD loss: 25.780372 	 CLS loss: 5.541547
[2023/03/19 02:12:47] 	 epoch : 024/300 	 Epoch loss:8.224654 	 Average loss:0.000137 	 Accuracy: 0.9362 	 KD loss: 25.142771 	 CLS loss: 5.326833
[2023/03/19 02:13:05] 	 epoch : 025/300 	 Epoch loss:8.151178 	 Average loss:0.000136 	 Accuracy: 0.9366 	 KD loss: 24.982184 	 CLS loss: 5.257901
[2023/03/19 02:13:23] 	 epoch : 026/300 	 Epoch loss:7.993649 	 Average loss:0.000133 	 Accuracy: 0.9378 	 KD loss: 24.555656 	 CLS loss: 5.137529
[2023/03/19 02:13:41] 	 epoch : 027/300 	 Epoch loss:7.741008 	 Average loss:0.000129 	 Accuracy: 0.9393 	 KD loss: 23.745414 	 CLS loss: 4.986541
[2023/03/19 02:13:58] 	 epoch : 028/300 	 Epoch loss:7.868678 	 Average loss:0.000131 	 Accuracy: 0.9378 	 KD loss: 24.170171 	 CLS loss: 5.057740
[2023/03/19 02:14:16] 	 epoch : 029/300 	 Epoch loss:7.572347 	 Average loss:0.000126 	 Accuracy: 0.9413 	 KD loss: 23.411298 	 CLS loss: 4.816813
[2023/03/19 02:14:33] 	 epoch : 030/300 	 Epoch loss:7.352323 	 Average loss:0.000123 	 Accuracy: 0.9428 	 KD loss: 22.919665 	 CLS loss: 4.613983
[2023/03/19 02:14:35] 	 ### Accuracy on 10000 test images: 0.9056 Best accuracy so far: 0.8979  =>  saving model... ###
[2023/03/19 02:14:51] 	 epoch : 031/300 	 Epoch loss:7.177791 	 Average loss:0.000120 	 Accuracy: 0.9446 	 KD loss: 22.281439 	 CLS loss: 4.535839
[2023/03/19 02:15:07] 	 epoch : 032/300 	 Epoch loss:7.155682 	 Average loss:0.000119 	 Accuracy: 0.9449 	 KD loss: 22.298660 	 CLS loss: 4.493249
[2023/03/19 02:15:25] 	 epoch : 033/300 	 Epoch loss:7.014376 	 Average loss:0.000117 	 Accuracy: 0.9463 	 KD loss: 21.882676 	 CLS loss: 4.396400
[2023/03/19 02:15:42] 	 epoch : 034/300 	 Epoch loss:6.829816 	 Average loss:0.000114 	 Accuracy: 0.9470 	 KD loss: 21.493736 	 CLS loss: 4.218448
[2023/03/19 02:15:59] 	 epoch : 035/300 	 Epoch loss:6.968150 	 Average loss:0.000116 	 Accuracy: 0.9465 	 KD loss: 21.855744 	 CLS loss: 4.328335
[2023/03/19 02:16:17] 	 epoch : 036/300 	 Epoch loss:6.544310 	 Average loss:0.000109 	 Accuracy: 0.9502 	 KD loss: 20.675853 	 CLS loss: 4.015232
[2023/03/19 02:16:34] 	 epoch : 037/300 	 Epoch loss:6.510741 	 Average loss:0.000109 	 Accuracy: 0.9504 	 KD loss: 20.705632 	 CLS loss: 3.949358
[2023/03/19 02:16:52] 	 epoch : 038/300 	 Epoch loss:6.268347 	 Average loss:0.000104 	 Accuracy: 0.9534 	 KD loss: 20.059121 	 CLS loss: 3.760870
[2023/03/19 02:17:09] 	 epoch : 039/300 	 Epoch loss:6.330131 	 Average loss:0.000106 	 Accuracy: 0.9526 	 KD loss: 20.233086 	 CLS loss: 3.805857
[2023/03/19 02:17:26] 	 epoch : 040/300 	 Epoch loss:6.189617 	 Average loss:0.000103 	 Accuracy: 0.9553 	 KD loss: 19.862837 	 CLS loss: 3.695083
[2023/03/19 02:17:29] 	 ### Accuracy on 10000 test images: 0.9084 Best accuracy so far: 0.9056  =>  saving model... ###
[2023/03/19 02:17:45] 	 epoch : 041/300 	 Epoch loss:6.291869 	 Average loss:0.000105 	 Accuracy: 0.9539 	 KD loss: 20.352452 	 CLS loss: 3.702297
[2023/03/19 02:18:02] 	 epoch : 042/300 	 Epoch loss:6.252932 	 Average loss:0.000104 	 Accuracy: 0.9541 	 KD loss: 20.141805 	 CLS loss: 3.707618
[2023/03/19 02:18:20] 	 epoch : 043/300 	 Epoch loss:6.137987 	 Average loss:0.000102 	 Accuracy: 0.9553 	 KD loss: 19.895513 	 CLS loss: 3.598140
[2023/03/19 02:18:38] 	 epoch : 044/300 	 Epoch loss:5.825594 	 Average loss:0.000097 	 Accuracy: 0.9584 	 KD loss: 18.910406 	 CLS loss: 3.405854
