
=========================== Training ===========================
[2023/03/18 23:17:32] 	 epoch : 001/300 	 Epoch loss:95.771208 	 Average loss:0.001596 	 Accuracy: 0.5378 	 KD loss: 159.156979 	 CLS loss: 40.135520
[2023/03/18 23:17:35] 	 ### Accuracy on 10000 test images: 0.6833 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 23:17:54] 	 epoch : 002/300 	 Epoch loss:44.132359 	 Average loss:0.000736 	 Accuracy: 0.7764 	 KD loss: 73.599678 	 CLS loss: 18.365609
[2023/03/18 23:18:13] 	 epoch : 003/300 	 Epoch loss:28.301445 	 Average loss:0.000472 	 Accuracy: 0.8370 	 KD loss: 44.158999 	 CLS loss: 13.297306
[2023/03/18 23:18:32] 	 epoch : 004/300 	 Epoch loss:22.406394 	 Average loss:0.000373 	 Accuracy: 0.8612 	 KD loss: 33.010728 	 CLS loss: 11.502628
[2023/03/18 23:18:50] 	 epoch : 005/300 	 Epoch loss:19.110058 	 Average loss:0.000319 	 Accuracy: 0.8769 	 KD loss: 27.260303 	 CLS loss: 10.257421
[2023/03/18 23:19:08] 	 epoch : 006/300 	 Epoch loss:16.817172 	 Average loss:0.000280 	 Accuracy: 0.8878 	 KD loss: 23.329057 	 CLS loss: 9.356936
[2023/03/18 23:19:24] 	 epoch : 007/300 	 Epoch loss:15.436696 	 Average loss:0.000257 	 Accuracy: 0.8953 	 KD loss: 21.062287 	 CLS loss: 8.764726
[2023/03/18 23:19:41] 	 epoch : 008/300 	 Epoch loss:14.642162 	 Average loss:0.000244 	 Accuracy: 0.8984 	 KD loss: 19.684535 	 CLS loss: 8.460434
[2023/03/18 23:19:58] 	 epoch : 009/300 	 Epoch loss:13.364986 	 Average loss:0.000223 	 Accuracy: 0.9055 	 KD loss: 17.720278 	 CLS loss: 7.846093
[2023/03/18 23:20:10] 	 epoch : 010/300 	 Epoch loss:12.630579 	 Average loss:0.000211 	 Accuracy: 0.9091 	 KD loss: 16.539473 	 CLS loss: 7.518487
[2023/03/18 23:20:13] 	 ### Accuracy on 10000 test images: 0.8954 Best accuracy so far: 0.6833  =>  saving model... ###
[2023/03/18 23:20:30] 	 epoch : 011/300 	 Epoch loss:12.097465 	 Average loss:0.000202 	 Accuracy: 0.9128 	 KD loss: 15.775183 	 CLS loss: 7.234240
[2023/03/18 23:20:48] 	 epoch : 012/300 	 Epoch loss:11.598456 	 Average loss:0.000193 	 Accuracy: 0.9156 	 KD loss: 15.044905 	 CLS loss: 6.975618
[2023/03/18 23:21:05] 	 epoch : 013/300 	 Epoch loss:11.168444 	 Average loss:0.000186 	 Accuracy: 0.9177 	 KD loss: 14.388492 	 CLS loss: 6.766308
[2023/03/18 23:21:22] 	 epoch : 014/300 	 Epoch loss:10.333918 	 Average loss:0.000172 	 Accuracy: 0.9241 	 KD loss: 13.261546 	 CLS loss: 6.286625
[2023/03/18 23:21:40] 	 epoch : 015/300 	 Epoch loss:10.187516 	 Average loss:0.000170 	 Accuracy: 0.9249 	 KD loss: 13.012268 	 CLS loss: 6.228261
[2023/03/18 23:21:57] 	 epoch : 016/300 	 Epoch loss:9.829270 	 Average loss:0.000164 	 Accuracy: 0.9266 	 KD loss: 12.502068 	 CLS loss: 6.035553
[2023/03/18 23:22:15] 	 epoch : 017/300 	 Epoch loss:9.314941 	 Average loss:0.000155 	 Accuracy: 0.9305 	 KD loss: 11.841482 	 CLS loss: 5.722935
[2023/03/18 23:22:33] 	 epoch : 018/300 	 Epoch loss:9.289484 	 Average loss:0.000155 	 Accuracy: 0.9297 	 KD loss: 11.771128 	 CLS loss: 5.726291
[2023/03/18 23:22:51] 	 epoch : 019/300 	 Epoch loss:8.864878 	 Average loss:0.000148 	 Accuracy: 0.9320 	 KD loss: 11.204899 	 CLS loss: 5.478648
[2023/03/18 23:23:07] 	 epoch : 020/300 	 Epoch loss:8.538548 	 Average loss:0.000142 	 Accuracy: 0.9359 	 KD loss: 10.808523 	 CLS loss: 5.268924
[2023/03/18 23:23:09] 	 ### Accuracy on 10000 test images: 0.9094 Best accuracy so far: 0.8954  =>  saving model... ###
[2023/03/18 23:23:27] 	 epoch : 021/300 	 Epoch loss:8.398233 	 Average loss:0.000140 	 Accuracy: 0.9371 	 KD loss: 10.632854 	 CLS loss: 5.181364
[2023/03/18 23:23:45] 	 epoch : 022/300 	 Epoch loss:8.106603 	 Average loss:0.000135 	 Accuracy: 0.9396 	 KD loss: 10.232517 	 CLS loss: 5.016995
[2023/03/18 23:24:02] 	 epoch : 023/300 	 Epoch loss:7.951241 	 Average loss:0.000133 	 Accuracy: 0.9397 	 KD loss: 10.031992 	 CLS loss: 4.923055
[2023/03/18 23:24:19] 	 epoch : 024/300 	 Epoch loss:7.616914 	 Average loss:0.000127 	 Accuracy: 0.9427 	 KD loss: 9.619212 	 CLS loss: 4.711536
[2023/03/18 23:24:36] 	 epoch : 025/300 	 Epoch loss:7.722251 	 Average loss:0.000129 	 Accuracy: 0.9417 	 KD loss: 9.800103 	 CLS loss: 4.752762
[2023/03/18 23:24:54] 	 epoch : 026/300 	 Epoch loss:7.321555 	 Average loss:0.000122 	 Accuracy: 0.9450 	 KD loss: 9.315288 	 CLS loss: 4.494300
[2023/03/18 23:25:11] 	 epoch : 027/300 	 Epoch loss:6.959067 	 Average loss:0.000116 	 Accuracy: 0.9471 	 KD loss: 8.825147 	 CLS loss: 4.286261
[2023/03/18 23:25:28] 	 epoch : 028/300 	 Epoch loss:7.024856 	 Average loss:0.000117 	 Accuracy: 0.9476 	 KD loss: 8.934793 	 CLS loss: 4.313674
[2023/03/18 23:25:45] 	 epoch : 029/300 	 Epoch loss:6.920417 	 Average loss:0.000115 	 Accuracy: 0.9480 	 KD loss: 8.834062 	 CLS loss: 4.233490
[2023/03/18 23:26:00] 	 epoch : 030/300 	 Epoch loss:6.816843 	 Average loss:0.000114 	 Accuracy: 0.9476 	 KD loss: 8.728163 	 CLS loss: 4.156972
[2023/03/18 23:26:03] 	 ### Accuracy on 10000 test images: 0.9020 Best accuracy so far: 0.9094 ###
[2023/03/18 23:26:19] 	 epoch : 031/300 	 Epoch loss:6.749261 	 Average loss:0.000112 	 Accuracy: 0.9499 	 KD loss: 8.630999 	 CLS loss: 4.121077
[2023/03/18 23:26:36] 	 epoch : 032/300 	 Epoch loss:6.545097 	 Average loss:0.000109 	 Accuracy: 0.9509 	 KD loss: 8.387283 	 CLS loss: 3.987730
[2023/03/18 23:26:53] 	 epoch : 033/300 	 Epoch loss:6.318114 	 Average loss:0.000105 	 Accuracy: 0.9525 	 KD loss: 8.172559 	 CLS loss: 3.811363
[2023/03/18 23:27:10] 	 epoch : 034/300 	 Epoch loss:6.242985 	 Average loss:0.000104 	 Accuracy: 0.9542 	 KD loss: 8.084684 	 CLS loss: 3.761390
[2023/03/18 23:27:26] 	 epoch : 035/300 	 Epoch loss:6.064827 	 Average loss:0.000101 	 Accuracy: 0.9559 	 KD loss: 7.858518 	 CLS loss: 3.651775
[2023/03/18 23:27:43] 	 epoch : 036/300 	 Epoch loss:5.854128 	 Average loss:0.000098 	 Accuracy: 0.9576 	 KD loss: 7.646255 	 CLS loss: 3.494532
[2023/03/18 23:28:00] 	 epoch : 037/300 	 Epoch loss:5.826120 	 Average loss:0.000097 	 Accuracy: 0.9571 	 KD loss: 7.584441 	 CLS loss: 3.490429
[2023/03/18 23:28:17] 	 epoch : 038/300 	 Epoch loss:5.728590 	 Average loss:0.000095 	 Accuracy: 0.9595 	 KD loss: 7.564352 	 CLS loss: 3.378561
[2023/03/18 23:28:34] 	 epoch : 039/300 	 Epoch loss:5.438067 	 Average loss:0.000091 	 Accuracy: 0.9614 	 KD loss: 7.141292 	 CLS loss: 3.226938
[2023/03/18 23:28:50] 	 epoch : 040/300 	 Epoch loss:5.399257 	 Average loss:0.000090 	 Accuracy: 0.9610 	 KD loss: 7.170479 	 CLS loss: 3.163832
[2023/03/18 23:28:52] 	 ### Accuracy on 10000 test images: 0.9074 Best accuracy so far: 0.9094 ###
