
=========================== Training ===========================
[2023/03/20 18:57:40] 	 epoch : 001/300 	 Epoch loss:103.536412 	 Average loss:0.001726 	 Accuracy: 0.5153 	 KD loss: 172.109928 	 CLS loss: 43.365548
[2023/03/20 18:57:43] 	 ### Accuracy on 10000 test images: 0.6284 Best accuracy so far: 0  =>  saving model... ###
[2023/03/20 18:57:59] 	 epoch : 002/300 	 Epoch loss:48.180952 	 Average loss:0.000803 	 Accuracy: 0.7625 	 KD loss: 81.330376 	 CLS loss: 19.561001
[2023/03/20 18:58:15] 	 epoch : 003/300 	 Epoch loss:30.457461 	 Average loss:0.000508 	 Accuracy: 0.8292 	 KD loss: 48.528332 	 CLS loss: 13.807660
[2023/03/20 18:58:32] 	 epoch : 004/300 	 Epoch loss:22.579022 	 Average loss:0.000376 	 Accuracy: 0.8633 	 KD loss: 33.950083 	 CLS loss: 11.248735
[2023/03/20 18:58:49] 	 epoch : 005/300 	 Epoch loss:19.136000 	 Average loss:0.000319 	 Accuracy: 0.8782 	 KD loss: 27.480346 	 CLS loss: 10.179826
[2023/03/20 18:59:05] 	 epoch : 006/300 	 Epoch loss:16.871749 	 Average loss:0.000281 	 Accuracy: 0.8893 	 KD loss: 23.582670 	 CLS loss: 9.298351
[2023/03/20 18:59:22] 	 epoch : 007/300 	 Epoch loss:15.107973 	 Average loss:0.000252 	 Accuracy: 0.8989 	 KD loss: 20.696308 	 CLS loss: 8.536812
[2023/03/20 18:59:38] 	 epoch : 008/300 	 Epoch loss:14.067696 	 Average loss:0.000234 	 Accuracy: 0.9021 	 KD loss: 19.012890 	 CLS loss: 8.078175
[2023/03/20 18:59:55] 	 epoch : 009/300 	 Epoch loss:13.178033 	 Average loss:0.000220 	 Accuracy: 0.9081 	 KD loss: 17.606235 	 CLS loss: 7.669424
[2023/03/20 19:00:13] 	 epoch : 010/300 	 Epoch loss:12.408586 	 Average loss:0.000207 	 Accuracy: 0.9119 	 KD loss: 16.374824 	 CLS loss: 7.323320
[2023/03/20 19:00:15] 	 ### Accuracy on 10000 test images: 0.8956 Best accuracy so far: 0.6284  =>  saving model... ###
[2023/03/20 19:00:31] 	 epoch : 011/300 	 Epoch loss:11.961915 	 Average loss:0.000199 	 Accuracy: 0.9139 	 KD loss: 15.615567 	 CLS loss: 7.144609
