
=========================== Training ===========================
[2023/03/18 02:38:43] 	 epoch : 001/300 	 Epoch loss:142.902734 	 Average loss:0.002382 	 Accuracy: 0.3665 	 KD loss: 667.358114 	 CLS loss: 47.155540
[2023/03/18 02:38:46] 	 ### Accuracy on 10000 test images: 0.4485 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 02:39:00] 	 epoch : 002/300 	 Epoch loss:80.676634 	 Average loss:0.001345 	 Accuracy: 0.6367 	 KD loss: 376.824188 	 CLS loss: 26.558973
[2023/03/18 02:39:16] 	 epoch : 003/300 	 Epoch loss:45.176709 	 Average loss:0.000753 	 Accuracy: 0.7547 	 KD loss: 206.429266 	 CLS loss: 19.454275
[2023/03/18 02:39:32] 	 epoch : 004/300 	 Epoch loss:30.960861 	 Average loss:0.000516 	 Accuracy: 0.8038 	 KD loss: 138.159955 	 CLS loss: 16.644347
[2023/03/18 02:39:49] 	 epoch : 005/300 	 Epoch loss:24.471553 	 Average loss:0.000408 	 Accuracy: 0.8361 	 KD loss: 107.481976 	 CLS loss: 14.875784
[2023/03/18 02:40:06] 	 epoch : 006/300 	 Epoch loss:20.661228 	 Average loss:0.000344 	 Accuracy: 0.8541 	 KD loss: 89.555453 	 CLS loss: 13.750683
[2023/03/18 02:40:22] 	 epoch : 007/300 	 Epoch loss:18.377791 	 Average loss:0.000306 	 Accuracy: 0.8659 	 KD loss: 79.001984 	 CLS loss: 12.886968
[2023/03/18 02:40:40] 	 epoch : 008/300 	 Epoch loss:16.486335 	 Average loss:0.000275 	 Accuracy: 0.8754 	 KD loss: 70.331278 	 CLS loss: 12.100396
[2023/03/18 02:40:57] 	 epoch : 009/300 	 Epoch loss:15.192617 	 Average loss:0.000253 	 Accuracy: 0.8815 	 KD loss: 64.580538 	 CLS loss: 11.382547
[2023/03/18 02:41:14] 	 epoch : 010/300 	 Epoch loss:14.663222 	 Average loss:0.000244 	 Accuracy: 0.8857 	 KD loss: 62.262898 	 CLS loss: 11.053213
[2023/03/18 02:41:16] 	 ### Accuracy on 10000 test images: 0.8474 Best accuracy so far: 0.4485  =>  saving model... ###
[2023/03/18 02:41:32] 	 epoch : 011/300 	 Epoch loss:13.729394 	 Average loss:0.000229 	 Accuracy: 0.8917 	 KD loss: 58.233305 	 CLS loss: 10.413663
[2023/03/18 02:41:49] 	 epoch : 012/300 	 Epoch loss:12.751755 	 Average loss:0.000213 	 Accuracy: 0.8964 	 KD loss: 53.962548 	 CLS loss: 9.796227
[2023/03/18 02:42:07] 	 epoch : 013/300 	 Epoch loss:12.171129 	 Average loss:0.000203 	 Accuracy: 0.9005 	 KD loss: 51.455798 	 CLS loss: 9.399846
[2023/03/18 02:42:24] 	 epoch : 014/300 	 Epoch loss:11.826743 	 Average loss:0.000197 	 Accuracy: 0.9036 	 KD loss: 50.050284 	 CLS loss: 9.083432
[2023/03/18 02:42:41] 	 epoch : 015/300 	 Epoch loss:11.340350 	 Average loss:0.000189 	 Accuracy: 0.9050 	 KD loss: 47.959892 	 CLS loss: 8.741856
[2023/03/18 02:42:59] 	 epoch : 016/300 	 Epoch loss:10.988468 	 Average loss:0.000183 	 Accuracy: 0.9085 	 KD loss: 46.505237 	 CLS loss: 8.437102
[2023/03/18 02:43:16] 	 epoch : 017/300 	 Epoch loss:10.906610 	 Average loss:0.000182 	 Accuracy: 0.9073 	 KD loss: 46.080360 	 CLS loss: 8.452689
[2023/03/18 02:43:33] 	 epoch : 018/300 	 Epoch loss:10.423161 	 Average loss:0.000174 	 Accuracy: 0.9120 	 KD loss: 44.119146 	 CLS loss: 7.996660
[2023/03/18 02:43:50] 	 epoch : 019/300 	 Epoch loss:10.113299 	 Average loss:0.000169 	 Accuracy: 0.9128 	 KD loss: 42.742171 	 CLS loss: 7.824323
[2023/03/18 02:44:07] 	 epoch : 020/300 	 Epoch loss:10.017342 	 Average loss:0.000167 	 Accuracy: 0.9143 	 KD loss: 42.376890 	 CLS loss: 7.709817
[2023/03/18 02:44:09] 	 ### Accuracy on 10000 test images: 0.8957 Best accuracy so far: 0.8474  =>  saving model... ###
[2023/03/18 02:44:17] 	 epoch : 021/300 	 Epoch loss:9.775063 	 Average loss:0.000163 	 Accuracy: 0.9164 	 KD loss: 41.360181 	 CLS loss: 7.515132
[2023/03/18 02:44:33] 	 epoch : 022/300 	 Epoch loss:9.655164 	 Average loss:0.000161 	 Accuracy: 0.9167 	 KD loss: 40.884998 	 CLS loss: 7.390823
