
=========================== Training ===========================
[2023/03/18 05:11:00] 	 epoch : 001/300 	 Epoch loss:264.702776 	 Average loss:0.004412 	 Accuracy: 0.3786 	 KD loss: 615.501238 	 CLS loss: 46.255693
[2023/03/18 05:11:02] 	 ### Accuracy on 10000 test images: 0.3981 Best accuracy so far: 0  =>  saving model... ###
[2023/03/18 05:11:16] 	 epoch : 002/300 	 Epoch loss:147.261307 	 Average loss:0.002454 	 Accuracy: 0.6506 	 KD loss: 341.565341 	 CLS loss: 26.587920
[2023/03/18 05:11:33] 	 epoch : 003/300 	 Epoch loss:85.745110 	 Average loss:0.001429 	 Accuracy: 0.7648 	 KD loss: 195.085020 	 CLS loss: 19.277752
[2023/03/18 05:11:49] 	 epoch : 004/300 	 Epoch loss:58.061027 	 Average loss:0.000968 	 Accuracy: 0.8136 	 KD loss: 128.775026 	 CLS loss: 16.377540
[2023/03/18 05:12:06] 	 epoch : 005/300 	 Epoch loss:44.416849 	 Average loss:0.000740 	 Accuracy: 0.8411 	 KD loss: 96.402023 	 CLS loss: 14.640098
[2023/03/18 05:12:23] 	 epoch : 006/300 	 Epoch loss:37.580500 	 Average loss:0.000626 	 Accuracy: 0.8557 	 KD loss: 80.406323 	 CLS loss: 13.544926
[2023/03/18 05:12:39] 	 epoch : 007/300 	 Epoch loss:32.828581 	 Average loss:0.000547 	 Accuracy: 0.8686 	 KD loss: 69.519681 	 CLS loss: 12.551769
[2023/03/18 05:12:56] 	 epoch : 008/300 	 Epoch loss:29.300946 	 Average loss:0.000488 	 Accuracy: 0.8785 	 KD loss: 61.667422 	 CLS loss: 11.584941
[2023/03/18 05:13:14] 	 epoch : 009/300 	 Epoch loss:27.339756 	 Average loss:0.000456 	 Accuracy: 0.8856 	 KD loss: 57.439725 	 CLS loss: 10.909663
[2023/03/18 05:13:31] 	 epoch : 010/300 	 Epoch loss:25.569953 	 Average loss:0.000426 	 Accuracy: 0.8917 	 KD loss: 53.602268 	 CLS loss: 10.322614
[2023/03/18 05:13:34] 	 ### Accuracy on 10000 test images: 0.8551 Best accuracy so far: 0.3981  =>  saving model... ###
